label,frame_index,value_0,value_1,value_2,value_3,value_4,value_5,value_6,value_7,value_8,value_9,value_10,value_11,value_12,value_13,value_14,value_15
amber,0,0,1792,0,0,5376,6912,3072,2048,5888,7168,4352,1792,1792,512,0,0
amber,1,0,1792,0,0,5376,6912,3072,1792,5888,7168,4352,1792,1792,768,0,0
amber,2,0,2304,0,0,5632,7168,3072,1792,6144,7424,4608,1792,1792,512,0,0
amber,3,0,2048,0,0,5888,6912,3328,2048,5888,7424,4608,2048,1792,512,0,0
amber,4,0,2048,0,0,5632,7168,3072,2048,6144,7168,4608,2048,1792,512,0,0
amber,5,0,1792,0,0,5888,7168,3328,2048,5888,7168,4352,2816,1536,512,0,0
amber,6,0,1792,0,0,5888,7424,3328,2048,6144,7424,4608,3072,1536,512,0,0
amber,7,0,1792,0,0,5888,7168,3584,2048,6144,7424,4608,2816,1536,512,0,0
amber,8,0,1792,0,0,6144,7424,3840,1792,6144,7680,4608,3072,1536,768,0,0
amber,9,0,1792,0,0,6400,7936,3840,1792,6144,7680,4608,2816,1536,768,0,0
amber,10,0,1536,0,0,6400,7936,3584,1792,6144,7424,4352,2816,1792,768,0,0
amber,11,0,1280,0,0,6656,7680,3584,1792,6144,7424,4352,2816,1536,768,0,0
amber,12,0,1280,0,0,6912,7936,3584,2048,6144,7424,4352,2816,1792,1024,0,0
amber,13,0,1536,0,0,6656,7680,3584,2048,6144,7168,4352,2304,1792,1024,0,0
amber,14,0,1536,0,0,6912,7680,3840,2048,6144,7168,4608,2560,1792,1024,0,0
amber,15,0,1536,0,0,6912,7936,3840,1792,5888,7168,4608,2048,1792,1024,0,0
amber,16,0,1536,0,0,6912,7936,3584,1792,6144,7168,4352,2048,1792,1024,0,0
amber,17,0,1792,0,0,7168,8192,3584,1792,6144,7168,4352,2048,1792,1024,0,0
amber,18,0,2048,0,0,6912,7680,3328,1792,6144,7168,4352,2560,1792,1024,0,0
amber,19,0,2304,0,0,6144,7936,3328,1792,6400,6912,4096,2560,1792,1280,0,0
amber,20,0,2304,0,0,6400,7936,3584,1792,6400,7168,4096,2304,1536,1280,0,0
amber,21,0,2304,0,0,6144,7936,3840,1792,6144,7168,4352,2560,1536,1280,0,0
amber,22,0,2560,0,0,6144,7936,3840,1792,6144,7424,4352,2560,1792,1024,0,0
amber,23,0,2304,0,0,6144,7936,3840,1792,6144,7424,4352,2304,1792,1280,0,0
amber,24,0,2560,0,0,6144,7936,3840,1792,5888,7168,4352,2560,1792,1280,0,0
amber,25,0,2304,0,0,6144,8192,3840,2048,5888,7168,4352,2304,1536,1024,0,0
amber,26,0,2304,0,0,6144,7680,3840,768,6144,6656,3584,2048,256,1536,0,256
amber,27,0,3072,0,0,4608,8704,6400,2048,4864,6656,3584,1792,3072,2048,0,0
amber,28,0,3328,0,0,6144,7680,7168,4352,4608,4352,2560,1280,2304,1792,2560,1792
amber,29,0,1792,0,0,4608,10240,7680,7168,3584,4096,2560,1024,4096,4096,8448,5888
amber,30,0,3072,0,0,4096,13568,10240,9728,2304,4096,2560,0,4864,7936,11520,9728
amber,31,0,4096,0,0,3328,17664,11520,11776,1536,3072,2048,0,11008,9728,19968,7936
amber,32,0,5376,0,0,3840,22272,11520,10752,1536,2560,0,0,15360,15872,19712,7936
amber,33,0,5120,0,0,2816,25856,14592,12032,1280,2048,0,0,19456,19200,26368,8448
amber,34,0,5376,0,0,2816,35840,15872,11776,512,2304,0,0,20224,18688,20480,9216
amber,35,512,5376,0,0,3840,38656,18176,10752,768,1792,0,0,23040,20480,19968,10240
amber,36,1280,4864,0,0,2816,47872,23552,9472,512,768,0,0,26368,23040,17408,9472
amber,37,768,6144,0,0,2816,257,27392,7936,0,768,0,0,26880,19200,14848,8448
amber,38,1024,6656,0,0,5376,10497,26624,7936,0,1280,0,0,24320,15104,13568,7424
amber,39,1024,5120,0,0,11264,14593,27392,9984,0,1536,0,0,26880,14592,20224,8960
amber,40,768,9728,0,0,12544,31233,36096,19968,0,512,0,0,26112,14336,18688,8960
amber,41,768,9728,0,0,10752,26625,38656,20992,0,512,0,0,24576,12032,15872,7424
amber,42,0,5120,0,0,11008,4865,16896,15360,0,512,0,0,19200,9472,8192,2304
amber,43,0,2816,0,0,7424,46592,9984,7680,0,512,0,0,12800,7424,3584,2048
amber,44,0,3840,0,0,5888,38656,9216,5632,256,1024,0,0,9216,4352,2048,3072
amber,45,0,3840,0,0,5376,36864,10752,7168,768,512,0,0,7168,3328,1024,2816
amber,46,0,3584,0,0,4352,30208,10240,8192,512,1280,512,0,7680,4096,2304,3328
amber,47,0,3584,0,0,4096,26880,8704,9216,1024,1792,512,0,7680,5632,3072,2816
amber,48,0,3584,0,0,4096,22272,8960,8960,1024,1792,256,0,6656,4864,3584,2048
amber,49,0,3840,0,0,4608,19200,7424,9472,1536,1792,768,0,5376,4608,2816,2048
