label,frame_index,value_0,value_1,value_2,value_3,value_4,value_5,value_6,value_7,value_8,value_9,value_10,value_11,value_12,value_13,value_14,value_15
amber,0,0,2048,0,0,4096,10240,3072,1792,6400,6144,4096,1024,2048,1024,0,0
amber,1,0,2304,0,0,3840,10496,3072,2048,6400,6144,4352,1280,2048,768,0,0
amber,2,0,3072,0,0,4096,10752,3072,1792,6400,6144,4352,1280,2304,768,0,0
amber,3,0,2560,0,0,4352,11008,3072,1792,6656,5888,4352,1024,2048,1024,0,0
amber,4,0,2560,0,0,4608,11008,3072,1792,6656,6144,4608,1536,1792,768,0,0
amber,5,0,2560,0,0,4352,10752,3072,1792,6656,5888,4608,1792,1792,512,0,0
amber,6,0,2816,0,0,4608,10496,3072,1792,6912,5888,4608,1536,1792,512,0,0
amber,7,0,2304,0,0,4352,10496,2816,1792,7168,6144,4608,1536,2048,512,0,0
amber,8,0,2560,0,0,4096,9984,3072,1792,6912,6144,4608,1536,2048,512,0,0
amber,9,0,2560,0,0,4352,10240,3072,1792,6912,6400,4352,1536,2048,768,0,0
amber,10,0,2304,0,0,4096,10496,3072,2048,6912,6144,4096,1536,1792,512,0,0
amber,11,0,2560,0,0,4352,10496,3328,1792,6912,6400,4352,1536,2048,768,0,0
amber,12,0,2560,0,0,4608,10496,3328,1792,6912,6400,4096,1536,1792,768,0,0
amber,13,0,2048,0,0,4608,10496,3584,1792,7168,6400,4352,1280,1792,768,0,0
amber,14,0,2560,0,0,4608,10496,3584,1792,7168,6400,4096,1536,1792,1024,0,0
amber,15,0,2048,0,0,4608,11008,3584,1536,7168,6400,4096,1792,2048,1280,0,0
amber,16,0,2048,0,0,4864,10496,3840,1792,6912,6400,5120,2560,2048,1280,0,0
amber,17,0,2304,0,0,4864,8960,3072,2816,5376,5632,5632,2560,1024,2048,0,0
amber,18,0,3328,0,0,4096,8704,5632,4864,5888,5120,4096,2304,2560,1792,0,0
amber,19,0,2816,0,0,3840,11520,9216,7168,4096,3328,2560,2304,5120,6144,4096,1536
amber,20,0,2560,0,0,4352,11264,10752,9472,2816,3328,2816,2560,8448,12544,6400,2048
amber,21,256,2048,0,0,4352,14080,12288,10240,1536,2560,1536,1024,14592,22528,10240,2304
amber,22,0,2560,0,0,3840,12800,14336,11520,1280,1280,512,0,16384,32512,15360,4096
amber,23,0,3072,0,0,3328,18688,18944,11008,768,1280,0,0,17408,42240,18176,3328
amber,24,0,3072,256,0,3328,23552,26112,12032,256,1280,0,0,20736,47616,18176,4096
amber,25,0,5120,0,0,6656,33792,27392,9984,0,0,0,0,22272,54016,17408,5120
amber,26,0,6400,256,0,9984,39936,30464,9728,0,512,0,0,25600,52736,20480,4864
amber,27,0,6656,0,0,20736,43776,30208,10240,0,0,0,0,27136,47872,25856,7936
amber,28,0,10496,0,0,34816,55040,40704,15360,0,0,0,0,29696,2305,33280,9984
amber,29,0,11520,0,0,24064,58368,51712,20736,0,768,0,0,29952,6913,29184,10496
amber,30,0,13056,0,0,19200,58880,56064,21248,0,512,0,0,22272,62976,29952,10496
amber,31,256,7424,0,0,14592,51200,38144,16128,0,768,0,0,15104,49920,26368,9472
amber,32,0,4608,0,0,12544,32256,22272,11008,0,768,0,0,12544,36864,26368,7936
amber,33,0,3328,0,0,8960,26368,17152,10240,0,512,0,0,11008,23040,11008,5888
amber,34,0,3584,0,0,4096,23552,14592,12288,0,0,0,0,7168,18944,6656,3072
amber,35,0,5376,0,0,3328,18688,11264,11520,256,512,0,0,6912,15360,5632,2048
amber,36,0,4096,0,0,3072,16640,11520,11008,256,1536,0,0,5376,11520,7168,3840
amber,37,0,2816,0,0,3072,13312,8960,9216,512,2304,0,0,5120,8960,5888,2048
amber,38,0,1280,0,0,3072,11008,6656,6656,768,2304,256,0,4352,7680,1792,256
amber,39,0,1024,0,0,3840,12032,5376,6912,1792,2304,1536,0,2048,4608,0,0
amber,40,0,1280,0,0,3840,12800,4352,5376,1792,2816,1024,0,1280,2048,0,0
amber,41,0,256,0,0,4608,7168,2816,2816,2816,2560,1792,0,2048,2048,0,0
amber,42,0,0,0,0,3072,7424,768,1280,3328,3840,2048,0,1280,512,0,0
amber,43,0,0,0,0,3328,7424,0,2048,3072,5376,3840,512,256,0,0,0
amber,44,0,0,0,0,3584,9216,0,1792,3328,4096,4608,1536,0,0,0,0
amber,45,0,0,0,0,2560,7424,0,1280,4096,4096,3584,1024,512,0,0,0
amber,46,0,0,0,0,2304,8448,0,256,5376,3584,2560,1024,1024,0,0,0
amber,47,0,0,0,0,3328,9472,0,256,5120,4352,2304,512,1024,256,0,0
amber,48,0,0,0,0,2816,10240,0,256,5888,4352,2048,256,1280,256,0,0
amber,49,0,0,0,0,2560,9216,0,512,5632,4352,2304,256,1792,256,0,0
