label,frame_index,value_0,value_1,value_2,value_3,value_4,value_5,value_6,value_7,value_8,value_9,value_10,value_11,value_12,value_13,value_14,value_15
amber,0,0,2048,0,0,5632,10496,2816,2304,4864,7680,3328,1536,1536,1024,0,0
amber,1,0,2048,0,0,5632,9728,2816,2304,5120,7680,3584,1536,1536,1280,0,0
amber,2,0,2048,0,0,5632,9728,2816,2048,5120,7680,3584,1536,1280,1536,0,0
amber,3,0,1792,0,0,5632,9728,3072,2048,4608,7680,3584,1536,1280,1280,0,0
amber,4,0,1792,0,0,5632,9984,3072,1792,4608,7936,3584,1536,1280,1280,0,0
amber,5,0,2048,0,0,5888,9984,3072,2048,4608,8192,3584,1536,1024,1280,0,0
amber,6,0,1792,0,0,5632,9984,3072,2048,4608,7936,3840,1536,1280,1280,0,0
amber,7,0,2304,0,0,5632,9728,3328,2048,4608,7680,4096,1792,1280,1280,0,0
amber,8,0,2304,0,0,5632,9728,3328,2048,4352,7424,4096,1536,1280,1536,0,0
amber,9,0,2048,0,0,5632,9984,3328,1792,4352,7424,4096,1792,1280,1536,0,0
amber,10,0,2048,0,0,5632,9472,3328,2048,4352,7424,4608,1536,1280,1536,0,0
amber,11,0,1792,0,0,5376,9728,3328,2048,4352,7424,4608,1536,1536,1792,0,0
amber,12,0,2048,0,0,5376,9728,3328,1536,4352,7424,4608,1536,1280,1792,0,0
amber,13,0,2048,0,0,5376,9728,3328,1536,4352,7424,4864,1792,1280,1792,0,0
amber,14,0,2048,0,0,5632,9472,3328,1792,4352,7424,4864,2048,1280,1536,0,0
amber,15,0,2048,0,0,5632,9216,3328,1792,4352,7680,4864,1536,1280,1792,0,0
amber,16,0,2048,0,0,5376,9216,2816,256,5120,6912,3584,2304,1280,1792,0,0
amber,17,0,3328,0,0,3584,9216,3328,1280,5632,5632,5376,2304,768,1792,0,0
amber,18,0,3584,0,0,5888,12032,4096,2048,5376,5888,5632,2560,1024,1280,0,0
amber,19,0,5376,0,0,4864,8960,3840,3072,4096,4864,2816,2816,1280,3840,2560,0
amber,20,0,5888,0,0,4096,11520,6144,4864,1792,2560,2560,2048,0,4096,6400,0
amber,21,0,7168,0,0,4352,14080,5888,7424,512,3072,1792,1280,1280,8704,5632,0
amber,22,0,4608,0,0,5632,12544,10752,10240,256,2304,768,1024,4864,8192,3840,0
amber,23,0,6912,0,1536,5632,17664,11264,11776,256,1024,256,0,5120,8192,4864,0
amber,24,0,9472,0,768,6912,16896,14336,12800,0,256,256,0,5888,12288,7168,0
amber,25,0,11520,0,2816,10752,23808,20992,11776,0,768,0,768,5632,11776,6656,0
amber,26,0,14592,0,3584,17408,29696,27392,13824,0,768,0,512,7680,13824,6656,0
amber,27,0,20224,0,5376,29184,36352,28928,16640,0,768,0,256,10496,17664,7680,0
amber,28,0,23808,0,5120,48896,43264,25856,18432,0,768,0,0,13056,18432,6912,0
amber,29,0,30208,256,6912,4097,52480,31488,26368,0,1792,0,0,13056,19200,8704,0
amber,30,0,29184,0,14848,64512,51968,33024,34560,0,1536,0,0,13824,23296,6400,0
amber,31,0,32000,0,12544,56064,50688,29952,35072,0,1024,0,0,13312,20736,7168,0
amber,32,0,26624,0,5376,49408,47616,23040,23552,0,1024,0,0,11776,20480,6144,0
amber,33,0,17920,0,0,37120,38400,15360,10496,0,256,0,0,6912,16384,4352,0
amber,34,0,15872,0,0,20992,29696,8192,4096,0,512,0,0,6656,10496,1280,0
amber,35,0,12544,0,0,10496,20992,7936,4864,0,0,0,0,6144,7168,768,0
amber,36,0,8448,0,0,5376,16640,4096,4608,256,0,0,0,5632,4096,256,0
amber,37,0,8192,0,0,4608,15360,3072,4608,512,1280,256,0,4608,4352,512,0
amber,38,0,8448,0,0,4096,13312,3328,5120,1536,3072,1024,0,3584,4096,0,0
amber,39,0,6656,0,0,4096,10496,2816,3584,2304,3072,768,0,2048,3584,0,0
amber,40,0,6400,0,0,4352,11008,2304,5376,3072,1792,1280,1536,512,1536,0,0
amber,41,0,5888,0,0,4096,10752,1536,3840,3840,3584,2304,1536,0,512,0,0
amber,42,0,4864,0,0,5888,8448,1536,3584,5376,3072,2816,2048,0,1280,0,0
amber,43,0,2816,0,0,4608,7168,1536,3072,5120,4864,3840,1792,0,768,0,0
amber,44,0,1792,0,0,4864,7936,1024,2048,5888,5376,3584,3072,0,1024,0,0
amber,45,0,2048,0,0,4352,9728,1024,768,5376,4608,2560,1280,512,768,0,0
amber,46,0,2048,0,0,4864,9216,768,2304,6656,4352,2048,768,1280,768,0,0
amber,47,0,2560,0,0,3840,9216,768,2304,6912,4352,3328,512,1024,0,0,0
amber,48,0,2048,0,0,3840,8960,256,1792,8192,4352,3840,512,1536,1280,0,0
amber,49,0,3072,0,0,4608,9472,512,1280,6656,4608,4096,768,1280,0,0,0
