label,frame_index,value_0,value_1,value_2,value_3,value_4,value_5,value_6,value_7,value_8,value_9,value_10,value_11,value_12,value_13,value_14,value_15
amber,0,0,2560,0,0,6144,9984,4352,2048,6912,6656,3328,2048,768,1024,0,0
amber,1,0,2560,0,0,6144,10240,4352,2048,6656,6400,3584,2048,1024,1024,0,0
amber,2,0,2304,0,0,6656,10240,4352,1792,6912,6656,3584,1792,512,1024,0,0
amber,3,0,2816,0,0,6912,10240,4096,2048,6912,6400,3328,1792,512,1280,0,0
amber,4,0,2816,0,0,6912,9984,3840,2048,7168,7168,3584,1792,512,1792,0,0
amber,5,0,3072,0,0,6656,9472,3840,2048,6912,7168,3072,2304,768,1792,0,0
amber,6,0,3072,0,0,6912,9216,3840,2048,6656,7168,3328,2048,512,1536,0,0
amber,7,0,3072,0,0,6912,9216,4096,2048,6912,7168,3072,2048,768,1280,0,0
amber,8,0,3328,0,0,7168,9216,4096,2304,6912,7168,3584,1792,512,1536,0,0
amber,9,0,2304,0,0,7424,10496,4352,1280,4608,5888,3840,1792,256,512,0,0
amber,10,0,2816,0,0,5376,11776,4608,1536,5632,7424,4352,2560,512,768,0,0
amber,11,8448,8960,3840,26624,10240,14080,7168,18432,4864,6656,5376,1792,1280,1792,0,0
amber,12,7936,11264,5376,32768,10496,15616,9728,27648,4352,5376,3072,1536,4352,7680,6400,0
amber,13,7424,12288,5376,36096,8192,17664,11520,31488,2304,5120,1536,256,5632,12288,14336,0
amber,14,8704,13824,6144,42496,8192,20224,13568,37120,1280,3840,0,0,6656,18432,27648,0
amber,15,16384,20992,11264,64512,12800,24064,16640,52992,256,1536,0,0,7424,25856,43008,0
amber,16,17408,26112,16384,49152,17152,34560,25600,45312,256,1792,0,0,13312,39168,48384,4864
amber,17,15360,32000,16640,5632,21504,51712,35840,17408,0,1792,0,0,19456,53248,54016,4096
amber,18,17408,32512,19200,3328,25600,59136,40192,13824,0,1792,0,0,24320,59648,61440,3840
amber,19,18688,35584,16384,1024,33024,6913,44544,12800,0,1536,0,0,27136,3329,60928,3584
amber,20,17920,37888,14336,0,38144,20737,48384,11776,0,512,0,0,30208,5121,2817,2304
amber,21,11264,34048,4608,0,45056,41473,52992,14080,0,768,0,0,26368,16385,10241,1536
amber,22,7424,40448,3328,0,35840,53249,60672,17664,0,768,512,0,25600,27393,10241,3328
amber,23,0,27904,0,0,28416,42753,59136,17408,0,1280,1024,256,23808,22273,2561,3840
amber,24,0,18944,0,0,27648,29697,47616,9984,0,1536,1024,768,25856,11265,57088,2304
amber,25,6912,24064,3584,0,30976,15617,36096,8960,0,2304,512,512,26624,3073,41472,2304
amber,26,6656,20736,4096,0,24320,62720,32512,8192,0,2560,1280,256,21760,49920,33280,2304
amber,27,6656,22016,5120,0,15872,51968,24576,8192,0,256,768,0,14080,33280,18944,1280
amber,28,8704,21248,4864,768,13824,35584,15616,7680,256,1536,1792,512,10240,22272,7424,768
amber,29,7424,14336,3328,1024,9472,23808,11520,7424,2048,3072,2304,1536,1792,7936,512,0
amber,30,0,2816,0,0,4096,17664,9984,7424,3072,3072,1792,2048,256,4608,0,0
amber,31,0,1280,0,0,4096,16640,7168,8192,3328,2560,2560,2048,768,2304,0,0
amber,32,11264,9984,3072,48896,7424,14336,8192,19456,3584,3328,2048,3072,0,1536,0,0
amber,33,10752,11264,3584,41984,8960,16128,8448,24320,4352,3328,2560,3840,0,256,0,0
amber,34,9472,9472,2560,33536,9216,14336,7936,21248,4096,3072,2304,2048,0,0,0,0
amber,35,5120,7168,768,13312,8192,12544,5120,11776,3840,3584,4352,1792,0,256,0,0
amber,36,6912,9216,1024,768,7680,13568,2816,3328,4864,4608,4608,2304,0,0,0,0
amber,37,0,1536,0,0,3328,7168,512,3328,4352,3584,2560,1280,0,0,0,0
amber,38,0,512,0,0,2816,7168,0,2048,4096,3584,1280,1024,0,512,0,0
amber,39,0,1024,0,0,3584,9728,0,1024,7168,2816,3072,768,0,0,0,0
amber,40,0,1280,0,0,3328,9472,0,512,5888,3584,2816,1024,0,1280,0,0
amber,41,0,512,0,0,3072,9216,0,256,5376,4352,4096,1280,256,1280,0,0
amber,42,0,512,0,0,4096,9728,0,256,5376,4096,3840,768,256,0,0,0
amber,43,0,256,0,0,3072,11008,0,256,5120,3328,4096,1536,0,512,0,0
amber,44,0,256,0,0,3328,10496,0,256,5120,4352,4096,1536,768,0,0,0
amber,45,0,256,0,0,3584,10752,0,256,5632,4096,4352,1280,1280,1024,0,0
amber,46,0,768,0,0,3840,10752,0,256,5632,4864,4864,1536,1280,0,0,0
amber,47,0,512,0,0,3840,10240,0,256,4096,4608,5120,1536,512,512,0,0
amber,48,0,512,0,0,4608,9472,0,256,4352,5120,5120,1792,1024,1792,0,0
amber,49,0,768,0,0,4352,10240,0,256,4096,4608,4608,1792,1280,768,0,0
