label,frame_index,value_0,value_1,value_2,value_3,value_4,value_5,value_6,value_7,value_8,value_9,value_10,value_11,value_12,value_13,value_14,value_15
amber,0,0,1280,0,0,4608,7936,3328,2304,7424,6912,4352,4352,2816,2304,0,0
amber,1,0,1280,0,0,5120,7936,3328,2304,7424,6912,4352,4352,2816,2304,0,0
amber,2,0,1280,0,0,5120,7936,3328,2304,7680,6912,4352,4352,2816,2304,0,0
amber,3,0,1280,0,0,5376,7936,3584,2304,7424,6656,4352,4352,2816,2304,0,0
amber,4,0,1280,0,0,5376,7936,3328,2048,7424,6656,4096,4352,2816,2304,0,0
amber,5,0,1280,0,0,5120,7680,3584,2304,7680,6656,4096,4352,2560,2304,0,0
amber,6,0,1792,0,0,5120,7680,3584,2048,7680,6656,4608,4608,2560,2560,0,0
amber,7,0,1792,0,0,5376,7424,3584,2048,7680,6656,4608,4608,2560,2560,0,0
amber,8,0,1792,0,0,5120,7680,3840,2048,7424,6656,4352,4608,2560,2304,0,0
amber,9,0,1536,0,0,5120,7424,3840,2048,7680,6656,4352,4608,2560,2304,0,0
amber,10,0,1536,0,0,5120,7424,3840,2048,7680,6912,4352,4352,2560,2560,0,0
amber,11,0,1536,0,0,5120,7680,3840,2304,7936,6912,4352,4608,2560,2560,0,0
amber,12,0,1792,0,0,5120,7680,4096,2304,7680,6912,4352,4352,2560,2304,0,0
amber,13,0,1536,0,0,5376,7680,4096,2304,7680,6912,4096,4608,2304,2304,0,0
amber,14,0,1792,0,0,5120,7680,4352,2048,7680,6912,4352,4608,2304,2304,0,0
amber,15,0,1792,0,0,5376,7680,4096,2048,7680,6912,4096,4608,2304,2304,0,0
amber,16,0,1792,0,0,5376,7680,4096,2048,7936,6656,4096,4608,2304,2304,0,0
amber,17,0,1536,0,0,5376,7936,4096,2048,7936,6912,4352,4608,2048,2304,0,0
amber,18,0,1792,0,0,5376,7680,4096,2048,7936,6912,4864,4352,2048,2304,0,0
amber,19,0,1536,0,0,5120,7936,4096,2304,7680,6656,4864,4352,2048,2304,0,0
amber,20,0,1280,0,0,5632,8448,4096,2048,5888,6400,4608,4352,2048,2304,0,0
amber,21,0,0,0,0,4608,7680,2816,2560,6144,5376,4608,3840,2048,2048,0,0
amber,22,0,0,0,0,4864,8960,3072,2560,5888,5376,4864,3840,2048,2048,0,0
amber,23,0,256,0,0,5120,8448,3328,2560,6400,5120,4864,4096,2048,1792,0,0
amber,24,0,1024,0,0,4608,9216,3328,2816,6656,5376,4608,3584,2048,1536,0,0
amber,25,0,1024,0,0,5120,9216,3584,2048,6912,5376,4608,3840,2048,1536,0,0
amber,26,0,1280,0,0,5376,11520,3072,512,7168,5888,4864,3328,2048,1792,0,0
amber,27,0,1024,0,0,5632,10752,3584,1280,6912,6400,4608,3072,1280,1024,0,0
amber,28,0,1280,0,0,5888,12800,4096,1024,6400,5376,4352,2560,512,1536,0,0
amber,29,0,2304,0,0,4864,14336,4352,1280,4352,4864,1536,0,1024,2560,0,0
amber,30,512,4352,0,0,2816,20736,3328,1280,1280,1536,0,0,1536,4096,6400,0
amber,31,0,5888,0,0,2560,28160,7936,5376,256,1792,0,0,5376,8448,9216,256
amber,32,512,5376,0,0,2304,33792,13056,9472,0,0,0,0,7936,14592,16128,1280
amber,33,256,6912,0,0,2560,46336,20480,9472,0,0,0,0,12544,20224,27392,3584
amber,34,0,7424,256,0,2560,50688,26624,9728,0,0,0,0,14336,28672,33024,3328
amber,35,0,8960,256,0,3072,62208,28160,8448,0,0,0,0,14848,34304,38656,1536
amber,36,0,8960,0,0,2304,11009,37632,11008,0,0,0,0,17920,41984,38656,2304
amber,37,0,11520,0,0,4864,32001,46336,11264,0,0,0,0,18176,38912,36352,3584
amber,38,0,13568,0,0,7168,58113,51712,13056,0,0,0,0,18944,37376,35584,3584
amber,39,0,16896,0,0,6912,33538,15105,27392,0,0,0,0,27136,49152,43520,3584
amber,40,0,18432,0,0,4096,36354,17409,33024,0,0,0,0,26368,59648,39424,4096
amber,41,0,18176,0,0,3072,27650,10753,32256,0,0,0,0,26624,55296,40448,2816
amber,42,0,12544,0,0,3328,53505,52736,16128,0,0,0,0,17152,41984,28416,2816
amber,43,0,8192,0,0,3072,14081,26880,7424,0,0,0,0,13824,31232,19712,3072
amber,44,0,5376,0,0,3328,57856,17152,5632,0,0,0,0,11776,20992,11264,1792
amber,45,0,6144,0,0,3328,47616,14848,6400,0,0,0,0,8704,18944,7168,2304
amber,46,0,4096,0,0,3328,33280,15104,5632,0,0,0,0,8448,15104,7168,0
amber,47,0,4352,0,0,2560,23296,7936,4352,0,0,0,0,4864,6144,5632,0
amber,48,0,3328,0,0,3072,19712,6912,3072,0,0,0,0,3584,2816,3328,0
amber,49,0,2816,0,0,2304,14592,4352,2816,256,1024,0,0,2816,1280,3072,0
