label,frame_index,value_0,value_1,value_2,value_3,value_4,value_5,value_6,value_7,value_8,value_9,value_10,value_11,value_12,value_13,value_14,value_15
jay,0,0,512,0,0,5888,4864,6656,1792,7680,10752,7936,2560,2816,5376,0,0
jay,1,0,512,0,0,6144,4864,6400,2048,7680,11008,7424,2816,2816,5632,0,0
jay,2,0,768,0,0,5888,4608,5888,2048,7680,10752,7424,3328,2816,5632,0,0
jay,3,0,1024,0,0,5888,4864,6144,2304,7680,11008,7168,3328,3072,5632,0,0
jay,4,0,1024,0,0,5632,4352,6144,2048,7680,10752,7424,3328,3072,5632,0,0
jay,5,0,1024,0,0,5632,4608,6144,1792,7936,10752,6912,3328,2816,5888,0,0
jay,6,0,1280,0,0,5376,4608,5632,2048,7936,11008,6400,3584,3072,5888,0,0
jay,7,0,1280,0,0,5888,4352,5888,2048,7680,11008,6400,3840,2816,5888,0,0
jay,8,0,1280,0,0,5888,4608,5888,2048,7680,10752,6400,3584,3072,5888,0,0
jay,9,0,1024,0,0,5888,4608,6400,2304,7680,11008,5888,3328,3072,5888,0,0
jay,10,0,1280,0,0,6400,4608,6400,2304,7680,10752,6144,2560,3072,5632,0,0
jay,11,0,1280,0,0,6400,4608,6144,2304,7936,11264,6656,2560,3072,5632,0,0
jay,12,0,1024,0,0,5888,4864,6144,2304,7936,11008,6400,2816,3072,5376,0,0
jay,13,0,1024,0,0,5888,5120,5888,2048,7936,11008,6656,2560,3072,5632,0,0
jay,14,0,1280,0,0,5632,5120,6144,2048,7936,11008,6912,2560,3072,5632,0,0
jay,15,0,1024,0,0,5888,5120,6144,2048,7680,10752,5888,2816,3072,5632,0,0
jay,16,0,768,0,0,6400,5120,6400,2304,7936,10752,5888,2560,3072,5888,0,0
jay,17,0,256,0,0,4352,5632,6656,2304,7680,10752,5120,3328,2816,5632,0,0
jay,18,0,0,0,0,5888,7424,4352,2048,7424,9472,4608,3328,2304,3328,0,0
jay,19,0,0,0,0,4352,4864,3328,2304,6656,8960,5888,4608,2048,4608,0,0
jay,20,0,0,0,0,4096,5632,4352,2304,5632,8960,7168,5376,1536,3328,0,0
jay,21,0,2816,0,0,6400,5120,5888,2048,6912,9472,7680,4096,512,4864,0,0
jay,22,0,7936,0,0,3840,5632,4352,2048,7424,11264,7680,5376,2560,3584,0,0
jay,23,0,17920,0,0,5888,7168,5120,2304,9216,12800,8448,6400,3584,4864,0,0
jay,24,0,18688,0,0,5888,8704,5376,2816,9728,17152,9472,6912,2304,3840,0,0
jay,25,0,21760,0,0,6144,9728,5120,3072,9216,17664,10752,7680,3584,3328,0,0
jay,26,0,23040,0,0,5632,10240,5376,3072,10496,18432,10752,7936,3328,3584,0,0
jay,27,0,26112,0,0,5632,11264,6144,3072,10240,19200,11520,8960,2816,2816,512,0
jay,28,0,27648,0,0,6400,10752,6912,3840,12288,19200,9728,8448,1280,2560,3072,0
jay,29,0,28928,0,0,6912,13312,7168,3328,10752,22528,11008,6912,0,3840,2816,0
jay,30,0,28416,0,0,6912,14592,7168,3584,13056,24064,13312,7424,0,2816,0,0
jay,31,0,29952,0,0,6656,15872,7936,3584,14848,25600,10240,8448,0,2048,0,0
jay,32,0,28416,0,0,6400,19712,9216,4352,14336,26880,9472,8192,0,3840,0,0
jay,33,0,26112,0,0,7680,18688,10240,3584,13824,27392,10240,7680,256,3584,0,0
jay,34,0,22016,0,0,6912,13312,6912,2816,12288,24832,10496,6656,256,4096,0,0
jay,35,0,16896,0,0,6400,16384,6912,2816,12032,24576,10496,6144,768,4096,0,0
jay,36,0,14336,0,0,7168,15104,7680,3328,11264,22272,8960,7680,512,3840,0,0
jay,37,0,12800,0,0,7424,12288,7424,3328,11520,20224,9216,6144,1536,3840,0,0
jay,38,0,9472,0,0,6400,12288,7424,2816,10496,18944,9216,5888,2048,4096,0,0
jay,39,0,7936,0,0,7168,13056,8192,2816,10752,19712,9984,6400,1024,2048,0,0
jay,40,0,5120,0,0,7168,11264,7424,2816,9472,17152,8192,5888,1024,2816,0,0
jay,41,0,4864,0,0,6912,10240,7680,3072,9216,15872,9216,5376,768,3328,0,0
jay,42,0,4608,0,0,6912,8448,7168,3328,9216,16384,7168,6656,768,4352,0,0
jay,43,0,2816,0,0,6400,7424,5888,3072,9216,13824,7424,4864,1536,3584,0,0
jay,44,0,2304,0,0,6400,6912,5888,2560,9984,12288,6400,4096,2048,2816,0,0
jay,45,0,2048,0,0,6400,6144,6144,3072,10240,12032,7936,4096,2304,2560,0,0
jay,46,0,1792,0,0,7168,5888,6656,3840,9216,11008,5888,3072,2304,2560,0,0
jay,47,0,2048,0,0,7168,5120,7680,3840,10240,11520,5888,3072,2816,3840,0,0
jay,48,0,1536,0,0,7168,5376,7680,2560,9728,11520,5888,3072,2816,3840,0,0
jay,49,0,1536,0,0,7168,5632,8448,2304,9728,9472,5376,2816,2816,2304,0,0
