label,frame_index,hex_packet
jay,0,00 00 00 00 1300 1500 1800 900 e00 1000 e00 900 00 00 00 00
jay,1,00 00 00 00 1400 1400 1900 900 f00 1000 e00 900 00 00 00 00
jay,2,00 00 00 00 1300 1400 1900 900 1000 1000 f00 900 00 00 00 00
jay,3,00 00 00 00 1200 1300 1900 a00 1000 f00 f00 900 00 00 00 00
jay,4,00 00 00 00 f00 1400 1900 900 1100 1000 f00 900 00 00 00 00
jay,5,00 00 00 00 f00 1300 1900 900 1100 f00 e00 800 00 00 00 00
jay,6,00 00 00 00 1100 1300 1800 900 1100 f00 e00 900 00 00 00 00
jay,7,00 00 00 00 1200 1200 1900 a00 1100 f00 e00 900 00 00 00 00
jay,8,00 00 00 00 1100 1200 1900 900 1200 f00 e00 900 00 00 00 00
jay,9,00 00 00 00 1200 1100 1900 900 1200 1000 e00 900 00 00 00 00
jay,10,00 00 00 00 1200 1300 1a00 b00 1000 1000 e00 900 00 00 00 00
jay,11,00 00 00 00 1000 1300 1a00 c00 1100 f00 e00 900 00 00 00 00
jay,12,00 00 00 00 1000 1400 1a00 a00 1000 f00 e00 900 00 00 00 00
jay,13,00 00 00 00 1100 1300 1b00 a00 1100 f00 e00 900 00 00 00 00
jay,14,00 00 00 00 1100 1200 1800 900 1200 1000 d00 800 00 00 00 00
jay,15,00 00 00 00 1000 1400 1900 a00 1300 f00 c00 700 00 00 00 00
jay,16,00 00 00 00 1100 1700 1600 a00 1300 1500 c00 700 00 00 00 00
jay,17,00 00 00 00 1100 1700 1800 400 1400 1100 1100 700 00 00 00 00
jay,18,00 500 00 00 1200 1200 1900 400 1300 1100 b00 600 00 00 00 00
jay,19,00 1800 00 00 d00 1600 1b00 900 1000 c00 900 700 300 00 00 00
jay,20,00 2a00 300 00 1300 1500 1900 500 800 a00 500 500 a00 00 00 00
jay,21,00 3500 e00 00 1700 1100 1700 00 500 700 100 100 f00 00 400 00
jay,22,00 4d00 1400 00 2500 1c00 1800 00 500 400 00 00 1600 00 1900 400
jay,23,00 5700 2300 100 3f00 2600 1900 00 00 300 00 00 2600 900 3400 1000
jay,24,500 6d00 3000 a00 6800 2c00 2200 00 100 00 00 00 3e00 d00 4c00 3700
jay,25,900 7b00 3400 1300 8600 3500 3200 500 00 00 300 100 4100 1400 3a00 4000
jay,26,900 9400 3b00 1900 a700 3600 3000 d00 00 00 200 00 4a00 e00 3300 4500
jay,27,1100 a800 4300 1b00 a400 3400 2d00 c00 00 00 100 00 4900 900 1e00 3500
jay,28,1100 a900 3500 1200 9900 2f00 2e00 100 00 00 100 00 4100 300 1800 2e00
jay,29,1000 8500 1800 00 9400 3500 2d00 00 00 00 200 00 3900 700 1400 2300
jay,30,1000 6b00 a00 00 8c00 3300 2200 00 00 00 00 00 2700 800 1400 1100
jay,31,1200 6000 300 00 6c00 3700 2000 00 00 00 00 00 1a00 00 600 400
jay,32,800 6000 00 00 5500 3700 1e00 00 00 00 400 00 1400 00 00 00
jay,33,300 5c00 100 00 3b00 2e00 1900 300 200 00 00 00 d00 00 00 00
jay,34,300 5400 00 00 2700 2d00 1b00 400 700 00 00 00 00 00 00 00
jay,35,00 4100 00 00 1b00 2200 1700 700 600 00 300 00 100 00 00 00
jay,36,00 3f00 00 00 1a00 1e00 1700 800 a00 200 200 00 00 00 00 00
jay,37,00 2900 00 00 1800 1a00 1500 700 f00 500 300 400 00 00 00 00
jay,38,00 1e00 00 00 1800 1900 1600 900 1300 a00 500 400 00 00 00 00
jay,39,00 1800 00 00 1500 1700 1300 c00 1500 c00 600 300 00 00 00 00
jay,40,00 1400 00 00 1400 1900 1300 700 1200 d00 600 400 00 00 00 00
jay,41,00 800 00 00 1000 1a00 f00 600 1400 b00 900 400 00 00 00 00
jay,42,00 800 00 00 1100 1600 1000 700 1600 c00 600 400 00 00 00 00
jay,43,00 800 00 00 f00 1900 1300 700 1500 c00 800 400 00 00 00 00
jay,44,00 500 00 00 1200 1100 1000 800 1400 b00 a00 400 00 00 00 00
jay,45,00 500 00 00 1300 1100 1100 700 1400 b00 900 400 00 00 00 00
jay,46,00 500 00 00 f00 1000 1300 700 1400 c00 900 500 00 00 00 00
jay,47,00 300 00 00 e00 e00 1200 700 1000 900 500 400 00 00 00 00
jay,48,00 500 00 00 1000 1200 1500 700 1000 b00 b00 500 00 00 00 00
jay,49,00 300 00 00 1200 1200 1200 700 1200 c00 b00 600 00 00 00 00
