label,frame_index,value_0,value_1,value_2,value_3,value_4,value_5,value_6,value_7,value_8,value_9,value_10,value_11,value_12,value_13,value_14,value_15
jay,0,0,1280,0,0,8192,6144,8192,3328,8704,11264,8192,4352,3072,5632,0,0
jay,1,0,1536,0,0,7936,6400,8192,3328,8960,11264,8448,4608,3328,5632,0,0
jay,2,0,1280,0,0,7680,6144,8448,3584,8960,11008,8448,4608,3328,5632,0,0
jay,3,0,1280,0,0,7936,6656,8192,3584,9472,11008,8448,4864,3328,5632,0,0
jay,4,0,1280,0,0,7424,6400,8448,3584,9216,11008,8448,4864,3328,5632,0,0
jay,5,0,1536,0,0,7424,6400,8448,3584,9472,11008,8448,4864,3072,5632,0,0
jay,6,0,1536,0,0,7424,6144,8448,3328,9472,11264,8448,3328,3072,5632,0,0
jay,7,0,1280,0,0,7680,6400,8448,3584,9216,11008,8448,4096,2816,5888,0,0
jay,8,0,1280,0,0,7424,6144,8448,3328,9472,10752,8448,4352,3072,5888,0,0
jay,9,0,1280,0,0,7168,6400,8704,3328,10240,10752,8448,4352,3584,5632,0,0
jay,10,0,1280,0,0,7168,6400,8448,3328,7168,10752,6656,2304,2304,3072,0,0
jay,11,0,1024,0,0,7168,7168,8960,3072,6400,11264,6400,2560,1536,3840,0,0
jay,12,0,1024,0,0,6656,6656,7936,2560,5888,9472,5888,3328,256,6144,5120,0
jay,13,0,1024,0,0,5376,7424,6400,1024,6656,9984,7680,2304,0,8192,5888,0
jay,14,0,256,0,0,5888,7424,7936,1024,8704,12800,6400,2816,0,10496,6144,0
jay,15,0,2816,0,0,5632,7936,6400,1024,6912,14080,7424,2560,0,8192,8192,0
jay,16,0,6400,0,0,5120,10240,7424,1792,7168,13312,6656,2816,256,8960,7424,0
jay,17,0,6912,0,0,4608,11520,6912,1536,7936,11008,5888,1792,0,11264,5376,0
jay,18,256,11008,0,0,4352,14080,6912,1024,9728,14592,6656,768,0,12288,1024,0
jay,19,0,10752,0,0,5376,16384,8192,1280,11520,14592,6912,1536,0,11776,1024,0
jay,20,768,12288,0,0,6144,18432,6400,1024,13312,14592,5888,1280,0,9728,1280,0
jay,21,256,10496,0,0,4608,17408,8448,768,8704,14848,5632,512,0,10240,3328,0
jay,22,1024,10496,0,0,5120,22016,9216,256,9728,16128,6400,768,0,7424,1280,0
jay,23,0,10496,0,0,5376,20480,11008,2048,8960,13568,5632,1792,0,4864,256,0
jay,24,0,9472,0,0,5376,23552,13056,2048,10240,15872,6656,2048,1536,3840,768,0
jay,25,0,8960,0,0,7168,20992,11520,1792,9472,14848,5376,2816,768,4864,1792,0
jay,26,0,7424,0,0,4864,19200,11008,2048,9728,15616,6656,2816,1536,3840,2048,0
jay,27,0,6656,0,0,5120,18944,11008,2048,8704,14080,6144,3328,768,3584,1024,0
jay,28,0,3584,0,0,5632,14592,7680,2816,9216,12800,6144,4096,1280,4608,768,0
jay,29,0,4096,0,0,6400,11776,7424,3328,8192,12288,7168,4608,0,4096,0,0
jay,30,0,4352,0,0,5120,12800,7168,3328,7936,13056,6400,4608,0,4096,0,0
jay,31,0,2560,0,0,5376,12288,7936,3584,7680,12800,6144,5120,0,4096,0,0
jay,32,0,2048,0,0,6144,10240,6144,3584,7936,12288,6656,4352,0,5120,0,0
jay,33,0,1536,0,0,8192,9984,5632,3840,7680,14336,7936,4096,0,5120,0,0
jay,34,0,2048,0,0,6912,9472,4608,3840,8960,11008,8192,4352,0,4352,0,0
jay,35,0,512,0,0,6912,8960,4352,3072,7424,10496,7680,4608,0,4864,0,0
jay,36,0,0,0,0,7424,6400,4096,2560,6400,8448,7168,3840,0,2560,0,0
jay,37,0,0,0,0,5888,5632,3328,2560,6912,9984,6144,3584,256,2816,0,0
jay,38,0,0,0,0,5888,5376,3328,1280,6656,10240,5888,2816,0,5632,0,0
jay,39,0,0,0,0,5120,4096,2816,1536,6912,12032,5376,3072,0,3584,0,0
jay,40,0,0,0,0,5376,4864,2304,1280,6144,8192,3328,2304,768,2048,0,0
jay,41,0,0,0,0,4608,3072,4608,1792,6144,7680,4864,2560,0,1280,0,0
jay,42,0,0,0,0,5376,4352,2560,1280,5888,8448,4864,2816,256,2816,0,0
jay,43,0,0,0,0,6656,4864,2304,1536,6656,8448,4608,2816,512,2304,0,0
jay,44,0,0,0,0,7168,3840,2560,1536,6912,9216,5120,2816,1280,3840,0,0
jay,45,0,0,0,0,6656,3840,3328,1536,7424,9728,4608,2560,2304,3072,0,0
jay,46,0,0,0,0,7168,4096,3840,1536,7424,8960,5120,2304,2560,4096,0,0
jay,47,0,0,0,0,7680,3328,3328,1536,8448,9984,5376,2560,2560,3584,0,0
jay,48,0,0,0,0,7424,3840,3328,1536,8448,10496,5120,2560,2048,5376,0,0
jay,49,0,0,0,0,6656,4608,3328,1536,7936,10496,5632,2560,2560,4864,0,0
