label,frame_index,hex_packet
jay,0,00 00 00 00 1300 1300 1800 b00 1100 c00 1100 d00 00 00 00 00
jay,1,00 00 00 00 1300 1300 1800 b00 1400 d00 1200 c00 00 00 00 00
jay,2,00 00 00 00 1300 1300 1900 b00 1100 d00 1100 c00 00 00 00 00
jay,3,00 200 00 00 1100 1300 1900 a00 1000 c00 1200 d00 00 00 00 00
jay,4,00 200 00 00 1200 1300 1900 a00 1100 b00 1100 e00 00 00 00 00
jay,5,00 300 00 00 1000 e00 1700 a00 f00 a00 1000 f00 00 00 00 00
jay,6,00 400 00 00 1000 f00 1500 a00 1000 900 f00 f00 00 00 00 00
jay,7,00 400 00 00 1100 f00 1600 a00 1300 900 e00 f00 00 00 00 00
jay,8,00 400 00 00 1100 e00 1600 a00 1300 800 e00 f00 00 00 00 00
jay,9,00 500 00 00 1100 e00 1600 a00 1500 800 e00 f00 00 00 00 00
jay,10,00 100 00 00 1100 e00 1600 900 1500 800 f00 f00 00 00 00 00
jay,11,00 100 00 00 1300 f00 1600 900 1600 900 e00 f00 00 00 00 00
jay,12,00 100 00 00 1100 f00 1600 900 1600 900 f00 f00 00 00 00 00
jay,13,00 00 00 00 f00 f00 1500 a00 1500 900 e00 f00 00 00 00 00
jay,14,00 100 00 00 e00 e00 1500 a00 1600 800 f00 f00 00 00 00 00
jay,15,00 100 00 00 1200 e00 1500 a00 1500 900 f00 f00 00 00 00 00
jay,16,00 00 00 00 1200 f00 1500 a00 1500 900 e00 f00 00 00 00 00
jay,17,00 00 00 00 1000 1000 1400 a00 f00 800 d00 c00 00 00 00 00
jay,18,00 200 00 00 1200 1100 1100 800 1000 a00 f00 1100 00 00 00 00
jay,19,00 1900 00 00 c00 1200 1900 c00 1b00 c00 e00 c00 200 100 400 00
jay,20,00 2100 00 00 f00 1c00 1900 800 2200 f00 1800 700 900 1700 1900 00
jay,21,00 2600 00 00 1200 2100 3000 b00 2d00 d00 1900 00 1e00 1c00 5f00 00
jay,22,00 3200 00 00 1700 2a00 4300 e00 3300 1200 1700 00 2c00 1a00 6d00 00
jay,23,00 4100 00 00 2200 2e00 4a00 d00 2e00 1000 1700 00 2700 1e00 5a00 00
jay,24,00 3d00 00 00 2200 3b00 5c00 c00 3e00 1000 1400 00 2800 1d00 5200 00
jay,25,00 4a00 00 00 2200 3f00 6200 c00 5e00 1400 1900 00 2b00 1f00 4e00 00
jay,26,00 5d00 00 00 2900 4700 7100 1000 9a00 1700 1a00 00 2800 1f00 4e00 00
jay,27,00 5200 00 00 2300 5900 7100 1b00 cd00 1300 1a00 400 2b00 2100 4400 00
jay,28,00 5e00 00 00 1d00 5e00 7900 1d00 f800 1500 1a00 a00 2a00 1d00 4300 00
jay,29,00 6a00 00 00 1c00 5d00 7900 1e00 701 1a00 2000 600 2400 2300 4500 00
jay,30,00 7100 00 00 1d00 5d00 7900 1f00 e900 1c00 2000 c00 2500 2500 5100 00
jay,31,00 6000 00 00 2d00 5300 7a00 1a00 cd00 1a00 2200 d00 2700 2900 8600 00
jay,32,00 5800 00 00 4200 4800 7200 1400 b400 1d00 2200 a00 2e00 2b00 b300 00
jay,33,00 5900 00 00 4c00 4600 7800 1100 ad00 1b00 2900 200 3600 3100 d800 00
jay,34,00 5d00 00 00 4f00 4500 7f00 1100 8f00 1500 2800 200 3d00 1f00 c900 00
jay,35,100 5100 00 00 5000 4300 8900 1000 7c00 1600 2700 00 4800 2100 de00 00
jay,36,300 4d00 00 00 4500 4000 8100 1300 8300 1300 2400 00 4a00 2700 dc00 100
jay,37,600 5500 00 00 4500 4000 8200 1200 8200 1700 2600 00 4f00 2900 e600 100
jay,38,700 5b00 00 00 4500 4000 8200 1100 7b00 1900 2600 00 4900 2b00 ea00 100
jay,39,800 4b00 00 00 4300 3b00 7800 1100 7000 1700 2600 00 4c00 2100 b100 00
jay,40,700 3a00 00 00 3a00 3800 5c00 c00 6000 1600 1f00 00 4800 1b00 7b00 00
jay,41,500 2a00 00 00 3500 2f00 3500 d00 4800 1800 1900 400 3600 1400 4100 00
jay,42,300 2000 00 00 3d00 2e00 2900 f00 3f00 1c00 1c00 400 2700 1000 2000 00
jay,43,00 1800 00 00 3e00 2300 1a00 1000 4100 1100 1400 1100 2400 400 00 00
jay,44,00 1000 00 00 2500 1900 1600 d00 3a00 1000 e00 f00 f00 00 00 00
jay,45,00 00 00 00 1700 1500 1a00 e00 1a00 c00 1100 c00 700 00 00 00
jay,46,00 00 00 00 1900 1600 1600 e00 1a00 e00 1100 e00 500 00 00 00
jay,47,00 00 00 00 f00 1900 1c00 e00 1c00 1100 1200 c00 100 00 00 00
jay,48,00 00 00 00 1400 1900 1e00 c00 1a00 f00 1600 d00 00 00 00 00
jay,49,00 00 00 00 1400 1900 1a00 1000 1900 1000 1900 f00 00 00 00 00
