label,frame_index,value_0,value_1,value_2,value_3,value_4,value_5,value_6,value_7,value_8,value_9,value_10,value_11,value_12,value_13,value_14,value_15
jay,0,0,1792,0,0,7680,6912,9472,3328,8704,12288,8448,4352,3328,5120,0,0
jay,1,0,1536,0,0,7680,6912,9216,3072,8704,12288,8448,4352,3328,5120,0,0
jay,2,0,1536,0,0,7424,6656,9216,3072,8704,12288,8192,4352,3328,5120,0,0
jay,3,0,1536,0,0,7424,6912,9472,3072,8704,12288,8192,4608,3072,5376,0,0
jay,4,0,1536,0,0,7168,6912,9472,3072,8960,12032,8192,4608,3328,5376,0,0
jay,5,0,1536,0,0,7168,7168,9216,3072,8960,12288,8192,4608,3328,5376,0,0
jay,6,0,1536,0,0,7424,7168,9216,3072,8960,12288,8192,4864,3328,5632,0,0
jay,7,0,1536,0,0,7424,7168,9472,3072,8960,12288,8192,4864,3328,5376,0,0
jay,8,0,1536,0,0,7168,7168,9472,2816,8960,12032,8192,4864,3328,5632,0,0
jay,9,0,1536,0,0,7168,6912,9216,3072,8704,12032,8192,4864,3328,5376,0,0
jay,10,0,1536,0,0,7168,7168,9216,3072,8960,12032,8448,4864,3584,5632,0,0
jay,11,0,1792,0,0,7168,6656,9216,3072,8960,12032,8448,4864,3584,5376,0,0
jay,12,0,1536,0,0,6656,6912,9216,3328,8960,12288,8448,4864,3328,5632,0,0
jay,13,0,1536,0,0,6656,6912,8960,3328,8960,12288,8448,4864,3584,5376,0,0
jay,14,0,1536,0,0,6656,6912,9216,3328,9216,12288,8448,5120,3584,5376,0,0
jay,15,0,1536,0,0,6656,6912,9216,3328,8960,12032,8448,5120,3328,5376,0,0
jay,16,0,1536,0,0,6400,6912,9216,3328,8960,11776,8192,4864,3328,5632,0,0
jay,17,0,1280,0,0,6656,6912,8960,3072,8960,12032,8192,4864,3328,5632,0,0
jay,18,0,1536,0,0,6144,7168,8704,2816,8960,12032,8192,4864,3584,5632,0,0
jay,19,0,1536,0,0,6400,7168,8704,2816,8704,12032,8448,4864,3584,5376,0,0
jay,20,0,1536,0,0,7168,6912,8704,2816,8960,12032,8192,4864,3584,5376,0,0
jay,21,0,1280,0,0,7424,6912,8704,3072,8960,12032,8192,5120,3584,5632,0,0
jay,22,0,1280,0,0,7168,6656,8960,3328,8960,12288,8192,5120,3584,5632,0,0
jay,23,0,1280,0,0,7424,7168,9216,3072,8960,12288,8192,5120,3584,5376,0,0
jay,24,0,1280,0,0,7424,6912,9216,3328,8960,12288,8192,5120,3584,5888,0,0
jay,25,0,1280,0,0,7424,6656,9216,2816,7424,11776,8192,5376,2816,5632,0,0
jay,26,0,256,0,0,4864,6400,8960,3072,7680,11520,6144,4352,2304,5632,0,0
jay,27,0,0,0,0,5120,5376,6656,3584,6912,11008,6912,3584,2048,4608,0,0
jay,28,0,0,0,0,4352,5376,7424,2560,7936,11008,8448,6400,1536,5632,0,0
jay,29,0,5888,0,0,5632,5376,6144,2304,7680,12032,8192,5888,3840,3840,0,0
jay,30,0,11008,0,0,6144,6656,8192,1792,7424,13056,6400,6656,3328,3072,0,0
jay,31,0,14592,0,0,5632,7936,6912,2816,8448,16896,8192,6656,2560,5120,0,0
jay,32,0,19968,0,0,4608,8960,7936,2816,10240,16640,8448,7168,3328,3840,0,0
jay,33,0,24832,768,0,5632,11520,9472,4608,10752,18944,10496,7936,4608,3584,0,0
jay,34,0,29696,256,0,4608,12032,9472,4608,10752,21760,9472,6912,4608,3584,0,0
jay,35,0,33280,0,0,4096,13568,10496,5120,12800,23040,10496,6912,4096,4608,0,0
jay,36,0,33536,512,0,3328,15616,9728,4864,17408,23552,8704,5888,1536,3840,3584,0
jay,37,0,35840,1024,0,3584,16896,9984,5376,20224,30208,9472,4608,512,5632,3840,0
jay,38,0,36352,512,0,4352,19200,12288,5632,24064,35840,9984,5888,512,3840,256,0
jay,39,0,35328,1024,0,4608,18176,13056,6144,23552,32768,10240,5888,0,4096,0,0
jay,40,0,31488,1024,0,5376,14336,9984,5120,20224,31488,8960,6400,0,3328,0,0
jay,41,0,27136,768,0,5888,13568,7424,3328,19200,30208,7936,5376,0,3072,0,0
jay,42,0,23552,512,0,5120,13312,7936,4096,15104,24320,8448,6656,256,2560,0,0
jay,43,0,20992,0,0,5888,13568,9216,4608,12032,21248,7680,5120,768,3328,0,0
jay,44,0,22528,256,0,6400,11776,7936,5376,9984,17408,8704,6144,1792,2304,0,0
jay,45,0,19456,0,0,7168,9472,8448,4864,9216,17408,8960,5888,1792,3840,0,0
jay,46,0,13824,0,0,7424,8192,9472,6656,8448,18944,9728,4352,1280,3072,0,0
jay,47,0,7680,0,0,7424,7168,8960,5120,9216,15872,8704,4096,3328,4864,0,0
jay,48,0,7936,0,0,8960,7680,9472,4608,8704,16640,7680,5120,3072,5120,0,0
jay,49,0,5632,0,0,7680,7168,9472,4096,9984,15872,7936,4352,3072,5120,0,0
