label,frame_index,hex_packet
jay,0,00 00 00 00 1300 1800 1900 c00 1b00 1200 1500 1700 00 300 00 00
jay,1,00 00 00 00 1400 1700 1900 c00 1c00 1100 1500 1600 00 00 00 00
jay,2,00 00 00 00 1200 1900 1900 d00 1d00 1100 1500 1500 00 200 00 00
jay,3,00 00 00 00 1300 1700 1900 e00 1a00 1100 1600 1600 00 200 00 00
jay,4,00 00 00 00 1300 1800 1800 e00 1b00 1100 1600 1600 00 300 00 00
jay,5,00 00 00 00 1500 1a00 1b00 e00 1c00 1200 1700 1600 00 00 200 00
jay,6,00 00 00 00 1500 1a00 1a00 e00 1a00 1200 1900 1600 00 00 00 00
jay,7,00 00 00 00 1600 1d00 1c00 f00 1800 1200 1800 1700 00 200 00 00
jay,8,00 00 00 00 1600 1c00 1c00 e00 1700 1300 1600 1600 00 00 00 00
jay,9,00 00 00 00 1400 1b00 1d00 e00 1800 1200 1700 1800 00 100 00 00
jay,10,00 00 00 00 1300 1900 1c00 d00 1700 1100 1600 1800 00 100 00 00
jay,11,00 00 00 00 1500 1800 1c00 d00 1600 1100 1400 1700 00 100 00 00
jay,12,00 00 00 00 1700 1800 1c00 e00 1500 1000 1400 1600 00 300 00 00
jay,13,00 00 00 00 1200 1600 1700 c00 1700 1000 1100 1900 00 200 00 00
jay,14,00 00 00 00 1100 1300 1500 a00 1500 1300 1500 1400 00 00 00 00
jay,15,00 00 00 00 1200 1400 1800 a00 1600 1300 1600 1800 00 00 00 00
jay,16,00 00 00 00 1200 1300 1800 c00 1600 1400 1600 1900 00 00 00 00
jay,17,00 00 00 00 1300 1300 1800 d00 1500 1400 1500 1700 00 200 00 00
jay,18,00 00 00 00 1500 1800 1b00 c00 1200 1200 1000 1600 00 100 00 00
jay,19,00 00 00 00 1500 1900 1800 c00 1500 1200 1600 1400 00 200 00 00
jay,20,00 100 00 00 1400 1500 1d00 c00 1500 1100 1600 1500 00 00 00 00
jay,21,00 600 00 00 f00 1100 1600 d00 1500 1600 1500 f00 100 100 200 00
jay,22,300 e00 00 00 e00 1200 1e00 900 2600 c00 1100 f00 00 900 e00 00
jay,23,00 d00 00 00 c00 1b00 2300 600 2600 1000 1000 900 e00 1300 1900 00
jay,24,00 1b00 00 00 f00 2d00 2800 800 3000 d00 c00 00 1b00 1700 4b00 00
jay,25,00 3a00 00 00 1e00 3900 3700 a00 3c00 1000 f00 00 3300 1e00 6000 200
jay,26,00 4d00 00 00 3000 3f00 3b00 900 4e00 c00 e00 00 4100 2900 5e00 1400
jay,27,00 5f00 00 00 3900 4e00 4a00 900 8300 1100 d00 c00 4500 3400 4a00 2500
jay,28,00 7100 00 00 4f00 5000 5300 900 a000 1100 e00 f00 5000 3500 3c00 2500
jay,29,00 7600 00 00 5400 5900 5c00 d00 a500 1800 1100 1500 5600 4200 4900 1e00
jay,30,00 7100 00 00 5100 6900 6000 f00 a200 2100 e00 1200 6200 4400 4300 1a00
jay,31,00 7a00 00 00 5200 6e00 6800 1200 8b00 2000 f00 600 6b00 4600 4500 1700
jay,32,00 7200 00 00 5700 6d00 7000 1600 7200 2800 1200 200 6e00 4200 4400 1400
jay,33,00 8700 100 00 6d00 7e00 7200 2000 8200 2a00 f00 400 7100 4300 3a00 1d00
jay,34,00 8f00 200 00 6c00 8a00 8700 2800 8800 2300 1100 100 6b00 4700 3800 2300
jay,35,00 8b00 00 200 7900 8800 8800 2d00 8400 2600 1300 400 6c00 4100 2d00 1900
jay,36,00 6800 00 00 7800 8500 7e00 2600 7400 2800 1400 800 5d00 4300 2700 1d00
jay,37,00 6000 00 00 7800 8200 6a00 1e00 6d00 2e00 1400 500 5d00 3e00 2800 1600
jay,38,00 5900 00 00 6900 7f00 5b00 1900 6a00 2f00 1700 200 5500 3800 2b00 e00
jay,39,00 5800 00 00 5600 7500 5500 1700 6700 3000 1700 300 5600 3b00 2100 b00
jay,40,00 5200 00 00 4b00 6e00 4f00 1400 6700 3100 1600 100 5400 3100 2300 d00
jay,41,00 4c00 00 00 4c00 6000 4700 1400 6800 2d00 1400 100 4a00 3400 1b00 e00
jay,42,00 4100 00 00 4c00 5900 3d00 1500 5d00 2e00 1300 200 4500 3400 1f00 a00
jay,43,00 3700 00 00 4100 5300 3400 1200 5d00 2000 1500 200 3e00 2200 1e00 00
jay,44,00 2e00 00 00 3700 4300 2d00 f00 4800 1e00 1800 300 3200 1c00 d00 00
jay,45,00 2200 00 00 3200 3600 2700 1000 3f00 1f00 1600 600 2300 1100 400 00
jay,46,00 1800 00 00 2400 3400 1a00 e00 3f00 1700 1300 f00 1600 600 00 00
jay,47,00 1300 00 00 2300 2400 1600 f00 4000 1100 1400 1200 1500 100 00 00
jay,48,00 1300 00 00 2300 2800 1700 1000 3300 1400 1200 f00 1300 00 00 00
jay,49,00 800 00 00 1f00 1c00 1800 b00 2400 1200 1100 1400 e00 00 00 300
