label,frame_index,hex_packet
jay,0,00 200 00 00 1000 1000 1200 900 1100 1000 b00 700 00 00 00 00
jay,1,00 100 00 00 f00 1200 1300 900 1200 1000 b00 600 00 00 00 00
jay,2,00 00 00 00 1000 1100 1300 800 1200 1000 b00 600 00 00 00 00
jay,3,00 00 00 00 1100 1200 1200 900 1200 1000 b00 700 00 00 00 00
jay,4,00 100 00 00 1000 1200 1300 800 1100 1000 c00 700 00 00 00 00
jay,5,00 100 00 00 f00 1100 1300 900 1200 1000 c00 700 00 00 00 00
jay,6,00 100 00 00 f00 1200 1200 900 1200 1000 c00 700 00 00 00 00
jay,7,00 00 00 00 e00 1100 1200 900 1200 1000 c00 700 00 00 00 00
jay,8,00 00 00 00 e00 1100 1300 900 1200 1000 c00 700 00 00 00 00
jay,9,00 100 00 00 f00 1100 1400 900 1200 1000 d00 700 00 00 00 00
jay,10,00 00 00 00 f00 1100 1500 900 1100 1000 c00 700 00 00 00 00
jay,11,00 100 00 00 e00 1100 1500 900 1100 1000 c00 700 00 00 00 00
jay,12,00 100 00 00 f00 1100 1400 900 1000 1000 c00 800 00 00 00 00
jay,13,00 100 00 00 f00 1100 1400 900 1000 1100 c00 700 00 00 00 00
jay,14,00 100 00 00 e00 1100 1400 900 1000 1000 c00 700 00 00 00 00
jay,15,00 00 00 00 1600 1200 1300 700 1000 1000 e00 600 00 00 00 00
jay,16,00 00 00 00 1100 1300 1200 900 e00 1000 a00 800 00 00 00 00
jay,17,00 200 00 00 d00 1400 1000 500 1200 d00 d00 600 00 00 00 00
jay,18,00 00 00 00 1100 1400 1400 600 f00 b00 700 800 00 00 00 00
jay,19,00 700 00 00 1000 1600 1b00 900 d00 c00 900 500 00 00 00 00
jay,20,00 1200 00 00 1500 1500 1800 600 e00 c00 900 400 00 00 00 00
jay,21,00 2200 500 00 1600 1500 1c00 600 900 900 600 600 00 00 200 00
jay,22,00 2b00 1100 00 1a00 1c00 1700 300 800 900 400 00 00 00 300 00
jay,23,00 3c00 1d00 00 1800 2500 2200 300 200 700 00 00 900 600 a00 00
jay,24,00 4500 3200 00 1d00 2800 2600 300 100 600 00 100 900 c00 1500 00
jay,25,00 4f00 3800 00 2c00 3300 2c00 300 00 300 00 00 1100 c00 2100 00
jay,26,100 5c00 3f00 500 3e00 3c00 3100 600 00 200 300 100 1900 1100 1c00 700
jay,27,400 7600 3b00 d00 6f00 4500 3b00 800 00 200 00 00 3200 1200 2a00 600
jay,28,600 9700 5000 1900 9600 5e00 4500 b00 00 200 200 300 3300 600 1a00 400
jay,29,600 a700 5e00 2200 9900 6a00 4300 900 00 100 00 00 2d00 600 1500 00
jay,30,700 9500 5400 1200 8e00 6200 4a00 900 00 00 00 00 2d00 800 1000 00
jay,31,b00 6f00 3200 800 8400 5600 3f00 800 00 00 00 00 2200 200 800 00
jay,32,e00 5900 2300 200 7e00 4b00 3200 900 00 00 00 00 1700 200 400 00
jay,33,e00 5100 1600 100 6600 4b00 3200 500 00 200 00 00 f00 00 00 00
jay,34,600 4900 d00 00 4800 4000 2100 400 00 100 00 00 500 00 00 00
jay,35,200 4c00 900 00 2900 3300 2100 400 300 100 00 00 400 00 00 00
jay,36,200 4100 00 00 1d00 2b00 1e00 300 900 400 00 00 00 00 00 00
jay,37,200 3500 00 00 1c00 2900 1b00 400 d00 900 00 00 00 00 00 00
jay,38,00 3000 00 00 1800 2400 1c00 300 1200 900 400 00 00 00 00 00
jay,39,00 2300 00 00 1b00 1a00 1700 500 1500 b00 500 00 00 00 00 00
jay,40,00 1400 00 00 1d00 1d00 1500 700 1600 d00 700 100 00 00 00 00
jay,41,00 900 00 00 1400 1a00 1300 600 1800 c00 700 200 00 00 00 00
jay,42,00 c00 00 00 1000 1200 1300 600 1900 c00 800 300 00 00 00 00
jay,43,00 700 00 00 e00 1600 1300 500 1900 d00 600 300 00 00 00 00
jay,44,00 00 00 00 1200 1700 1700 400 1600 c00 600 600 00 00 00 00
jay,45,00 00 00 00 1300 1400 1400 400 1700 900 600 600 00 00 00 00
jay,46,00 00 00 00 1600 1100 1400 500 1100 a00 700 600 00 00 00 00
jay,47,00 00 00 00 1600 1000 1500 600 1000 a00 700 600 00 00 00 00
jay,48,00 100 00 00 1300 f00 1500 500 e00 b00 500 500 00 00 00 00
jay,49,00 100 00 00 1100 1100 1400 400 1000 c00 600 400 00 00 00 00
