label,frame_index,value_0,value_1,value_2,value_3,value_4,value_5,value_6,value_7,value_8,value_9,value_10,value_11,value_12,value_13,value_14,value_15
jay,0,0,1536,0,0,7168,6656,9728,4096,8192,12032,7680,5376,3584,5376,0,0
jay,1,0,1280,0,0,7424,6400,9472,4096,8448,12288,7680,5376,3584,5376,0,0
jay,2,0,1280,0,0,7424,6656,9728,4096,8448,12544,7680,5376,3584,5376,0,0
jay,3,0,1280,0,0,7680,6400,9728,3840,8448,12288,7680,5376,3328,5376,0,0
jay,4,0,1280,0,0,7936,6656,9728,3584,8448,12288,7424,5120,3328,5376,0,0
jay,5,0,1280,0,0,8192,6400,9728,3840,8704,12032,7424,5376,3584,5376,0,0
jay,6,0,1280,0,0,8192,6656,9472,3584,8448,12032,7424,5376,3328,5376,0,0
jay,7,0,1280,0,0,8448,6912,9728,3840,8448,12032,7424,5376,3584,5632,0,0
jay,8,0,1280,0,0,8192,6912,9984,3840,8448,12032,7424,5120,3584,5376,0,0
jay,9,0,1280,0,0,7936,6912,9728,3840,8448,12032,7424,5376,3584,5632,0,0
jay,10,0,1280,0,0,7936,6912,9728,3840,8704,12032,7680,5376,3584,5376,0,0
jay,11,0,1024,0,0,7680,7168,9728,3840,8704,12032,7424,5376,3328,5376,0,0
jay,12,0,1024,0,0,7680,7168,9728,3584,8704,12032,7424,5376,3584,5632,0,0
jay,13,0,1280,0,0,7936,6912,9728,3584,8704,12032,7424,5376,3328,5376,0,0
jay,14,0,1280,0,0,7936,7168,9728,3840,8704,12032,7424,5376,3328,5376,0,0
jay,15,0,1280,0,0,7936,7168,9728,3584,8448,12288,7424,5376,3328,5632,0,0
jay,16,0,1024,0,0,7680,7424,9472,3584,8448,12288,7680,5376,3328,5632,0,0
jay,17,0,0,0,0,5632,5632,9984,3072,7680,11520,6912,2816,2560,5632,0,0
jay,18,0,0,0,0,4096,5632,7424,3584,7680,11776,5632,3328,2048,5376,0,0
jay,19,0,0,0,0,4096,4864,6656,3328,6400,11264,7168,3072,1792,4352,0,0
jay,20,0,0,0,0,5120,5120,7168,3584,6912,11264,7424,5120,512,3584,0,0
jay,21,0,5120,0,0,4864,4608,7168,2304,6400,12544,7680,5120,3584,3328,0,0
jay,22,0,10496,0,0,4096,5120,7168,2304,7168,13568,8704,5120,4608,2560,0,0
jay,23,0,11776,0,0,4352,7168,8192,2560,6656,16640,9984,6144,5376,2816,0,0
jay,24,0,15104,0,0,4096,7936,5888,3072,6656,16640,9728,5376,6400,3584,0,0
jay,25,0,20736,0,0,4096,8704,6912,3840,6912,16640,9472,5632,6400,2048,0,0
jay,26,0,23552,256,0,4864,8960,8704,4352,6656,20224,10496,5888,7424,4352,0,0
jay,27,0,25856,0,0,5120,10496,8448,5120,6400,21248,12288,5888,7168,4608,512,0
jay,28,0,32256,256,0,5632,12800,9728,4096,8192,22528,13312,6656,5888,2048,0,0
jay,29,0,37632,256,0,4864,13056,9472,4096,8960,29440,14080,6400,4096,3584,0,0
jay,30,256,29952,0,0,5376,15360,10240,4608,11264,27904,13056,7424,2048,2304,0,0
jay,31,0,30464,0,0,7424,15872,10240,3840,10240,27136,13312,7168,5120,4096,0,0
jay,32,0,21504,0,0,7680,14336,10496,3584,10496,27648,13824,6656,3584,3328,0,0
jay,33,256,21248,0,0,7424,14848,10240,3584,11008,23808,12032,6912,3840,5120,0,0
jay,34,0,20992,0,0,7424,14336,8448,3328,9984,22272,10240,5888,3584,3072,0,0
jay,35,0,16896,0,0,8192,13056,9728,3840,9472,19200,8192,7424,2304,2048,0,0
jay,36,256,11520,0,0,7936,11776,9728,3584,9216,16384,11520,6400,1280,3584,0,0
jay,37,0,9216,0,0,8192,11264,10752,4352,9216,15872,12288,5632,1536,4352,0,0
jay,38,0,8192,0,0,6400,9984,9728,3584,8448,13568,11520,6400,1792,4352,0,0
jay,39,0,6912,0,0,7424,11008,8960,3328,8192,14080,10496,6400,2048,4864,0,0
jay,40,0,5120,0,0,6144,8448,7936,3072,7936,11264,8704,4608,2816,4352,0,0
jay,41,0,5120,0,0,6656,7424,7680,4352,8960,12032,7936,4864,2560,4096,0,0
jay,42,0,3584,0,0,8192,6656,7680,3328,7936,12544,6912,4096,2560,4864,0,0
jay,43,0,3072,0,0,6912,6656,7936,3072,7680,11264,4864,4608,2560,4864,0,0
jay,44,0,2560,0,0,6656,7424,8704,3584,7680,9216,5632,3840,2816,2048,0,0
jay,45,0,4096,0,0,7680,7424,7936,3328,7168,11264,6144,3328,2048,2304,0,0
jay,46,0,3840,0,0,7424,8192,7424,2816,7680,11008,6144,4608,2816,2816,0,0
jay,47,0,3328,0,0,8448,7936,7680,3072,7424,12032,7424,5120,1792,4352,0,0
jay,48,0,3840,0,0,7936,7680,7936,2816,7424,13312,6912,4096,2304,4864,0,0
jay,49,0,3072,0,0,8704,8192,7680,2816,7168,13568,7168,4352,2816,4864,0,0
