label,frame_index,value_0,value_1,value_2,value_3,value_4,value_5,value_6,value_7,value_8,value_9,value_10,value_11,value_12,value_13,value_14,value_15
jay,0,0,2560,0,0,6912,7424,8960,3072,8448,11520,6400,4864,2816,5376,0,0
jay,1,0,2560,0,0,7168,7168,8960,3072,8448,11776,6400,5120,2816,5120,0,0
jay,2,0,2560,0,0,7168,7168,8704,3328,8192,11776,6400,4864,2816,5120,0,0
jay,3,0,2560,0,0,7680,7168,8960,3072,8704,11776,6400,4864,2816,5120,0,0
jay,4,0,2560,0,0,7424,7424,8960,3328,8448,11520,6400,4864,2816,5120,0,0
jay,5,0,2560,0,0,7680,7424,8960,3328,8448,11520,6400,4864,2816,5376,0,0
jay,6,0,2560,0,0,7936,7168,8960,3072,8448,11520,6400,4864,2816,5376,0,0
jay,7,0,2560,0,0,8192,7168,8704,3072,7936,11264,6400,4864,3072,5632,0,0
jay,8,0,2560,0,0,8192,6912,8704,3072,8192,11520,6400,4864,2816,5632,0,0
jay,9,0,2560,0,0,8192,7168,8704,3072,7936,11776,6400,4864,2816,5376,0,0
jay,10,0,2816,0,0,8192,7168,8192,3072,8448,11520,6400,4864,2816,5376,0,0
jay,11,0,2560,0,0,8448,7168,8448,3328,8704,11264,6400,4864,3072,5120,0,0
jay,12,0,2816,0,0,8192,7168,8704,3072,8448,11520,6400,4864,3072,5376,0,0
jay,13,0,2816,0,0,8448,7168,8192,3072,8448,11008,6400,4864,3072,5376,0,0
jay,14,0,2816,0,0,8192,7424,8448,3072,8704,11264,6656,4864,3072,5120,0,0
jay,15,0,2816,0,0,7936,7168,8704,3072,8704,11520,6656,4864,2816,5120,0,0
jay,16,0,2816,0,0,8192,7168,8448,3328,8704,11264,6656,4864,2816,5120,0,0
jay,17,0,2816,0,0,8192,7168,8448,3072,8704,11008,6656,4864,2816,5376,0,0
jay,18,0,2816,0,0,7936,7168,8448,3072,8704,11264,6656,4864,2816,5120,0,0
jay,19,0,2560,0,0,7424,6912,8704,3072,8704,11264,6656,4864,3072,5120,0,0
jay,20,0,2816,0,0,7168,7168,8960,3072,8704,11520,6656,4864,3072,5120,0,0
jay,21,0,2816,0,0,6656,7168,8960,3072,8704,11264,6656,4864,3072,5376,0,0
jay,22,0,2816,0,0,6400,7168,8704,3328,8704,11264,6656,4864,3072,5120,0,0
jay,23,0,2816,0,0,6656,7168,8960,3328,8448,11264,6400,5120,3328,5120,0,0
jay,24,0,2816,0,0,6656,7424,8704,3328,8448,11520,6400,5120,3072,5120,0,0
jay,25,0,2560,0,0,6400,7424,8704,3072,8704,11520,6400,5120,3072,5120,0,0
jay,26,0,2816,0,0,6656,7168,8448,3328,8448,11264,6656,5120,3328,5120,0,0
jay,27,0,2816,0,0,6656,7168,8448,3328,8448,11520,6400,5120,3328,4864,0,0
jay,28,0,2816,0,0,6400,7168,8704,3328,8448,11264,6400,5120,3328,5120,0,0
jay,29,0,2816,0,0,6400,7168,8960,3328,8448,11264,6656,5120,3328,5120,0,0
jay,30,0,2816,0,0,6144,7168,8960,3328,8192,11520,6400,5120,3584,5120,0,0
jay,31,0,2816,0,0,6144,7168,8704,3328,8448,11520,6656,5120,3328,5120,0,0
jay,32,0,2560,0,0,6144,7424,8448,3328,8448,11776,6656,5120,3072,5120,0,0
jay,33,0,2816,0,0,6144,7424,8448,3328,8704,11520,6656,5120,3328,4864,0,0
jay,34,0,1024,0,0,6144,7680,8960,3328,7936,11264,6912,4864,3072,5120,0,0
jay,35,0,512,0,0,5888,6400,8704,3328,8448,10752,5632,4864,3072,4608,0,0
jay,36,0,1792,0,0,8192,7680,7680,3072,7936,12032,5376,4608,1792,5376,0,0
jay,37,0,2560,0,0,7680,7680,8192,2560,7424,12544,5888,5120,1792,5376,0,0
jay,38,0,5888,0,0,6912,6656,7680,3584,7936,14080,5888,5888,2304,4096,0,0
jay,39,0,8704,0,0,6912,6912,9472,6144,7936,14848,7680,5632,2048,4096,0,0
jay,40,0,9728,0,0,7168,5120,11008,5888,7424,15872,6656,5376,1792,3584,0,0
jay,41,0,12800,0,0,6144,6400,9984,5888,7680,17664,6912,3840,1024,2560,0,0
jay,42,0,14848,0,0,4608,7680,12032,8960,9472,17920,6912,4608,2048,3584,0,0
jay,43,0,14592,0,0,4864,7680,12032,9984,8960,17152,7936,6400,1280,5376,0,0
jay,44,0,17664,0,0,4096,8192,12544,11008,8960,20224,8448,5376,1024,3328,0,0
jay,45,0,17408,0,0,4864,7424,13312,13568,8960,19968,7424,5632,768,5376,0,0
jay,46,0,15872,0,0,4352,8192,13056,13568,9472,19200,6912,5632,1024,4096,768,0
jay,47,0,17920,0,0,4352,9984,13312,13824,9216,21504,7680,4864,1280,5888,3584,0
jay,48,0,20480,0,0,4352,9984,14080,13824,7936,25088,7424,4352,768,6144,5120,0
jay,49,0,22016,0,0,4352,12800,18688,15872,8192,25856,7424,4864,1536,5120,1536,0
