label,frame_index,hex_packet
lin,0,00 00 00 00 f00 1000 1700 600 e00 e00 d00 900 00 00 00 00
lin,1,00 00 00 00 f00 1000 1700 600 e00 f00 c00 b00 00 00 00 00
lin,2,00 00 00 00 f00 1000 1700 600 e00 e00 c00 a00 00 00 00 00
lin,3,00 00 00 00 f00 1000 1800 600 e00 e00 a00 a00 00 00 00 00
lin,4,00 00 00 00 f00 1000 1800 600 f00 e00 a00 a00 00 00 00 00
lin,5,00 00 00 00 f00 1000 1800 600 f00 f00 a00 a00 00 00 00 00
lin,6,00 00 00 00 f00 e00 1200 400 900 e00 700 d00 00 00 00 00
lin,7,00 00 00 00 700 400 1400 00 800 c00 c00 1100 00 00 00 00
lin,8,00 400 00 00 900 600 1900 00 a00 a00 900 e00 00 00 00 00
lin,9,00 500 00 00 900 1100 1a00 00 900 c00 800 500 00 00 00 00
lin,10,00 100 00 00 800 1600 2400 00 600 b00 800 a00 00 00 00 00
lin,11,00 400 00 00 900 1c00 1f00 00 500 b00 800 800 d00 400 200 00
lin,12,00 500 00 00 b00 3300 2500 500 300 700 600 800 1b00 1000 e00 00
lin,13,00 400 00 00 d00 4a00 2e00 d00 200 d00 600 300 1d00 2000 2000 00
lin,14,00 300 00 00 2800 6400 3300 f00 300 800 700 200 2700 2700 1700 00
lin,15,00 500 00 00 3f00 8c00 3a00 d00 300 c00 600 200 1800 2e00 1000 00
lin,16,00 d00 00 00 6000 ab00 4700 c00 100 900 500 200 1800 2000 00 00
lin,17,00 1100 00 1700 8000 cc00 4b00 b00 400 700 300 600 1600 1000 00 00
lin,18,00 1300 00 3200 8b00 e100 5400 a00 700 200 700 300 2100 1100 00 00
lin,19,00 1000 00 3000 9000 ca00 5300 900 900 500 700 700 2000 1800 00 00
lin,20,00 1300 00 e00 9500 6f00 3e00 400 800 700 700 700 1800 1400 00 00
lin,21,00 1200 00 00 7c00 5400 3000 300 800 500 800 300 a00 b00 00 00
lin,22,00 1400 00 00 4700 3b00 2900 400 300 600 900 100 200 00 00 00
lin,23,00 1200 00 00 3900 3300 2300 700 600 900 600 00 00 00 00 00
lin,24,00 1300 00 00 1c00 2200 1e00 700 800 700 400 300 00 00 00 00
lin,25,00 1600 00 00 1000 f00 1400 700 b00 700 800 400 00 00 00 00
lin,26,00 1400 00 00 1000 1200 1300 800 900 600 900 500 00 00 00 00
lin,27,00 1500 00 00 d00 1200 1300 500 a00 500 900 300 00 00 00 00
lin,28,00 00 00 00 f00 1100 e00 400 900 700 400 200 00 00 00 00
lin,29,00 00 00 00 e00 1100 1100 500 c00 800 600 300 00 00 00 00
lin,30,00 00 00 00 e00 1100 f00 300 f00 800 200 300 00 00 00 00
lin,31,00 00 00 00 f00 f00 e00 500 b00 a00 800 700 00 00 00 00
lin,32,00 00 00 00 e00 f00 1000 600 c00 b00 900 600 00 00 00 00
lin,33,00 00 00 00 d00 1000 1000 500 f00 d00 c00 700 00 00 00 00
lin,34,00 00 00 00 c00 1500 1500 600 a00 c00 a00 700 00 00 00 00
lin,35,00 00 00 00 c00 1100 1700 700 e00 900 700 500 00 00 00 00
lin,36,00 00 00 00 b00 d00 1200 600 e00 800 500 300 00 00 00 00
lin,37,00 00 00 00 800 c00 1000 600 b00 900 800 00 00 00 00 00
lin,38,00 00 00 00 800 f00 1200 700 c00 d00 a00 200 00 00 00 00
lin,39,00 00 00 00 900 d00 1000 700 b00 b00 900 300 00 00 00 00
lin,40,00 00 00 00 b00 d00 1100 700 900 b00 b00 600 00 00 00 00
lin,41,00 00 00 00 900 d00 1200 700 a00 e00 a00 500 00 00 00 00
lin,42,00 00 00 00 b00 1000 1300 800 b00 a00 c00 400 00 00 00 00
lin,43,00 00 00 00 d00 1200 1500 700 a00 b00 f00 500 00 00 00 00
lin,44,00 00 00 00 f00 1200 1500 700 b00 c00 700 c00 00 00 00 00
lin,45,00 00 00 00 1300 1100 1300 700 c00 c00 900 700 00 00 00 00
lin,46,00 00 00 00 1400 e00 1300 600 b00 b00 900 a00 00 00 00 00
lin,47,00 00 00 00 f00 d00 1100 500 b00 900 800 a00 00 00 00 00
lin,48,00 00 00 00 e00 f00 1100 500 b00 a00 b00 900 00 00 00 00
lin,49,00 00 00 00 d00 1000 1300 500 c00 a00 a00 900 00 00 00 00
