label,frame_index,hex_packet
lin,0,00 00 00 00 1000 1300 1800 900 f00 d00 1100 c00 00 00 00 00
lin,1,00 00 00 00 1000 1300 1800 900 f00 d00 1200 d00 00 00 00 00
lin,2,00 00 00 00 f00 1300 1800 900 1000 e00 1200 d00 00 00 00 00
lin,3,00 00 00 00 f00 1300 1800 900 1000 d00 1200 d00 00 00 00 00
lin,4,00 00 00 00 f00 1300 1800 900 1000 e00 1200 d00 00 00 00 00
lin,5,00 00 00 00 f00 1200 1800 900 1100 e00 1200 c00 00 00 00 00
lin,6,00 00 00 00 f00 1200 1800 900 1100 e00 1100 c00 00 00 00 00
lin,7,00 00 00 00 f00 1300 1800 900 1100 e00 1200 c00 00 00 00 00
lin,8,00 00 00 00 e00 1300 1700 900 1100 e00 1200 c00 00 00 00 00
lin,9,00 00 00 00 f00 1300 1700 900 1000 e00 1400 d00 00 00 00 00
lin,10,00 00 00 00 e00 1400 1800 900 1000 f00 1400 c00 00 00 00 00
lin,11,00 00 00 00 e00 1400 1800 900 1000 f00 1300 c00 00 00 00 00
lin,12,00 00 00 00 e00 1400 1800 900 f00 f00 1300 c00 00 00 00 00
lin,13,00 00 00 00 e00 1400 1700 900 f00 e00 1200 c00 00 00 00 00
lin,14,00 00 00 00 e00 1300 1800 900 f00 e00 1200 e00 00 00 00 00
lin,15,00 00 00 00 e00 1300 1700 900 f00 e00 1200 e00 00 00 00 00
lin,16,00 00 00 00 e00 1300 1700 900 e00 e00 1300 d00 00 00 00 00
lin,17,00 00 00 00 d00 1300 1700 900 f00 f00 1300 d00 00 00 00 00
lin,18,00 00 00 00 e00 1300 1800 900 1000 f00 1300 d00 00 00 00 00
lin,19,00 00 00 00 e00 1300 1700 900 1000 f00 1300 d00 00 00 00 00
lin,20,00 00 00 00 1200 1000 1500 800 1000 d00 1000 b00 00 00 00 00
lin,21,00 00 00 00 e00 1100 1700 400 c00 c00 b00 700 00 00 00 00
lin,22,00 00 00 00 1100 d00 1400 700 e00 e00 a00 d00 00 00 00 00
lin,23,00 400 00 00 d00 e00 1d00 600 c00 c00 1100 e00 00 00 00 00
lin,24,00 e00 00 00 1500 c00 1f00 700 700 c00 d00 1100 1000 00 00 00
lin,25,00 1100 00 00 1500 f00 1c00 400 800 900 1100 1500 1800 00 00 00
lin,26,00 1500 200 00 1700 1800 2300 600 d00 c00 900 1100 3000 1100 d00 00
lin,27,00 1900 400 200 2300 1900 2400 900 500 a00 900 b00 3a00 1500 1800 00
lin,28,00 1f00 400 400 3a00 1f00 2900 1000 200 900 d00 900 4d00 3200 2400 00
lin,29,00 2900 400 700 6c00 1d00 2600 1c00 100 c00 c00 800 6a00 5b00 3500 00
lin,30,00 3000 300 100 b200 1f00 2a00 3500 100 1000 1400 500 7600 6000 2200 00
lin,31,00 3d00 600 200 e300 2500 3400 5200 400 b00 f00 600 7000 4600 400 00
lin,32,00 4800 900 500 f200 2600 3800 5a00 400 900 700 800 6d00 3700 00 00
lin,33,00 3b00 400 00 df00 2100 3600 6100 500 600 600 700 5a00 2200 00 00
lin,34,00 2a00 100 00 b200 1800 2d00 4b00 600 700 800 600 3000 1d00 00 00
lin,35,00 2200 00 00 7800 1700 2400 3100 300 d00 600 500 1800 1100 00 00
lin,36,00 2000 00 00 5b00 1600 2300 2500 300 a00 a00 400 1100 300 00 00
lin,37,00 2400 00 00 3400 1700 1f00 1600 700 900 700 300 600 00 00 00
lin,38,00 1d00 00 00 1400 1400 1f00 d00 500 700 600 400 00 00 00 00
lin,39,00 1100 00 00 1200 e00 1700 d00 900 a00 d00 f00 00 00 00 00
lin,40,00 1200 00 00 1100 c00 1600 800 600 a00 c00 b00 00 00 00 00
lin,41,00 f00 00 00 d00 e00 e00 00 800 800 400 400 00 00 00 00
lin,42,00 c00 00 00 f00 b00 e00 00 900 500 100 00 00 00 00 00
lin,43,00 00 00 00 f00 1100 d00 900 b00 600 00 00 00 00 00 00
lin,44,00 00 00 00 c00 1200 1500 900 d00 800 100 00 00 00 00 00
lin,45,00 00 00 00 d00 1100 1600 800 c00 900 200 00 00 00 00 00
lin,46,00 00 00 00 f00 1000 1100 a00 d00 c00 400 300 00 00 00 00
lin,47,00 00 00 00 f00 1000 1400 700 c00 d00 300 400 00 00 00 00
lin,48,00 00 00 00 e00 f00 1200 900 e00 a00 600 700 00 00 00 00
lin,49,00 00 00 00 f00 c00 1000 a00 b00 b00 700 400 00 00 00 00
