label,frame_index,value_0,value_1,value_2,value_3,value_4,value_5,value_6,value_7,value_8,value_9,value_10,value_11,value_12,value_13,value_14,value_15
666,0,0,512,0,0,7168,8960,9984,1280,10240,10752,6656,4608,3328,6400,0,0
666,1,0,256,0,0,7168,8960,9984,1536,8704,10752,6656,4352,3328,6400,0,0
666,2,0,512,0,0,6912,8704,9984,1536,9728,10240,6656,4608,3328,6400,0,0
666,3,0,512,0,0,6656,8704,9984,1536,9984,10240,6656,4608,3328,6400,0,0
666,4,0,512,0,0,6912,8704,9984,1536,10496,10240,6400,4608,3328,6400,0,0
666,5,0,512,0,0,6656,8704,9984,1536,10240,10496,6400,4608,3328,6144,0,0
666,6,0,512,0,0,6912,8704,9984,1536,11520,10240,6656,4352,3328,6144,0,0
666,7,0,512,0,0,7680,8448,9728,1280,11008,10752,6400,4608,3328,5888,0,0
666,8,0,0,0,0,5888,8192,9984,1280,11008,10752,6912,4864,3328,6400,0,0
666,9,1792,1792,0,0,6912,6144,8192,2048,10496,11008,7424,5120,2560,6144,0,0
666,10,7936,256,0,0,4352,4608,6400,1024,13824,12032,7168,3328,3072,4608,0,0
666,11,28160,512,0,0,3840,3840,5376,2048,15616,14080,5888,5632,4096,4352,0,0
666,12,25856,1280,0,0,6400,5632,4864,1280,19456,16384,7936,5120,5888,4608,0,0
666,13,43776,1792,0,0,5888,4352,4096,2048,24064,19968,8192,4864,7680,4608,0,0
666,14,44800,3072,0,0,5888,7168,4352,3072,28160,19200,9216,4096,8704,5888,0,0
666,15,61696,2816,0,0,7936,8960,4608,3072,32256,22272,9216,6144,9216,3840,0,0
666,16,59904,4352,0,0,9216,8448,5888,2816,39168,26624,9984,5120,11008,6912,0,0
666,17,3073,5888,0,0,10240,12032,4864,4096,50432,29952,10752,7424,12032,6144,1024,0
666,18,7425,6144,0,0,11520,17152,4352,4352,60416,33024,13568,8192,6656,2304,0,0
666,19,8961,7936,0,0,14848,19968,6400,6400,58368,35072,14592,7424,9472,3584,0,0
666,20,65024,8448,0,0,15360,18944,4352,6912,51712,36096,13312,7680,8192,5120,0,0
666,21,48384,6912,0,0,12800,14336,4864,4352,37376,28160,9728,6656,5888,5632,1536,0
666,22,44544,6912,0,0,12544,15616,4864,4352,28160,22528,10240,6144,3328,2816,0,0
666,23,38656,6912,0,0,10752,14848,5632,3840,20480,20480,9984,5632,3840,3840,0,0
666,24,25600,8704,0,0,9472,16640,5632,2560,18688,21760,8192,5120,2048,5376,0,0
666,25,6144,3840,0,0,7424,13312,4608,3072,15616,19456,8448,5632,1792,5120,0,0
666,26,0,2816,0,0,7680,9984,6400,3072,12032,17920,8960,5632,3328,4864,0,0
666,27,0,2304,0,0,6912,9216,6656,2816,11264,13568,7936,5888,3328,6144,0,0
666,28,0,2304,0,0,5632,7424,5888,3072,9216,12032,4608,4608,2560,6912,256,0
666,29,0,2816,0,0,6400,7424,6144,1792,10240,10752,4352,3328,2048,2304,0,0
666,30,0,2816,0,0,7424,7936,6656,2048,8448,12288,7168,4096,2816,2816,0,0
666,31,0,2816,0,0,7168,6912,6144,2048,9472,13056,5888,3328,2560,6912,0,0
666,32,0,2560,0,0,7168,6400,7424,2048,9984,13056,6912,4864,2560,9472,0,0
666,33,0,2560,0,0,7424,7424,7936,1536,10496,13568,6144,3584,2560,5376,0,0
666,34,0,2816,0,0,8192,7424,8192,1536,10752,11776,6912,2816,3584,5376,0,0
666,35,0,2816,0,0,8192,6400,8448,1792,10752,13312,5632,4864,3840,7168,0,0
666,36,0,2816,0,0,8192,7424,8448,1536,10240,13824,5632,3072,3584,4608,0,0
666,37,0,2816,0,0,7424,7680,8960,2048,10496,11776,6400,3328,3328,6400,0,0
666,38,0,2816,0,0,7424,7424,9216,2560,11008,11520,6144,3584,3584,6400,0,0
666,39,0,2816,0,0,6912,7424,8960,2304,11008,11776,6400,4608,4096,5888,0,0
666,40,0,2560,0,0,7424,7680,8704,2048,10752,11520,7424,5120,4096,5888,0,0
666,41,0,2304,0,0,7424,7936,8960,1536,11264,11776,6144,4352,3840,7936,0,0
666,42,0,2304,0,0,7168,8192,8960,1536,11520,12032,6144,4608,4352,5632,0,0
666,43,0,2304,0,0,6912,8192,8704,1536,11776,12032,6400,4608,4352,5888,0,0
666,44,0,2304,0,0,7168,7936,8704,1792,11776,12032,6144,4608,4352,6144,0,0
666,45,0,2304,0,0,7424,8192,8448,1792,11776,11776,6400,4608,4352,6144,0,0
666,46,0,2048,0,0,6656,8192,8448,1792,11264,12288,6400,4608,4608,6400,0,0
666,47,0,2048,0,0,7168,8192,8448,2048,11520,12032,6912,4608,4096,6400,0,0
666,48,0,2048,0,0,7424,7680,8704,2048,11520,12288,7168,4608,4352,6400,0,0
666,49,0,2048,0,0,7936,7680,8704,1792,11520,12032,7168,4608,3840,6400,0,0
