label,frame_index,value_0,value_1,value_2,value_3,value_4,value_5,value_6,value_7,value_8,value_9,value_10,value_11,value_12,value_13,value_14,value_15
666,0,0,256,0,0,6912,10752,8192,2304,9984,11776,7424,6144,2560,6400,0,0
666,1,0,256,0,0,6912,10752,8192,2304,9984,12032,7680,5888,2816,6144,0,0
666,2,0,256,0,0,6912,10752,7936,2304,9728,12032,7424,5888,2816,6144,0,0
666,3,0,256,0,0,6912,10752,7936,2304,9728,12032,7168,6144,2816,6144,0,0
666,4,0,256,0,0,6912,10752,7936,2304,9984,12032,7424,6144,2816,6400,0,0
666,5,0,256,0,0,6912,10752,7936,2048,9984,12032,7168,6144,2816,6400,0,0
666,6,0,256,0,0,6912,10752,7936,2048,9984,11776,7168,6144,2816,6656,0,0
666,7,0,0,0,0,6912,10752,8192,2048,9984,11776,7424,6144,2816,6400,0,0
666,8,0,0,0,0,7168,10752,7936,2048,10240,11776,7424,6144,2816,6144,0,0
666,9,0,0,0,0,6912,10752,7936,2304,10240,11776,7680,5888,2816,5888,0,0
666,10,0,0,0,0,6912,10752,7936,2048,10240,11776,7424,5888,2816,6144,0,0
666,11,0,0,0,0,6912,10752,7936,2304,10240,12032,7424,6144,2816,6400,0,0
666,12,0,0,0,0,6912,10752,7936,2304,8960,11776,7680,5888,2816,6400,0,0
666,13,0,0,0,0,6400,10752,7680,2048,10240,12288,8448,4096,2304,6400,0,0
666,14,0,0,0,0,6400,10496,7680,2048,10496,11776,7936,3072,2816,5376,0,0
666,15,0,512,0,0,5632,9472,9216,1792,13056,14080,7424,3840,3072,4864,0,0
666,16,1024,3072,0,0,8192,8448,7936,2560,14848,14080,6912,5120,4352,5120,0,0
666,17,18432,0,0,0,5632,7680,7680,3072,16640,15360,7680,6400,5376,5120,0,0
666,18,46336,1536,0,0,4096,5888,7936,3072,27392,17152,8448,7168,8192,3840,0,0
666,19,19201,1280,0,0,5376,6400,6912,2304,41472,19968,8960,7168,11264,5376,0,0
666,20,59137,2560,0,0,6400,5120,6400,2048,59136,20224,10240,8192,14848,5632,0,0
666,21,11778,3584,0,0,7168,7936,5888,2048,5377,24064,12288,8960,19200,4096,256,0
666,22,38658,3328,0,0,9216,9728,6400,2304,23553,29952,13568,8960,18176,6144,0,0
666,23,29443,4096,0,0,11520,11776,3584,2048,51969,34304,16384,11776,22272,2816,0,0
666,24,515,3840,0,0,12288,16128,2560,3072,55297,38400,19712,13824,28672,2816,0,0
666,25,5379,4608,0,0,14592,18432,5376,3328,54017,42240,20992,15104,32512,4608,0,0
666,26,10243,4864,0,0,14848,18432,4352,3840,48897,37376,21248,15360,32256,3840,3584,0
666,27,6659,6144,0,0,13824,17664,7168,3584,33537,36864,19712,13312,33536,4352,3328,0
666,28,53250,6656,0,0,12288,13824,7168,3328,7169,30208,14080,11264,30464,2560,0,0
666,29,8962,8704,0,0,11008,13568,7424,3840,35072,22528,13312,9984,18688,1792,0,0
666,30,21761,8704,0,0,9728,15872,7424,2560,23808,19968,12544,8960,15872,4096,0,0
666,31,48640,9216,0,0,8192,15104,6656,2816,15872,18944,12800,7936,12288,6144,0,0
666,32,5120,4352,0,0,6400,12544,8192,2816,12544,18176,12032,9472,7680,6912,0,0
666,33,0,2816,0,0,5120,9728,7424,2816,10752,16128,9984,6400,4608,5120,0,0
666,34,0,2560,0,0,6656,8960,7168,2304,8192,11520,5376,4352,3072,7680,4096,0
666,35,0,2304,0,0,6656,8192,6656,1024,8960,11776,4864,3840,1792,5120,0,0
666,36,0,2304,0,0,5632,8704,8960,1536,8448,9984,5632,2560,2304,4352,0,0
666,37,0,2048,0,0,5632,8448,6656,2048,8704,11264,4608,3840,3584,4352,0,0
666,38,0,1792,0,0,5632,8192,7168,1280,8448,11264,4608,3840,2816,6912,256,0
666,39,0,2048,0,0,5632,8192,8192,1792,9984,12032,5376,4352,2560,7424,0,0
666,40,0,2048,0,0,5888,8704,8704,1792,10752,12032,6656,3072,3840,5120,0,0
666,41,0,2560,0,0,5632,9216,7680,2048,9984,12288,5120,3328,3328,4352,0,0
666,42,0,2560,0,0,5632,8704,8192,2048,10496,10496,5888,4864,2816,5888,0,0
666,43,0,2304,0,0,5632,8448,8704,1536,9472,11008,5120,3840,3584,4096,0,0
666,44,0,2304,0,0,6144,7936,7936,1792,10752,11520,6144,4608,3328,4864,0,0
666,45,0,2304,0,0,6400,7936,7936,1792,11008,12032,6144,4352,3328,4352,0,0
666,46,0,2048,0,0,6656,7936,7680,1536,11264,12288,5888,3072,3840,8192,0,0
666,47,0,2048,0,0,6912,8192,7424,1792,11008,12800,6656,4608,4352,6400,0,0
666,48,0,2048,0,0,6912,8192,7424,1792,11008,13312,6144,3840,3584,6144,0,0
666,49,0,2048,0,0,7168,8192,7168,1792,11264,13312,6400,4096,3840,5632,0,0
