label,frame_index,value_0,value_1,value_2,value_3,value_4,value_5,value_6,value_7,value_8,value_9,value_10,value_11,value_12,value_13,value_14,value_15
666,0,0,1024,0,0,7168,8960,8448,2048,9216,11520,8448,5376,2304,7680,0,0
666,1,0,1024,0,0,7168,8960,8704,2048,9216,11264,8448,5376,2560,7936,0,0
666,2,0,1024,0,0,7168,8960,8704,2048,9472,11264,8448,5376,2560,7936,0,0
666,3,0,1024,0,0,6912,9216,8448,2048,9216,11264,8448,5376,2304,7936,0,0
666,4,0,1024,0,0,6912,9216,8192,2048,9216,11264,8704,5376,2304,7936,0,0
666,5,0,1024,0,0,6912,9216,8448,2304,9216,10752,8448,5376,2304,8192,0,0
666,6,0,1024,0,0,7168,8960,8448,2048,9216,11008,8448,5376,2304,8192,0,0
666,7,0,1024,0,0,6912,8960,8192,2304,9216,10752,8448,5376,2304,8192,0,0
666,8,0,1024,0,0,6912,8704,8192,2048,9216,10496,8448,5376,2304,8192,0,0
666,9,0,1024,0,0,7168,8704,8448,2304,9216,10496,8448,5376,2560,8192,0,0
666,10,0,1024,0,0,7168,8960,8448,2304,8960,10496,8448,5376,2304,8192,0,0
666,11,0,1024,0,0,6144,8704,8192,2304,10752,11776,7424,4096,2304,6400,0,0
666,12,0,0,0,0,5888,10240,7680,1280,10496,11776,8960,2048,2304,5632,0,0
666,13,0,0,0,0,6144,10240,6656,1536,12032,14080,8704,3584,2048,5632,0,0
666,14,7680,2048,0,0,6656,8960,7424,1536,20224,14336,9728,4864,4352,4864,0,0
666,15,22016,512,0,0,4608,5376,6656,1792,21248,16640,8704,4096,9472,6656,0,0
666,16,16897,1024,0,0,4608,3072,6144,1024,34048,16384,9728,5376,9984,4864,0,0
666,17,19714,1024,0,0,4864,3328,5376,256,48640,19968,9984,4608,15360,4608,0,0
666,18,55298,2048,0,0,7680,3584,5632,256,3073,21248,8960,4352,18688,3840,0,0
666,19,21251,1792,0,0,8704,3072,4864,256,24833,21504,9728,4864,18944,4096,1024,0
666,20,53251,1280,0,0,9216,3584,5120,512,42241,26112,8192,4608,19968,6400,3072,0
666,21,63747,1536,0,0,10240,3840,4096,0,60673,23552,7680,4352,19200,3840,256,0
666,22,6404,2048,0,0,12544,5888,4608,768,19202,24832,9216,4864,17664,4096,0,0
666,23,35587,2560,0,0,13568,10240,5632,512,43266,30208,11520,7680,18688,4096,0,0
666,24,38147,3072,0,0,15104,13056,6656,1792,26626,29696,13568,8192,20992,5120,0,0
666,25,28419,5888,0,0,13312,11008,7424,1280,1794,28160,13056,5632,17664,7424,1536,0
666,26,18947,4864,0,0,11776,11008,6656,512,40449,25600,8448,5120,21504,3072,0,0
666,27,11267,5632,0,0,13312,10752,5376,1536,34049,20992,9728,6144,26368,4096,0,0
666,28,41986,6400,0,0,12800,11264,4864,3072,15873,20224,9472,5120,25344,3840,0,0
666,29,16898,7424,0,0,12800,10752,6144,2816,60672,20992,10496,5632,25344,5632,0,0
666,30,47105,6912,0,0,8448,11776,7424,3072,33792,20992,12800,5376,18432,6400,0,0
666,31,62720,7424,0,0,8448,9472,7424,2816,25600,21760,9472,5120,9472,5120,0,0
666,32,14080,5888,0,0,6912,9472,6912,2304,20480,17920,8960,5120,5632,4864,0,0
666,33,0,2560,0,0,6656,9728,6656,3584,11520,15360,9216,3328,3584,2560,0,0
666,34,0,2304,0,0,6400,7680,7424,2816,9216,11008,6912,4096,3840,3840,0,0
666,35,0,3840,0,0,7680,6400,8192,1792,8192,12800,6400,5120,2560,5632,0,0
666,36,0,2816,0,0,5632,7424,8192,1792,9472,10496,6400,3072,2816,3328,0,0
666,37,0,2304,0,0,6400,9216,8448,2304,8960,10240,8192,4352,2816,3584,0,0
666,38,0,2048,0,0,5376,8448,7680,2304,9216,9728,8192,4352,2816,5376,0,0
666,39,0,1792,0,0,5376,9472,7680,2304,8960,9984,8960,4352,2816,5120,0,0
666,40,0,1792,0,0,5376,9472,7680,2048,8960,9984,8704,4608,2816,4608,0,0
666,41,0,1792,0,0,5632,8960,7680,2048,8960,10240,8704,5120,2816,4864,0,0
666,42,0,2304,0,0,5888,9216,7424,2048,9472,10240,7936,4608,2816,5632,0,0
666,43,0,1792,0,0,6656,8960,7424,2048,9216,10240,7680,4864,2816,4864,0,0
666,44,0,1792,0,0,5632,7424,7424,1792,8704,10240,7936,4864,3072,5120,0,0
666,45,0,1536,0,0,5376,7680,7424,2048,8448,10752,8192,4864,3072,5888,0,0
666,46,0,1792,0,0,5888,7680,7424,2048,7936,9984,8192,4864,3328,5888,0,0
666,47,0,2048,0,0,5888,7424,7424,2048,7936,10240,7936,4864,3328,6656,0,0
666,48,0,2048,0,0,6400,7424,7168,2048,8192,10752,8448,5120,3328,6656,0,0
666,49,0,2048,0,0,6400,7680,7168,2048,8192,10752,8448,4864,3584,6912,0,0
