label,frame_index,value_0,value_1,value_2,value_3,value_4,value_5,value_6,value_7,value_8,value_9,value_10,value_11,value_12,value_13,value_14,value_15
666,0,0,256,0,0,6656,7936,8704,2048,9216,11008,6912,4352,3072,7680,0,0
666,1,0,256,0,0,6656,7936,8704,2048,8960,10752,7168,4096,3072,7680,0,0
666,2,0,256,0,0,6656,7936,8448,2304,8960,10752,7168,4352,3072,7424,0,0
666,3,0,256,0,0,6400,7680,8448,2048,8704,10752,7168,4352,3072,7424,0,0
666,4,0,256,0,0,6400,7680,8704,2048,8960,10752,7168,4352,3072,7424,0,0
666,5,0,256,0,0,6400,7680,8704,1792,8704,11008,6912,4096,2816,7680,0,0
666,6,0,512,0,0,6400,7936,8704,2048,8704,11264,6656,4352,3072,7424,0,0
666,7,0,512,0,0,6144,8192,8960,2048,9216,11008,6656,4352,3072,7936,0,0
666,8,0,512,0,0,6400,8192,8960,2048,8960,11264,6912,4352,3072,7680,0,0
666,9,0,512,0,0,6400,8448,8960,2048,8960,11264,6912,4352,3072,7680,0,0
666,10,0,512,0,0,6400,8704,8960,2048,9216,10752,6656,4352,3328,7680,0,0
666,11,0,256,0,0,6400,8448,9216,2048,8960,11008,6656,4352,3328,7936,0,0
666,12,0,512,0,0,6400,8448,9216,2048,8960,11008,6912,4096,3328,7424,0,0
666,13,0,512,0,0,6656,8448,9472,2048,8960,11264,6400,4096,3328,7424,0,0
666,14,0,512,0,0,6400,8704,9472,2048,9216,11264,6656,4096,3328,7424,0,0
666,15,0,512,0,0,6400,8192,9216,2048,9216,11008,6912,4096,3328,7168,0,0
666,16,0,512,0,0,6400,8192,9472,2048,9472,11264,6656,4352,3584,7424,0,0
666,17,0,512,0,0,6400,8192,9472,2048,9216,11008,6656,4352,3328,7680,0,0
666,18,0,512,0,0,6144,8192,9472,1792,9472,11520,6656,4352,3328,6912,0,0
666,19,0,512,0,0,6144,8192,9472,2048,9472,11008,6912,4352,3328,6912,0,0
666,20,0,512,0,0,6144,8192,9216,2048,9728,11264,6656,4096,3328,6912,0,0
666,21,0,768,0,0,6144,8192,9472,2048,9728,11264,6912,4352,3328,7168,0,0
666,22,0,768,0,0,6144,8192,9472,2048,9472,11264,7168,4352,3072,7168,0,0
666,23,0,768,0,0,6144,8192,9216,1792,9472,11520,7168,4352,2816,6912,0,0
666,24,0,768,0,0,6400,8448,9216,1792,9472,11776,7424,4352,3072,7168,0,0
666,25,0,768,0,0,6144,8448,9216,1792,9472,11520,7424,4352,2816,7168,0,0
666,26,0,768,0,0,6144,8192,9472,1792,9728,11520,7424,4352,2816,7424,0,0
666,27,0,768,0,0,6400,8192,9472,1792,9728,11520,7424,4096,2816,7168,0,0
666,28,0,768,0,0,6400,7680,9472,1792,9728,12032,7424,4096,2048,7168,0,0
666,29,0,256,0,0,7424,5888,8960,2304,11520,12544,6912,4864,256,5120,0,0
666,30,0,5632,0,0,5120,4352,6912,3072,11008,14592,6400,3840,4608,4864,0,0
666,31,5376,6144,0,0,1024,1280,6144,2048,13056,14336,7936,4096,6656,6912,768,0
666,32,30976,7424,0,0,0,768,3584,1792,19968,20480,6400,5120,7168,4864,2048,0
666,33,26880,13568,0,0,256,2816,4096,1792,33024,22528,7168,4864,10240,5888,1536,0
666,34,35328,17408,0,0,256,5376,4864,2816,41216,24064,9472,6656,10240,5376,3072,0
666,35,56832,18176,0,0,1792,9216,4864,2560,50944,29184,10496,6144,10240,4608,2816,0
666,36,13569,18944,0,0,2816,10752,6400,2304,60928,34304,11776,7680,10496,5888,3328,0
666,37,48129,22272,0,0,3584,20992,5632,1792,13057,41984,15872,8448,11008,3840,1536,0
666,38,34817,31744,0,0,3840,35072,3840,4096,8705,50176,16896,9216,17920,4352,0,0
666,39,40705,35328,0,0,5888,41216,5120,5120,8961,52480,16896,10240,20992,4608,3584,0
666,40,49153,30976,0,0,5888,36096,5632,3840,10241,49152,14848,9984,25600,7168,5632,0
666,41,54529,26368,0,0,6656,23808,7424,4352,6145,45568,13312,8960,32256,6912,2816,0
666,42,49665,20736,0,0,6656,20224,5888,3584,1,40448,11008,7936,35584,6400,4096,0
666,43,21505,22528,0,0,7424,19968,6656,3072,47872,36096,9472,7168,33280,7680,1280,0
666,44,53504,24320,0,0,8192,20224,8960,2560,30976,29696,8704,6912,28160,6400,0,0
666,45,34304,19200,0,0,7936,20992,9728,2560,23040,27136,6656,6400,22272,6144,0,0
666,46,18432,16128,0,0,7936,16384,9216,2560,14848,22272,9216,5632,14592,7168,0,0
666,47,6144,15616,0,0,8448,13312,8448,2560,12032,21504,6656,4096,6656,3840,0,0
666,48,0,9728,0,0,6912,8448,8704,2048,11520,19968,6912,5888,2816,6656,0,0
666,49,0,2816,0,0,6400,7680,7936,2304,7680,13312,6656,3328,3584,5120,0,0
