label,frame_index,value_0,value_1,value_2,value_3,value_4,value_5,value_6,value_7,value_8,value_9,value_10,value_11,value_12,value_13,value_14,value_15
666,0,0,1280,0,0,6400,8960,8960,2048,10240,10752,8192,4608,3584,7168,0,0
666,1,0,1280,0,0,6400,8960,8960,2304,10240,11008,7936,4352,3840,7424,0,0
666,2,0,1280,0,0,6400,8960,8960,2304,10496,11008,7936,4608,3840,7424,0,0
666,3,0,1024,0,0,6400,8960,8960,2304,10496,11008,8192,4352,3840,6912,0,0
666,4,0,1024,0,0,6400,8960,9216,2304,10496,10752,8192,4352,3584,7168,0,0
666,5,0,1024,0,0,6656,8704,8960,2048,11008,10496,8192,4608,3840,7168,0,0
666,6,0,1280,0,0,6656,8960,9216,2048,10752,10496,8192,4608,3840,7168,0,0
666,7,0,1280,0,0,6656,8960,8960,2304,10496,11008,8192,4864,3840,7424,0,0
666,8,0,1280,0,0,6656,8960,9216,2304,10752,11008,8192,4864,3840,7424,0,0
666,9,0,1280,0,0,6656,8704,8960,2304,11008,10752,8192,4864,3840,7168,0,0
666,10,0,1024,0,0,6400,8704,8960,2304,8960,10496,7936,4864,4096,7424,0,0
666,11,0,768,0,0,7936,7424,8704,1792,9984,9216,8192,4096,3328,7168,0,0
666,12,0,512,0,0,7936,4608,8192,1280,11776,9728,7424,2816,3584,5120,0,0
666,13,12544,768,0,0,5888,5120,6144,2048,13056,12032,6400,5120,5376,5632,1280,0
666,14,29696,256,0,0,6656,5376,5120,1792,17152,15616,5632,4608,8704,5888,256,0
666,15,51968,1536,0,0,8704,7168,6912,1024,19456,13824,6912,3584,10496,3584,0,0
666,16,12545,2304,0,0,9216,6144,5376,1280,26112,16128,7168,5120,13568,6144,512,0
666,17,45569,2560,0,0,10240,8448,4864,768,33280,16640,5888,2816,17152,5632,2304,0
666,18,12034,3840,0,0,11776,9216,4608,256,37888,18688,6656,4096,24320,5888,3328,0
666,19,39426,4608,0,0,14592,11008,4864,0,51200,19200,5120,2048,24320,6656,4608,0
666,20,25090,4864,0,0,21760,19456,3840,768,62720,34048,11008,4608,26112,1536,0,0
666,21,17410,5376,0,0,23296,23552,4608,2304,57088,35072,11520,7168,26624,3072,0,0
666,22,7938,6400,0,0,20736,21760,7424,2560,49408,27136,10240,7168,27904,6144,0,0
666,23,51969,6400,0,0,16384,15616,8192,1792,39680,24832,6656,3584,26880,5888,256,0
666,24,27137,7936,0,0,14336,14592,7936,2048,28160,22016,6144,6656,15616,4352,0,0
666,25,1,8960,0,0,13312,14336,6400,2816,20992,20480,7168,4352,12800,2048,0,0
666,26,39936,6144,0,0,8960,13824,5376,3072,17152,18432,8448,5120,12544,3840,0,0
666,27,27648,6656,0,0,9984,13568,7680,2560,15872,20480,7168,5888,11264,5888,0,0
666,28,13824,8192,0,0,8448,14080,5888,2560,16384,15616,9472,6400,8960,5632,0,0
666,29,0,4096,0,0,8192,10752,7424,2560,12800,14080,6656,5888,4864,6400,0,0
666,30,256,3328,0,0,6144,7680,8704,1536,9216,12800,5632,3584,5888,5376,0,0
666,31,0,512,0,0,7168,8448,7168,1280,10240,12288,3840,3328,4096,5120,0,0
666,32,0,512,0,0,7168,6912,6400,1024,9472,10496,4608,2560,3328,2816,0,0
666,33,0,512,0,0,7424,6912,7424,1536,9216,9984,5888,3584,3840,5632,0,0
666,34,0,1024,0,0,6656,7680,8448,1280,9984,11264,4608,3584,5120,8448,0,0
666,35,0,1024,0,0,6656,7680,8704,1024,8192,12032,5632,4352,4864,5376,0,0
666,36,0,1024,0,0,6400,7936,8448,1024,9472,10240,7680,3072,4864,4352,0,0
666,37,0,1024,0,0,6656,7680,8704,1024,9216,11008,5888,3584,4608,5888,0,0
666,38,0,1024,0,0,6656,8448,8960,1024,9216,12032,6400,3328,5120,6400,0,0
666,39,0,1024,0,0,6912,7936,8704,1024,10240,10496,6400,2816,5120,3328,0,0
666,40,0,1280,0,0,6912,8192,8704,1280,10240,10240,7424,3328,4608,4864,0,0
666,41,0,1280,0,0,6912,8192,9216,1280,10240,9984,7680,3072,4864,4352,0,0
666,42,0,1280,0,0,6656,7680,8960,1536,10240,10496,7936,3840,4864,5632,0,0
666,43,0,1280,0,0,6400,7680,9216,1280,9472,9984,8192,3328,4608,4864,0,0
666,44,0,1024,0,0,5632,7936,8960,1536,9472,10240,6912,3584,5120,5632,0,0
666,45,0,1024,0,0,5888,7936,8960,1280,9472,10496,7168,3584,5376,6144,0,0
666,46,0,1024,0,0,5888,7936,8960,1280,9472,10496,7168,3584,5888,5888,0,0
666,47,0,1024,0,0,6144,7936,8704,1536,8960,10752,7680,3840,5376,6144,0,0
666,48,0,1024,0,0,6400,7936,8960,1280,8960,10752,7424,3840,5632,6400,0,0
666,49,0,1024,0,0,6144,7680,8960,1280,8960,10240,7424,3584,5120,6144,0,0
