label,frame_index,value_0,value_1,value_2,value_3,value_4,value_5,value_6,value_7,value_8,value_9,value_10,value_11,value_12,value_13,value_14,value_15
666,0,0,1536,0,0,6912,11264,9216,2560,8448,11520,8192,4864,2816,7168,0,0
666,1,0,1536,0,0,6912,11264,8960,2560,8704,11520,8192,4864,3072,7424,0,0
666,2,0,1536,0,0,6656,11264,8960,2560,8704,11264,7936,4864,3072,7168,0,0
666,3,0,1792,0,0,6400,11264,8960,2560,8704,11264,7936,4608,3072,7168,0,0
666,4,0,2048,0,0,6656,11264,8960,2816,8704,11008,7936,4608,2816,7168,0,0
666,5,0,1792,0,0,6400,11264,8960,2560,8448,11264,7936,4864,2816,6912,0,0
666,6,0,1792,0,0,6656,11264,8704,2816,8448,11520,7936,4864,2816,7168,0,0
666,7,0,1792,0,0,6656,11264,8704,2816,8448,11520,7936,4608,2816,7168,0,0
666,8,0,1792,0,0,6912,11264,8704,2816,8448,11264,7936,4608,2560,6656,0,0
666,9,0,1792,0,0,7168,11264,8704,2816,9472,10752,6656,3072,2816,5376,0,0
666,10,0,1792,0,0,6912,11264,8704,2560,9472,12032,7168,3840,2304,5888,0,0
666,11,0,512,0,0,5888,9728,7424,3328,9216,13824,8960,4608,1536,5632,0,0
666,12,0,1024,0,0,5632,9984,7936,3072,9728,13568,8704,5632,1280,3840,256,0
666,13,8704,1792,0,0,5120,8704,6656,2816,11264,15872,9984,5888,768,3584,0,0
666,14,28672,0,0,0,4608,6656,5120,2816,18688,17920,9472,6144,2560,2304,0,0
666,15,60672,1280,0,0,5888,5888,5376,2048,35072,20480,10240,5632,2816,3072,0,0
666,16,12289,2560,0,0,8960,6656,4096,1536,56320,23808,8448,4608,3584,2816,0,0
666,17,24833,3328,0,0,14080,8192,3840,1792,4865,28160,8960,4864,3840,2816,0,0
666,18,28929,3840,0,0,18176,11776,5888,3072,18177,29696,10240,6144,6400,4352,0,0
666,19,24577,4864,0,0,23296,15616,4352,2304,19969,35584,11008,6144,6400,3584,768,0
666,20,46337,3840,0,0,28672,14848,4096,2304,27649,37888,14592,7168,5632,2816,256,0
666,21,35585,6656,0,0,30464,20736,4608,3328,24321,46848,15360,7680,9984,2048,0,0
666,22,33281,7424,0,0,27648,20480,5120,5120,10497,40448,13824,7168,6912,4096,0,0
666,23,27137,10240,0,0,22784,22016,6656,3584,50688,35584,14592,7168,6400,5376,2816,0
666,24,59648,7168,0,0,15872,18944,7680,3840,28672,25344,10752,6656,3840,1792,0,0
666,25,45568,9472,0,0,14080,20224,7424,3840,19968,23808,10496,5888,2816,3584,0,0
666,26,26112,7936,0,0,9984,18432,7168,3328,13312,20736,10240,5888,1536,4608,0,0
666,27,5376,6400,0,0,7936,14336,6912,3072,12288,19968,9728,5376,512,8192,0,0
666,28,256,3328,0,0,5376,10752,6656,3328,11520,18432,8960,5888,2048,3840,0,0
666,29,0,3840,0,0,6144,10496,7168,3584,9216,13568,7168,5120,2816,5888,0,0
666,30,0,4608,0,0,6912,10240,7936,3072,8192,11264,4096,3328,2304,6144,256,0
666,31,0,4608,0,0,5120,10240,6656,3328,8704,10240,5888,3072,2560,3328,0,0
666,32,0,3840,0,0,5632,11008,8448,3328,9728,10496,7168,3584,1792,3584,0,0
666,33,0,3584,0,0,5632,10496,8704,3072,9216,12800,6656,3328,2048,6656,0,0
666,34,0,3072,0,0,5120,10240,9472,2560,9216,12032,7168,2816,2304,7168,0,0
666,35,0,3072,0,0,5376,10752,9728,2304,9472,11520,6912,2560,2304,5376,0,0
666,36,0,2816,0,0,5888,11008,9984,2816,8960,12288,6144,3328,2816,6144,0,0
666,37,0,2560,0,0,5888,10240,9984,2560,8960,11008,7680,4096,2816,5888,0,0
666,38,0,2816,0,0,5632,9984,9728,2560,9728,12032,7168,3328,2048,4608,0,0
666,39,0,2560,0,0,5888,10496,9472,2560,8960,11520,7168,2816,2304,5888,0,0
666,40,0,2560,0,0,5888,10496,9728,2816,9984,11264,6400,3328,2816,5120,0,0
666,41,0,2816,0,0,5632,10240,9984,2816,9472,11520,8192,3840,2560,5632,0,0
666,42,0,2560,0,0,5888,10240,9728,2816,9216,11264,8192,3328,2560,5120,0,0
666,43,0,2304,0,0,5632,9984,9984,2816,9216,11520,6912,3840,2560,7424,0,0
666,44,0,2560,0,0,5888,9984,9984,2560,9216,11776,7168,3584,2816,5632,0,0
666,45,0,2304,0,0,5888,9728,9984,2816,8960,11776,7424,3584,2816,6144,0,0
666,46,0,2304,0,0,5888,9728,9984,2816,8960,11520,7680,3584,2560,6912,0,0
666,47,0,2048,0,0,5888,9728,9984,2816,8704,11776,7680,3840,2560,7168,0,0
666,48,0,2048,0,0,5888,9984,9984,2560,8704,11520,7936,3584,3072,6656,0,0
666,49,0,2304,0,0,6144,9728,9728,2560,8960,11520,7936,4096,3072,6656,0,0
