label,frame_index,value_0,value_1,value_2,value_3,value_4,value_5,value_6,value_7,value_8,value_9,value_10,value_11,value_12,value_13,value_14,value_15
666,0,0,512,0,0,7168,9472,10240,2816,8448,12032,6656,4352,2816,6144,0,0
666,1,0,512,0,0,7424,9472,10240,2816,8448,12032,6400,4352,2816,6144,0,0
666,2,0,512,0,0,7168,9472,10240,2816,8448,12032,6656,4608,2816,5888,0,0
666,3,0,512,0,0,6912,9472,10240,2816,8448,11776,6656,4608,2816,5632,0,0
666,4,0,512,0,0,6912,9472,9984,2816,8448,11776,6656,4352,2816,5888,0,0
666,5,0,512,0,0,6912,9472,9984,3072,8448,12032,6656,4608,2816,5632,0,0
666,6,0,512,0,0,6912,9472,9984,3072,8704,12032,6656,4608,2560,5632,0,0
666,7,0,512,0,0,7168,9472,10240,3072,8704,11776,6656,4608,2560,5632,0,0
666,8,0,512,0,0,7424,9472,9984,3072,8448,12032,6656,4608,2560,5888,0,0
666,9,0,512,0,0,7168,9472,10240,3072,8448,11776,6912,4608,2560,5888,0,0
666,10,0,512,0,0,7168,9472,10240,3072,8704,12032,6656,4352,2560,5888,0,0
666,11,0,512,0,0,6912,9472,10240,3072,8192,11776,6656,4352,2304,5888,0,0
666,12,0,512,0,0,6656,9216,9984,2816,8448,11008,6912,4096,2560,5632,0,0
666,13,0,512,0,0,7168,8960,10240,2816,10240,11264,6912,3840,2304,5888,0,0
666,14,0,768,0,0,5888,8704,8192,2816,10240,12032,6656,4096,2304,5632,0,0
666,15,1536,1536,0,0,7424,9472,6656,3328,8704,12800,6656,4096,1280,2816,0,0
666,16,1280,256,0,0,3840,7168,7936,2816,10240,15360,6656,5376,0,4352,0,0
666,17,17920,512,0,0,2560,4608,5888,3072,16384,17920,8960,6400,768,3584,0,0
666,18,29696,512,0,0,3328,5120,6144,3328,29440,18432,8448,5376,3584,4352,0,0
666,19,41984,3584,0,0,4352,5376,6400,3072,43264,20480,9472,5376,5632,2816,0,0
666,20,56064,5120,0,0,6912,6400,5888,2816,62976,21248,9472,5120,7680,3328,256,0
666,21,16129,7680,0,0,8704,7168,5888,2304,14337,24320,7936,5120,8192,4608,512,0
666,22,13825,7680,0,0,12032,9216,6656,2048,23297,31488,8960,5120,7424,4096,0,0
666,23,24321,7936,0,0,19200,13056,6656,2304,45057,36352,9984,5120,7424,3840,0,0
666,24,36353,8704,0,0,22528,13568,6144,2048,54017,36096,9216,4864,6656,3328,256,0
666,25,32001,10752,0,0,25344,15872,4352,1792,3330,38656,9216,6656,7936,2560,0,0
666,26,24321,11776,0,0,26880,17152,6912,2304,6146,40448,11008,6656,9728,5632,0,0
666,27,22529,10752,0,0,24320,18688,6656,3328,55041,37120,9984,5632,12032,5632,256,0
666,28,14593,9216,0,0,24320,15872,6400,3584,29441,32256,8192,4608,14848,1024,0,0
666,29,62464,10496,0,0,22784,18688,7168,3840,57088,28160,9728,5888,15872,3584,0,0
666,30,46080,9216,0,0,19200,18944,7936,4096,40448,26112,10496,5632,9216,2048,0,0
666,31,25344,11264,0,0,11008,17920,7936,3584,22272,23296,10240,5120,7936,4352,0,0
666,32,1280,5632,0,0,6400,14080,7168,3072,13568,20736,9984,5376,3072,2048,0,0
666,33,0,5120,0,0,5632,11008,6656,3328,11776,14080,10496,5632,3840,5120,0,0
666,34,0,2304,0,0,7168,10240,7680,2816,8704,11264,8448,3328,2816,5632,0,0
666,35,0,2816,0,0,5888,8960,7936,2048,8960,9472,5120,3328,2304,5888,0,0
666,36,0,2560,0,0,5632,9472,8448,2304,8704,10752,6912,2816,1280,3328,0,0
666,37,0,2560,0,0,5888,10240,7680,2816,8192,11520,6912,3328,2304,3072,0,0
666,38,0,3072,0,0,5632,9984,7936,2560,7936,12032,6144,2816,2048,7168,0,0
666,39,0,3072,0,0,5632,9472,7936,2048,8704,11264,6912,3072,2560,6144,0,0
666,40,0,2816,0,0,5376,9472,8448,2304,8960,10752,7424,3328,2048,2560,0,0
666,41,0,3072,0,0,5632,9216,8704,2304,8704,12032,6656,3072,2048,5120,0,0
666,42,0,3072,0,0,5888,8960,8448,2304,8960,11008,7168,3328,1792,5376,0,0
666,43,0,3072,0,0,6144,8960,8704,2304,8960,11264,8192,3840,2304,5376,0,0
666,44,0,3072,0,0,6400,9216,8704,2560,7936,9984,7424,3840,3072,6912,0,0
666,45,0,3072,0,0,6144,8960,8704,2816,8448,11264,7680,4096,3072,5120,0,0
666,46,0,3072,0,0,6400,8960,8704,2560,8960,12032,7168,4352,2304,6144,0,0
666,47,0,2816,0,0,6656,8960,8704,2560,8448,12032,7424,3840,3584,6912,0,0
666,48,0,2816,0,0,6400,8960,8960,2560,8448,11776,7936,4096,3328,7680,0,0
666,49,0,2816,0,0,6400,9216,8704,2816,8192,12288,7936,4096,3584,7936,0,0
