label,frame_index,value_0,value_1,value_2,value_3,value_4,value_5,value_6,value_7,value_8,value_9,value_10,value_11,value_12,value_13,value_14,value_15
background,0,0,2048,0,0,7424,7168,7168,2048,6912,6400,5376,3328,3072,3840,0,0
background,1,0,2048,0,0,7424,7168,7168,2048,7168,6656,5376,3328,3072,3584,0,0
background,2,0,2048,0,0,7424,7168,7424,2048,6912,6400,5376,3328,3072,3840,0,0
background,3,0,1792,0,0,7424,7168,7424,2048,6912,6400,5632,3328,3072,3840,0,0
background,4,0,1792,0,0,7424,7168,7168,2304,7168,6400,5376,3328,3072,4096,0,0
background,5,0,1792,0,0,7680,6912,7168,2304,7168,6400,5632,3328,2816,3840,0,0
background,6,0,1792,0,0,7680,7424,7424,2048,6912,6656,5888,3840,3072,2816,0,0
background,7,0,1792,0,0,7680,7168,7168,2048,6912,6656,5376,3328,2560,1280,0,0
background,8,0,1792,0,0,7680,7424,7168,2048,7168,6912,4864,3840,2304,3328,0,0
background,9,0,1792,0,0,7680,7424,7424,2048,7168,6912,5376,3840,1792,1792,0,0
background,10,0,1792,0,0,7680,7424,7424,2304,7168,7168,5376,3840,1792,1280,0,0
background,11,0,1792,0,0,7680,7424,7168,2304,7168,6656,5120,3072,1536,2816,0,0
background,12,0,1792,0,0,7424,7168,7168,1024,5888,7424,5376,4096,512,2816,0,0
background,13,0,1792,0,0,7168,7424,7936,1024,6400,7424,4096,4096,768,2816,0,0
background,14,0,1792,0,0,7168,7680,7936,1536,6400,7680,3328,4608,1024,3328,0,0
background,15,0,1792,0,0,7168,7680,7936,1024,6656,8704,4096,4096,768,3584,0,0
background,16,0,1792,0,0,7168,7680,7168,1280,6400,7936,3840,4096,1280,3584,0,0
background,17,0,1792,0,0,7168,6912,6912,1536,6144,7168,4608,3584,256,3328,1280,0
background,18,0,1536,0,0,6144,6400,6912,768,5376,7936,6144,1792,0,5888,2560,0
background,19,0,1280,0,0,5888,7168,6656,1280,5376,9984,5376,3072,0,3584,0,0
background,20,0,1024,0,0,5632,7680,7168,1024,4864,8192,3328,3072,0,3072,0,0
background,21,0,1024,256,0,5632,7936,7680,1280,6656,7936,4864,4864,0,1792,0,0
background,22,0,1024,0,0,5632,8192,7936,1280,6656,6912,4352,4608,0,2816,0,0
background,23,0,1024,0,0,5632,7936,7936,1024,6400,8192,4864,3584,0,3328,0,0
background,24,0,1024,0,0,5632,7680,7424,1024,6144,6656,4352,2560,1024,768,0,0
background,25,0,1024,0,0,5888,7424,7680,1792,6144,4608,4096,3840,768,768,0,0
background,26,0,1024,0,0,5888,7168,6144,2048,7680,5120,3584,2816,0,2560,0,0
background,27,0,1024,0,0,5632,6912,6400,1280,5632,6400,4864,3072,0,3584,0,0
background,28,0,1024,0,0,5632,6656,8192,1536,6144,6144,4096,2816,0,3840,0,0
background,29,0,1024,0,0,5632,6912,8448,1536,7168,6400,3840,2304,256,0,0,0
background,30,0,1024,0,0,6144,7680,6656,2048,6912,4352,4608,2816,1280,0,0,0
background,31,0,1024,0,0,6144,7168,6912,1792,5376,4608,3840,2304,512,2304,0,0
background,32,0,1024,0,0,5888,7168,6656,1536,6400,7424,3584,2560,256,3328,256,0
background,33,0,1024,0,0,6144,7424,7168,1536,6912,8192,4352,2560,0,3072,0,0
background,34,0,1024,0,0,6144,7680,7680,1792,7168,5632,4608,2816,768,512,0,0
background,35,0,1024,0,0,6400,7936,7168,1536,6400,4608,6656,3072,1536,0,0,0
background,36,0,1024,0,0,7168,8448,7168,2048,7168,5632,4096,3072,2560,1024,0,0
background,37,0,768,0,0,6912,7680,6656,1792,6912,6912,4864,2816,1792,2304,0,0
background,38,0,1024,0,0,6656,7936,6144,1792,6912,6400,4864,2560,1024,1792,0,0
background,39,0,1024,0,0,6912,7680,6144,1792,7424,6144,5120,3072,1280,2304,0,0
background,40,0,1024,0,0,6912,7680,6656,2048,7680,6400,5376,2816,1792,2304,0,0
background,41,0,1280,0,0,6656,7424,7168,2048,7424,5888,5120,3840,2048,1024,0,0
background,42,0,1024,0,0,6656,7936,7168,2048,7168,5632,5888,3584,2560,2304,0,0
background,43,0,1024,0,0,6656,7680,7424,2048,7424,6656,5632,3584,1792,2048,0,0
background,44,0,1024,0,0,6656,7680,7936,2048,7424,6400,6144,3840,2048,1792,0,0
background,45,0,1024,0,0,6656,7680,7936,2048,7168,6656,6144,3840,2048,2816,0,0
background,46,0,1280,0,0,6656,7936,7936,2048,7168,6656,6144,3840,3072,2560,0,0
background,47,0,1280,0,0,6656,8192,7936,2048,7168,6912,6144,3840,3328,3328,0,0
background,48,0,1280,0,0,7424,8448,8192,2048,7168,6912,6144,3840,3072,2816,0,0
background,49,0,1536,0,0,7168,8448,8448,2048,7168,6656,6144,3840,3072,2560,0,0
