label,frame_index,value_0,value_1,value_2,value_3,value_4,value_5,value_6,value_7,value_8,value_9,value_10,value_11,value_12,value_13,value_14,value_15
background,0,0,1792,0,0,7424,6912,6912,2048,7680,6656,6400,4096,2816,3328,0,0
background,1,0,1792,0,0,7168,6912,6912,2048,7680,6656,6144,4096,2560,3328,0,0
background,2,0,1792,0,0,7168,6656,7168,2048,7680,6656,6144,4096,2560,3072,0,0
background,3,0,1792,0,0,7168,6400,7168,2048,7680,6656,6144,4096,2560,3328,0,0
background,4,0,1792,0,0,7168,6144,7168,2048,7680,6656,6144,4096,2560,3072,0,0
background,5,0,1792,0,0,7168,6144,7168,2048,7680,6656,6144,4096,2560,2816,0,0
background,6,0,1792,0,0,7168,6400,7168,2048,7680,6656,6144,4096,2560,2816,0,0
background,7,0,1792,0,0,7168,6656,7168,2048,7680,6656,6144,4096,2560,2816,0,0
background,8,0,1792,0,0,6912,6656,7168,2048,7680,6656,5888,4096,2560,2816,0,0
background,9,0,1792,0,0,7168,6400,7168,2048,7680,6656,5888,4096,2560,2816,0,0
background,10,0,1792,0,0,7168,6400,7424,2048,7680,6656,5888,4096,2560,3072,0,0
background,11,0,1792,0,0,7168,6400,7424,2048,7680,6656,5888,4096,2560,3072,0,0
background,12,0,1792,0,0,7168,6400,7168,2048,7680,6656,6144,4096,2560,3328,0,0
background,13,0,1792,0,0,6912,6400,7168,2048,7680,6656,6144,4096,2560,3328,0,0
background,14,0,1792,0,0,7168,6400,7168,2048,7680,6656,6144,4096,2560,3328,0,0
background,15,0,1792,0,0,7168,6144,7168,2048,7680,6400,6144,4352,2560,3072,0,0
background,16,0,1792,0,0,7168,6144,7168,2048,7680,6400,6144,4352,2560,3072,0,0
background,17,0,1792,0,0,6912,6400,7168,2048,7680,6912,6144,4096,2560,1792,0,0
background,18,0,1792,0,0,7168,6400,7168,2048,7680,6400,4352,3584,2304,2816,0,0
background,19,0,1792,0,0,7168,6400,7424,2048,7680,6912,4352,3584,1792,2560,0,0
background,20,0,1792,0,0,7168,6400,7424,2048,7680,6656,4352,3584,1536,3584,0,0
background,21,0,1792,0,0,7168,6400,7424,2304,7168,6656,4096,3840,2560,1536,0,0
background,22,0,1536,0,0,7168,6656,7424,2304,7424,6656,4352,3840,512,2048,0,0
background,23,0,1536,0,0,7168,6400,6656,1024,6144,6400,4096,2816,768,2048,0,0
background,24,0,1536,0,0,6656,6912,6144,1280,6912,8192,6144,4096,0,4096,0,0
background,25,0,1792,0,0,6400,7168,6912,1280,6144,7168,4352,3328,0,3584,0,0
background,26,0,1536,0,0,6656,6656,6656,768,5888,7168,3840,4096,0,3328,0,0
background,27,0,1536,0,0,7168,6400,7680,1024,6144,7424,4864,3584,0,2304,0,0
background,28,0,1536,0,0,6912,7168,8192,1024,6656,6656,4096,3328,768,1280,0,0
background,29,0,1536,0,0,7424,7936,7424,1280,5888,7168,4096,2816,768,3072,0,0
background,30,0,1536,0,0,6912,6912,7168,1024,5376,7680,4096,2304,512,4352,4096,0
background,31,0,1536,0,0,6144,6912,7680,1024,5376,7168,4608,2560,256,5120,256,0
background,32,0,768,256,0,5376,7168,6400,1024,5376,7424,4352,3072,512,4352,0,0
background,33,0,768,0,0,5632,7424,7168,1536,5632,8448,4352,3072,256,3328,0,0
background,34,0,768,0,0,5376,7680,7424,1536,5888,10240,4352,3072,512,3840,0,0
background,35,0,1024,0,0,5120,7424,7424,1536,5888,10240,4864,3840,512,3328,0,0
background,36,0,1024,0,0,5120,7424,7680,1536,6144,10240,6144,3840,512,3072,0,0
background,37,0,1024,0,0,5376,7168,7680,1536,6144,10752,7168,3584,256,3584,0,0
background,38,0,768,0,0,5376,7168,7680,1536,6144,10496,6912,3072,512,3584,0,0
background,39,0,768,0,0,5376,7424,7680,1536,6144,9728,7168,3072,512,3840,0,0
background,40,0,768,0,0,5376,7424,7680,1536,6400,9472,6656,3584,512,4608,0,0
background,41,0,768,0,0,5376,7424,7680,1536,6400,8960,5888,3328,512,4352,0,0
background,42,0,512,0,0,5376,7168,7680,1536,6400,8704,5376,3072,512,4096,0,0
background,43,0,512,0,0,5376,7168,7680,1792,6400,8192,5120,3328,512,3840,0,0
background,44,0,512,0,0,5376,7168,7680,1536,6400,8448,6400,3328,256,3584,0,0
background,45,0,512,0,0,5376,7168,7680,1536,6400,8448,6144,3584,256,3584,0,0
background,46,0,512,0,0,5632,7168,7936,1536,6400,8448,5888,3840,0,3840,0,0
background,47,0,256,0,0,5632,6912,7936,1536,6400,7168,4608,2816,0,2560,0,0
background,48,0,512,0,0,5632,7168,7424,1024,5888,6144,3840,2816,1024,0,0,0
background,49,0,768,0,0,5632,7424,6656,2048,5120,4864,5376,1536,768,0,0,0
