label,frame_index,value_0,value_1,value_2,value_3,value_4,value_5,value_6,value_7,value_8,value_9,value_10,value_11,value_12,value_13,value_14,value_15
background,0,0,1536,0,0,5888,6400,6912,1536,6656,5888,4096,3584,2304,3328,0,0
background,1,0,1536,0,0,6144,6400,6912,1536,6656,5888,4096,3584,2304,3328,0,0
background,2,0,1536,0,0,5888,6400,6912,1536,6656,5888,4096,3328,2304,3584,0,0
background,3,0,1536,0,0,5888,6400,6912,1536,6912,5888,4096,3328,2304,3328,0,0
background,4,0,1536,0,0,5888,6400,6912,1536,6656,5888,4096,3072,2304,3584,0,0
background,5,0,1536,0,0,5888,6144,6912,1536,6656,5888,4352,3328,2560,3584,0,0
background,6,0,1536,0,0,5888,6144,6912,1536,6656,5888,4352,3328,2304,3328,0,0
background,7,0,1536,0,0,6144,6400,6912,1536,6656,6144,4352,3072,2304,3328,0,0
background,8,0,1536,0,0,5888,6400,6912,1536,6400,5888,4352,3328,2304,3328,0,0
background,9,0,1536,0,0,5888,6400,6912,1536,6656,6144,4352,3328,2304,3072,0,0
background,10,0,1536,0,0,6144,6400,6912,1536,6656,5888,4352,3328,2304,3328,0,0
background,11,0,1536,0,0,5888,6656,6912,1536,6656,5888,4352,3328,2304,3072,0,0
background,12,0,1536,0,0,6144,6400,6912,1536,6656,5888,4352,3328,2304,3072,0,0
background,13,0,1536,0,0,6144,6400,6912,1536,6656,5888,4352,3328,2304,3328,0,0
background,14,0,1536,0,0,6144,6400,6912,1536,6656,5888,4608,3328,2560,3072,0,0
background,15,0,1536,0,0,6144,6400,7168,1536,6912,5888,4608,3072,2304,3328,0,0
background,16,0,1792,0,0,5888,6400,7168,1536,6912,6144,4352,3072,2560,3072,0,0
background,17,0,1792,0,0,6144,6400,7168,1536,6656,5888,4608,3328,2304,3072,0,0
background,18,0,1792,0,0,5888,6400,6912,1536,6912,5888,4352,3328,2304,2816,0,0
background,19,0,1792,0,0,6144,6400,6912,1536,6912,6144,4608,3328,2304,3072,0,0
background,20,0,1792,0,0,6144,6144,6912,1536,6912,5888,3840,2816,2048,1792,0,0
background,21,0,1792,0,0,6144,6144,6912,1536,7168,5632,3072,2560,2048,2048,0,0
background,22,0,1792,0,0,6144,6144,6912,1536,7168,6400,3840,3072,2048,3072,0,0
background,23,0,1792,0,0,5888,6144,7168,1536,6656,5376,3584,3840,2048,1792,0,0
background,24,0,1792,0,0,6144,6144,7168,1536,7168,5376,4096,2816,1792,2304,0,0
background,25,0,1792,0,0,6144,5888,7168,1536,6912,6400,4096,2304,2048,2304,0,0
background,26,0,1792,0,0,6144,5888,6912,1280,6656,7680,5632,3072,1024,2304,0,0
background,27,0,1792,0,0,5888,5888,6656,1792,5888,6912,5120,3072,2304,2304,0,0
background,28,0,1536,0,0,5888,6144,6656,2048,6400,7424,5376,2816,1792,1280,0,0
background,29,0,1536,0,0,5888,6144,6912,2048,6400,7168,5376,3584,2304,2816,0,0
background,30,0,1536,0,0,6144,6144,6912,2048,6400,7168,5120,3328,2048,2816,0,0
background,31,0,1536,0,0,5888,6144,7168,1792,6400,7168,4864,3584,1792,3328,0,0
background,32,0,1536,0,0,6144,6144,7424,1536,6144,6912,4864,2816,1536,3584,0,0
background,33,0,1536,0,0,6144,6144,7424,1280,6400,6912,3840,3072,768,3072,0,0
background,34,0,1536,0,0,5888,5376,6144,1280,5632,6400,4608,2816,512,2816,0,0
background,35,0,1536,0,0,5376,5888,6912,512,5632,5888,4864,2816,1280,3840,768,0
background,36,0,1280,0,0,5376,5376,7168,768,3840,5120,2304,256,0,7680,3328,0
background,37,0,512,0,0,5376,5120,4864,256,5120,6400,1536,0,0,6656,4096,0
background,38,0,512,0,0,4608,5120,5376,256,3840,4608,1536,0,0,6912,3072,0
background,39,0,1536,0,0,3328,5376,5376,256,4608,7168,1280,0,0,6912,1536,0
background,40,0,1792,0,0,3584,4608,5120,256,5632,5888,1536,0,0,7424,768,0
background,41,0,1536,0,0,4608,4096,5632,256,4864,6656,2304,0,0,6144,512,0
background,42,0,256,0,0,4352,4608,5888,768,5632,5632,2304,0,0,5888,0,0
background,43,0,0,0,0,4352,4352,5888,768,5632,5888,2304,0,0,6144,1024,0
background,44,0,0,0,0,3840,4096,5888,1024,5632,6400,2048,0,0,6656,256,0
background,45,0,0,0,0,3840,3840,5888,768,4864,6400,2304,0,0,5376,256,0
background,46,0,0,0,0,4096,3840,5888,768,4608,6656,2560,0,0,4864,0,0
background,47,0,0,0,0,3840,3840,5888,512,4352,7168,2560,0,0,4096,0,0
background,48,0,0,0,0,4096,3840,5888,512,4608,6912,1792,0,0,4864,0,0
background,49,0,0,0,0,4096,4352,6144,768,4608,6656,2048,256,0,3584,0,0
