label,frame_index,value_0,value_1,value_2,value_3,value_4,value_5,value_6,value_7,value_8,value_9,value_10,value_11,value_12,value_13,value_14,value_15
background,0,0,1792,0,0,7168,7168,7424,1280,6912,6912,5376,4096,2816,3840,0,0
background,1,0,1792,0,0,7168,6912,7424,1280,6656,6912,5376,4096,2816,3840,0,0
background,2,0,1792,0,0,7168,7168,7424,1280,6656,7168,5376,4096,2816,4096,0,0
background,3,0,1536,0,0,7168,7168,7424,1280,6912,7168,5376,4096,2816,4096,0,0
background,4,0,1536,0,0,6912,7168,7424,1280,6912,7168,5376,4352,2816,3840,0,0
background,5,0,1536,0,0,6912,7168,7424,1280,6912,7168,5376,4096,2816,3584,0,0
background,6,0,1792,0,0,6912,7424,7424,1280,6912,7168,5120,3584,2816,3840,0,0
background,7,0,1792,0,0,6912,7424,7424,1280,6912,7168,5376,3840,2816,4096,0,0
background,8,0,1536,0,0,7168,7168,7680,1280,6912,7168,5376,4096,2816,4096,0,0
background,9,0,1536,0,0,6912,7168,7424,1280,6912,7168,5376,3584,2816,4096,0,0
background,10,0,1536,0,0,7168,7424,7680,1280,6912,6912,5376,3584,2816,4096,0,0
background,11,0,1536,0,0,7168,7424,7424,1280,6912,7168,5120,3840,2816,4096,0,0
background,12,0,1536,0,0,6912,7424,7424,1280,6912,7168,5120,3840,2816,3584,0,0
background,13,0,1536,0,0,7168,7424,7424,1280,6912,7168,4864,4096,2816,2048,0,0
background,14,0,1536,0,0,7168,7424,7424,1280,6912,6912,4352,3328,2304,2560,0,0
background,15,0,1536,0,0,7168,7168,7424,1024,6912,6144,4096,3072,1792,3072,0,0
background,16,0,1536,0,0,6912,7424,7680,1280,6912,6400,4608,2816,2560,768,0,0
background,17,0,1536,0,0,7168,7424,7680,1280,6144,6656,4352,3840,2560,2048,0,0
background,18,0,1536,0,0,7168,7168,7680,1280,6400,5632,3840,3584,512,1792,0,0
background,19,0,1536,0,0,7424,7168,6912,1024,7168,6656,5888,2304,0,2816,0,0
background,20,0,1536,0,0,7168,6912,6400,768,5632,8704,6656,3584,0,2560,0,0
background,21,0,1536,0,0,6912,7424,6400,1024,6912,8192,4352,3328,256,2048,0,0
background,22,0,1536,0,0,6912,7424,6912,1536,7424,7168,5120,3328,256,2560,0,0
background,23,0,1536,0,0,7168,7936,7168,1792,7680,6912,4864,3840,768,3584,0,0
background,24,0,1536,0,0,7168,7680,6912,1792,7168,7168,5376,3840,256,2560,0,0
background,25,0,1536,0,0,6656,7168,6656,768,5376,6656,3328,3072,256,3840,2304,0
background,26,0,1536,0,0,5120,6912,7168,1024,5120,7680,3584,1536,256,5376,4352,0
background,27,0,1024,0,0,4864,6144,5888,768,4864,7424,2816,1792,512,4864,512,0
background,28,0,1024,0,0,4864,5888,6912,1280,5376,7936,5376,2304,0,2304,0,0
background,29,0,1024,0,0,5376,6400,8192,1024,5376,7936,3328,3584,0,2304,0,0
background,30,0,1024,0,0,5632,5632,7424,1280,6400,7680,4608,3840,0,2816,0,0
background,31,0,1024,0,0,5888,6400,7168,1280,6400,7936,3840,3072,0,3328,0,0
background,32,0,768,0,0,5376,6144,7424,1024,5632,8448,4608,2560,768,4352,0,0
background,33,0,768,0,0,5120,6400,7424,1024,6144,8448,3840,4352,0,1536,0,0
background,34,0,768,0,0,5632,6144,7168,1024,5632,5632,4096,2560,1024,0,0,0
background,35,0,768,0,0,5376,7680,6656,1536,5632,5376,3584,3584,512,256,0,0
background,36,0,768,0,0,5120,6912,7168,1536,5888,5120,3584,3328,512,1792,0,0
background,37,0,768,0,0,4608,6912,6656,1024,5120,6656,5632,3328,0,2560,0,0
background,38,0,768,0,0,4608,6912,7936,1024,4096,6656,3584,2816,0,3840,0,0
background,39,0,768,0,0,5120,7168,7424,768,5632,8448,4608,2560,0,3328,0,0
background,40,0,768,0,0,5120,8192,8448,1024,6144,5888,3584,2304,1536,512,0,0
background,41,0,768,0,0,5120,7936,7168,1792,6912,5376,4864,2560,768,1024,0,0
background,42,0,768,0,0,5120,7168,6912,1536,6656,5120,5120,3072,1024,1792,0,0
background,43,0,768,0,0,4864,7168,6912,1280,6912,6656,5376,2304,1536,1792,0,0
background,44,0,768,0,0,4864,7168,6400,1280,6144,5632,4096,3584,1024,0,0,0
background,45,0,768,0,0,5632,7680,6912,1792,7168,5632,4096,3584,1280,0,0,0
background,46,0,768,0,0,5632,7168,5888,1024,6912,5376,4096,3584,1536,2048,0,0
background,47,0,768,0,0,5120,6656,6144,1024,6912,5888,4608,4096,2048,1792,0,0
background,48,0,768,0,0,5376,7424,6656,1024,6912,6144,5120,4096,2560,3072,0,0
background,49,0,768,0,0,5120,7936,6912,768,6912,6400,4608,3840,2560,2048,0,0
