label,frame_index,value_0,value_1,value_2,value_3,value_4,value_5,value_6,value_7,value_8,value_9,value_10,value_11,value_12,value_13,value_14,value_15
background,0,0,3072,0,0,6144,7168,8448,1536,6656,7168,4864,2816,1536,3328,0,0
background,1,0,3072,0,0,6400,7168,8704,1536,6656,7168,4608,2560,1536,3072,0,0
background,2,0,3072,0,0,6144,7168,8704,1536,6656,7168,4608,2560,1536,3072,0,0
background,3,0,3072,0,0,6144,7168,8704,1536,6912,7168,4864,2560,1536,3328,0,0
background,4,0,3072,0,0,6144,7168,8448,1536,6656,7168,4608,2560,1536,3328,0,0
background,5,0,3072,0,0,6400,7168,8704,1536,6656,7424,4608,2560,1792,3328,0,0
background,6,0,3072,0,0,6400,7168,8448,1536,6656,7168,4608,2560,1536,3328,0,0
background,7,0,3072,0,0,6400,7168,8448,1536,6912,7168,4608,2560,1792,3328,0,0
background,8,0,3072,0,0,6144,7168,8448,1536,6912,7424,4608,2560,1792,3328,0,0
background,9,0,3072,0,0,6400,7168,8448,1536,6912,7424,4608,2816,1792,3328,0,0
background,10,0,3072,0,0,6144,7168,8448,1536,6912,7680,4608,3072,1792,3328,0,0
background,11,0,3072,0,0,6144,7168,8448,1536,6912,7424,4864,2816,1792,3328,0,0
background,12,0,3072,0,0,6144,6912,8448,1536,6912,7424,4864,3072,1792,3328,0,0
background,13,0,3072,0,0,6144,6912,8448,1536,6912,7424,4864,2816,1792,3072,0,0
background,14,0,3072,0,0,6144,6912,8448,1536,6912,7424,4864,2816,1792,3072,0,0
background,15,0,3072,0,0,6144,7168,8448,1536,6912,7424,4864,2816,1792,3072,0,0
background,16,0,3072,0,0,6144,7168,8448,1536,6912,7424,4864,2560,1792,3072,0,0
background,17,0,3072,0,0,6144,7168,8448,1536,6912,7680,4608,2816,1792,2816,0,0
background,18,0,2816,0,0,6144,7424,8704,1536,6912,7424,4864,2816,1792,2816,0,0
background,19,0,2816,0,0,6400,7168,8704,1536,6912,7424,4864,2816,1792,2816,0,0
background,20,0,3072,0,0,6400,7168,8704,1536,6912,7680,4608,2816,1792,2816,0,0
background,21,0,3072,0,0,6400,7168,8704,1536,6912,7424,4864,3072,1792,3072,0,0
background,22,0,3072,0,0,6400,7168,8704,1536,6912,7680,4864,2816,1536,3072,0,0
background,23,0,3072,0,0,6144,7424,8448,1536,6912,7680,4608,2816,1536,3072,0,0
background,24,0,3072,0,0,6144,7424,8704,1536,6912,7424,4864,2816,1536,3072,0,0
background,25,0,2816,0,0,6144,7424,8704,1536,6912,7424,4608,2816,1536,2816,0,0
background,26,0,2816,0,0,6144,7680,8704,1536,6912,6912,4608,3328,1536,1792,0,0
background,27,0,2816,0,0,5888,6400,8448,1024,6912,6144,4096,2304,768,3328,0,0
background,28,0,2816,0,0,5888,6144,8448,1536,5632,6912,4096,2560,512,2304,0,0
background,29,0,3072,0,0,6144,5888,7936,1024,6656,8192,3584,3072,0,2816,0,0
background,30,0,3072,0,0,5632,6144,6912,1024,5632,6400,4608,3072,0,3584,1024,0
background,31,0,3072,0,0,5120,5120,6656,768,4864,6656,3328,2816,256,5120,3328,0
background,32,0,2816,0,0,5376,5120,5632,0,4352,6656,1280,0,256,7936,6400,0
background,33,0,1280,0,0,3584,4608,4608,256,4352,7168,2560,0,0,1536,0,0
background,34,0,512,0,0,4096,5632,5120,512,4096,5376,2048,1280,0,1536,0,0
background,35,0,768,0,0,4096,6144,6400,512,4608,5120,3328,1792,0,0,0,0
background,36,0,768,0,0,4608,6400,6912,1280,4864,4864,3072,1792,0,0,0,0
background,37,0,768,0,0,6144,6144,7680,1536,5120,4864,3328,2048,0,0,0,0
background,38,0,768,0,0,5888,5120,7424,1280,6144,5888,3072,1536,0,3072,0,0
background,39,0,768,0,0,5632,4864,7424,1024,4864,6144,3072,3072,0,5376,2304,0
background,40,0,768,0,0,5120,4608,5888,256,4352,5376,1536,0,256,7680,6144,0
background,41,0,512,0,0,3840,4864,4608,256,5632,5888,1280,0,0,768,0,0
background,42,0,256,0,0,4864,5120,6656,512,5376,4608,2560,1280,0,0,0,0
background,43,0,256,0,0,4096,5632,7168,1280,5376,5376,4096,2816,0,0,0,0
background,44,0,512,0,0,4864,5632,8704,1024,5120,5120,3328,1536,0,1792,0,0
background,45,0,512,0,0,4864,5632,8704,1280,6656,7168,4864,1792,0,2560,0,0
background,46,0,768,0,0,4864,5632,7936,1280,5632,6656,3840,2560,512,512,0,0
background,47,0,768,0,0,6144,4352,7936,1280,5632,4352,3840,2048,256,768,0,0
background,48,0,768,0,0,5632,4608,7168,1024,5632,6912,4352,2048,512,2048,0,0
background,49,0,768,0,0,5632,5120,7424,1280,5376,6912,3840,3072,768,0,0,0
