label,frame_index,value_0,value_1,value_2,value_3,value_4,value_5,value_6,value_7,value_8,value_9,value_10,value_11,value_12,value_13,value_14,value_15
background,0,0,1792,0,0,8192,8448,6912,1792,6144,7936,5120,4096,2816,3072,0,0
background,1,0,1792,0,0,8448,8448,6912,1792,6400,7680,5120,4096,2816,3072,0,0
background,2,0,1792,0,0,8192,8704,7168,1792,6400,7936,4864,4096,2816,3072,0,0
background,3,0,1792,0,0,8192,8704,7168,1792,6144,7936,4864,4352,2816,3072,0,0
background,4,0,1792,0,0,7936,8704,7168,1792,6400,7680,4864,4352,2816,3072,0,0
background,5,0,1792,0,0,8192,8448,6912,1792,6144,7680,4864,4096,2816,2816,0,0
background,6,0,1792,0,0,8192,8704,6912,1792,6400,7680,4864,4352,2816,2816,0,0
background,7,0,1792,0,0,8192,8448,6912,1792,6400,7680,4864,4096,2816,2816,0,0
background,8,0,1792,0,0,8192,8448,6912,1792,6144,7680,4864,4352,2816,2816,0,0
background,9,0,1792,0,0,8192,8704,6912,1792,6400,7680,4864,4352,2816,3072,0,0
background,10,0,1792,0,0,8192,8704,6912,1792,6144,7680,4864,4096,2816,3072,0,0
background,11,0,1792,0,0,8192,8448,6912,1792,6400,7680,4864,4608,2816,3328,0,0
background,12,0,1792,0,0,7936,8448,6912,1792,6400,7936,4864,4608,2816,3072,0,0
background,13,0,1792,0,0,7680,8192,6912,1792,6400,7680,4864,4352,2816,3584,0,0
background,14,0,1792,0,0,7936,8192,6912,1792,6400,7936,4864,4096,2816,3328,0,0
background,15,0,1792,0,0,7936,8192,6912,1792,6144,7680,5120,4352,2816,3328,0,0
background,16,0,1792,0,0,7936,8448,6912,1792,6400,7936,5120,4352,2816,3328,0,0
background,17,0,1792,0,0,7936,8448,6912,1792,6400,7936,5120,4352,2816,3072,0,0
background,18,0,1792,0,0,7936,8192,6912,1792,6400,7936,5120,4352,2816,3328,0,0
background,19,0,1792,0,0,7936,8448,6912,1792,6400,7936,4864,4352,2816,3328,0,0
background,20,0,1792,0,0,7936,8448,6912,1792,6400,7936,5120,4608,2816,3328,0,0
background,21,0,1792,0,0,7936,8192,6912,1792,6400,7936,5120,4352,2816,3328,0,0
background,22,0,1792,0,0,7936,8192,6912,1792,6400,7680,4864,4352,2816,2816,0,0
background,23,0,1792,0,0,7936,8448,6912,1792,6400,7680,4352,3840,2560,2048,0,0
background,24,0,1792,0,0,7680,8192,6912,1792,6400,6144,4864,3072,1280,3072,0,0
background,25,0,1792,0,0,7424,8192,6656,1536,7168,7424,4352,3840,1024,2304,0,0
background,26,0,1792,0,0,7424,8192,6912,1536,7424,6912,4864,3840,1792,2304,0,0
background,27,0,1792,0,0,7936,8192,6912,1536,7424,6912,5632,3840,512,2048,0,0
background,28,0,1792,0,0,7424,8192,6912,1536,7168,7168,4864,3072,0,4096,0,0
background,29,0,1792,0,0,7424,8192,6656,1536,7168,5632,5120,3072,512,3584,0,0
background,30,0,1792,0,0,7168,7936,6400,1536,7168,5888,5888,3072,768,3840,0,0
background,31,0,1792,0,0,7168,8192,6400,1792,7424,6656,5632,4096,1280,2048,0,0
background,32,0,1792,0,0,7168,7936,6656,1792,7424,6144,5376,4352,768,3584,0,0
background,33,0,1792,0,0,7168,8192,6656,1792,7424,6400,4864,3840,768,2560,0,0
background,34,0,1792,0,0,6912,7936,7168,1024,5632,6400,4352,2560,512,3840,3072,0
background,35,0,1792,0,0,6144,6656,6912,1024,5120,6144,2304,2048,0,6144,4352,0
background,36,0,1024,0,0,4608,5888,6400,512,4352,8192,2048,1280,0,5376,512,0
background,37,0,1024,256,0,4096,6656,6656,768,4864,5888,3840,2048,0,1280,0,0
background,38,0,1024,0,0,4352,6912,6912,1280,5888,6144,4864,3072,0,1536,0,0
background,39,0,1024,0,0,5120,6912,7680,1280,5120,7680,3328,4096,0,1792,0,0
background,40,0,1024,0,0,5120,6400,7680,1536,5120,7680,3584,2816,256,3328,0,0
background,41,0,1024,0,0,4864,6656,7936,1536,5376,7936,5376,2304,512,2304,0,0
background,42,0,1024,0,0,5120,6656,7936,1280,5632,5632,3584,3328,512,3328,0,0
background,43,0,1024,0,0,4864,6656,8192,1280,5888,6656,5120,3328,512,3328,0,0
background,44,0,1024,0,0,5120,6656,8448,1280,6400,7168,4096,3328,768,3328,0,0
background,45,0,768,0,0,4864,6656,8448,1280,6400,7168,4096,3584,768,3072,0,0
background,46,0,768,0,0,5120,6656,8704,1536,6400,6912,4096,3584,512,3840,0,0
background,47,0,768,0,0,5376,6656,8448,1536,6400,7424,4352,3072,512,4352,0,0
background,48,0,768,0,0,5376,6656,8704,1536,6400,7424,4096,2560,0,3328,0,0
background,49,0,768,0,0,5632,6656,8704,1536,6656,7936,4864,2560,256,3328,0,0
