label,frame_index,value_0,value_1,value_2,value_3,value_4,value_5,value_6,value_7,value_8,value_9,value_10,value_11,value_12,value_13,value_14,value_15
background,0,0,1536,0,0,7680,6400,7936,1280,6912,6912,4608,3840,2560,3328,0,0
background,1,0,1536,0,0,7680,6400,7936,1536,6912,6912,4352,3840,2560,3328,0,0
background,2,0,1536,0,0,7936,6144,7680,1536,6912,6912,4352,3840,2560,3328,0,0
background,3,0,1536,0,0,7680,6400,7936,1536,6912,7168,4608,3840,2560,3328,0,0
background,4,0,1536,0,0,7680,6144,7936,1536,6912,6912,4352,3840,2560,3072,0,0
background,5,0,1536,0,0,7680,6144,7936,1536,6912,7168,4352,3840,2816,3328,0,0
background,6,0,1536,0,0,7424,6144,7936,1536,6912,7168,4608,3840,2560,3072,0,0
background,7,0,1536,0,0,7680,6144,7936,1536,6912,7168,4096,3840,2560,3072,0,0
background,8,0,1536,0,0,7680,6144,8192,1536,6912,7168,4096,3840,2560,3072,0,0
background,9,0,1536,0,0,7680,6144,7936,1536,6912,7168,4096,3840,2560,3072,0,0
background,10,0,1536,0,0,7680,6144,7936,1280,6912,7168,4096,3840,2560,3072,0,0
background,11,0,1536,0,0,7680,6144,7936,1280,6656,7168,4096,3840,2560,3072,0,0
background,12,0,1536,0,0,7680,6400,7936,1536,6656,7168,4096,3840,2560,3072,0,0
background,13,0,1792,0,0,7680,6144,7936,1536,6656,6912,4352,3840,2560,3072,0,0
background,14,0,1792,0,0,7424,6144,7936,1536,6912,7168,4608,3840,2560,3072,0,0
background,15,0,1792,0,0,7424,6144,7936,1536,6912,7168,4608,3840,2560,3328,0,0
background,16,0,1792,0,0,7424,6144,7936,1536,6912,7168,4352,3840,2560,3328,0,0
background,17,0,1792,0,0,7424,6144,7936,1536,6912,7168,4352,4096,2560,3328,0,0
background,18,0,1792,0,0,7424,6400,7936,1536,6912,7168,4096,4096,2560,3328,0,0
background,19,0,1792,0,0,7424,6400,7936,1536,6912,7168,4352,4096,2560,3328,0,0
background,20,0,1792,0,0,7424,6400,8192,1536,6912,7168,4352,4096,2560,3328,0,0
background,21,0,1792,0,0,7424,6144,7936,1536,6656,7168,4352,4096,2560,3328,0,0
background,22,0,1792,0,0,7424,6400,8192,1536,6912,7168,4352,4096,2560,3328,0,0
background,23,0,1792,0,0,7168,6144,7936,1536,6912,7168,4352,4096,2560,3328,0,0
background,24,0,1792,0,0,7168,6144,7936,1536,6912,7168,4096,3328,2304,1536,0,0
background,25,0,1792,0,0,7168,5888,7936,1280,7168,5632,3840,2560,1536,2816,0,0
background,26,0,1792,0,0,6912,5888,7680,1024,7168,6400,3584,2560,1536,2304,0,0
background,27,0,1792,0,0,6912,6144,8448,1280,7680,5888,3840,3072,2048,1792,0,0
background,28,0,1792,0,0,6912,6144,8448,1536,7936,5888,3584,2816,1024,2560,0,0
background,29,0,1792,0,0,6912,5888,6912,1280,6912,7168,4608,2816,0,2816,0,0
background,30,0,1792,0,0,6912,5888,6144,1024,6912,7424,4608,3072,256,3072,0,0
background,31,0,1792,0,0,6656,5888,6656,1280,6144,7168,3840,3584,256,2304,1024,0
background,32,0,1792,0,0,6144,5888,7424,768,5376,7168,2816,2560,256,6400,4352,0
background,33,0,1280,0,0,4352,5376,6656,1280,4352,7424,3584,1024,0,6144,1024,0
background,34,0,1024,0,0,3584,6144,7936,1024,5632,7168,2560,1536,0,3072,0,0
background,35,0,1024,0,0,3584,6656,7936,1536,5888,7680,4096,2816,0,1536,0,0
background,36,0,1280,0,0,4096,6656,7680,1024,5120,6912,3584,3072,256,2560,0,0
background,37,0,1280,0,0,4608,5888,7936,1024,6144,7424,4096,3328,0,1536,0,0
background,38,0,1280,0,0,4352,6144,8192,1024,5888,7424,4608,3584,512,3072,0,0
background,39,0,1280,0,0,3840,5888,8192,1024,4864,6912,3840,2560,0,3840,256,0
background,40,0,1280,0,0,3840,5888,7936,1024,5376,7424,4352,3328,0,2304,0,0
background,41,0,1024,0,0,4352,5888,8192,1024,4352,5120,3840,3072,1280,0,0,0
background,42,0,1280,0,0,4864,7168,8192,2048,5888,4608,3584,2048,256,256,0,0
background,43,0,1024,0,0,4608,6144,7936,1536,5632,6656,6144,3072,0,3584,0,0
background,44,0,1024,0,0,4352,6400,7424,768,5888,7936,4608,3328,512,4352,0,0
background,45,0,1024,0,0,4608,6400,8448,768,5632,7424,5120,3072,512,3328,0,0
background,46,0,1024,0,0,4864,6656,8448,1024,5376,7168,4864,3584,0,1792,0,0
background,47,0,1024,0,0,4864,6912,7936,1024,6144,7424,3840,3584,1024,768,0,0
background,48,0,1024,0,0,5376,7168,7936,2048,6144,4608,4864,3072,2560,768,0,0
background,49,0,1024,0,0,5632,6912,7424,1536,5632,5888,4864,4096,1536,1024,0,0
