label,frame_index,hex_packet
wu,0,00 300 00 00 1000 1e00 2400 d00 1a00 1a00 1a00 1b00 00 c00 b00 00
wu,1,00 400 00 00 1100 1e00 2500 d00 1c00 1c00 1a00 1b00 00 600 800 00
wu,2,00 400 00 00 1100 1e00 2500 f00 1d00 1b00 1900 1c00 00 c00 700 00
wu,3,00 400 00 00 1200 1f00 2500 1000 1d00 1c00 1800 1a00 00 800 400 00
wu,4,00 400 00 00 1200 1f00 2500 1000 1c00 1900 1900 1700 00 d00 700 00
wu,5,00 500 00 00 1200 1f00 2600 1000 1b00 1800 1700 1900 00 700 800 00
wu,6,00 500 00 00 1200 1f00 2600 1100 1900 1c00 1900 1900 00 a00 500 00
wu,7,00 500 00 00 1400 1f00 2600 1100 1a00 1f00 1800 1900 00 900 800 00
wu,8,00 500 00 00 1400 1f00 2600 1100 1c00 1f00 1800 1900 00 b00 900 00
wu,9,00 500 00 00 1300 2000 2600 1100 1b00 2000 1a00 1900 00 a00 600 00
wu,10,00 500 00 00 1400 2000 2600 1100 1c00 1e00 1700 1800 00 e00 700 00
wu,11,00 500 00 00 1200 1f00 2500 1000 1c00 1c00 1700 1a00 00 b00 a00 00
wu,12,00 200 00 00 1200 1f00 2500 f00 1c00 1b00 1700 1700 00 900 d00 00
wu,13,00 200 00 00 1200 2000 2500 f00 1c00 1b00 1600 1900 00 a00 e00 00
wu,14,00 200 00 00 1200 1f00 2500 f00 1c00 1c00 1800 1a00 00 b00 c00 00
wu,15,00 200 00 00 1200 1f00 2500 f00 1d00 1d00 1900 1a00 00 d00 a00 00
wu,16,00 200 00 00 1300 1f00 2500 f00 1e00 1d00 1900 1a00 00 a00 a00 00
wu,17,00 200 00 00 1300 1f00 2500 1000 1e00 1d00 1800 1c00 00 a00 600 00
wu,18,00 300 00 00 1300 2000 2600 1000 1f00 1b00 1800 1b00 00 b00 700 00
wu,19,00 200 00 00 1400 2000 2600 1100 2000 1b00 1900 1c00 00 b00 800 00
wu,20,00 300 00 00 1300 2000 2600 1100 2000 1b00 1900 1c00 00 c00 900 00
wu,21,00 200 00 00 1300 2000 2600 1100 2000 1b00 1800 1c00 00 f00 800 00
wu,22,00 200 00 00 1300 2000 2600 1100 2000 1b00 1800 1c00 00 b00 900 00
wu,23,00 300 00 00 e00 1b00 2000 c00 1d00 1c00 1700 1900 00 c00 600 00
wu,24,00 400 00 00 1400 1b00 2100 b00 1a00 1c00 1800 1800 00 e00 700 00
wu,25,00 300 00 00 c00 1200 2600 f00 1700 1c00 1a00 1e00 00 1000 700 00
wu,26,200 00 00 00 500 c00 1a00 1000 1b00 1c00 1600 1500 00 200 f00 00
wu,27,2000 100 00 00 f00 1800 1800 d00 2a00 1e00 1600 1400 00 600 500 00
wu,28,2b00 e00 00 00 1f00 1a00 1700 c00 4000 2a00 1a00 1000 00 500 900 00
wu,29,2e00 c00 00 00 4700 2f00 1200 1400 5600 2c00 1a00 f00 00 600 700 00
wu,30,3800 f00 00 00 5100 3600 1b00 1300 5600 3400 1b00 1000 00 700 a00 00
wu,31,4000 1b00 00 00 5f00 3800 2000 1100 5900 3400 1d00 f00 00 900 900 00
wu,32,4200 2600 00 00 8400 4600 3e00 1b00 6200 3900 1d00 1000 00 800 a00 00
wu,33,4b00 4d00 00 00 8a00 6b00 9500 4900 5c00 3d00 1c00 1000 00 600 b00 00
wu,34,4800 4000 00 00 8600 6600 5e00 3300 6700 3e00 1d00 1200 00 600 900 00
wu,35,4300 2a00 00 00 8000 4a00 2e00 2200 5c00 3c00 2200 f00 00 d00 e00 00
wu,36,3f00 2100 00 00 7700 3c00 1f00 1b00 5300 3c00 1f00 1300 00 e00 1000 00
wu,37,3f00 2500 00 00 5300 3800 2000 1700 4400 3000 1e00 1500 00 f00 1300 00
wu,38,4000 2300 00 00 3700 3000 2a00 1d00 3900 2800 1a00 1a00 00 b00 1200 00
wu,39,3900 2400 00 00 2900 2800 2600 1f00 2900 2300 1e00 1600 300 400 d00 00
wu,40,2100 1b00 00 00 2700 2700 2600 1a00 2b00 2400 1800 1600 00 400 600 00
wu,41,800 1b00 00 00 1900 1f00 2500 1e00 2500 1c00 1800 1400 00 200 a00 00
wu,42,00 b00 00 00 1c00 1b00 1d00 1500 1e00 1a00 1200 1500 00 100 400 00
wu,43,00 600 00 00 1800 1700 1800 1400 1d00 1600 1300 1400 00 00 300 00
wu,44,00 a00 00 00 1500 1800 1600 f00 1b00 1c00 d00 1600 00 00 00 00
wu,45,00 500 00 00 1600 1300 1600 e00 1c00 1100 1600 f00 00 00 00 00
wu,46,00 300 00 00 1700 1500 1a00 f00 1a00 1400 1700 d00 00 00 00 00
wu,47,00 300 00 00 1600 1500 1900 f00 1d00 1200 1500 1000 00 00 00 00
wu,48,00 300 00 00 1000 1500 1900 f00 1600 e00 f00 f00 00 400 200 00
wu,49,00 500 00 00 1000 1800 1e00 e00 1600 1400 1400 1100 00 700 700 00
