label,frame_index,hex_packet
wu,0,00 100 00 00 1600 1d00 2500 f00 2500 2200 1900 1700 00 d00 c00 00
wu,1,00 00 00 00 1800 1e00 2500 f00 2400 2200 1a00 1700 00 c00 d00 00
wu,2,00 100 00 00 1700 1e00 2500 f00 2300 2200 1900 1700 00 d00 f00 00
wu,3,00 100 00 00 1600 1e00 2500 f00 2300 2200 1800 1700 00 d00 b00 00
wu,4,00 100 00 00 1600 1e00 2600 f00 2300 2200 1900 1800 00 d00 b00 00
wu,5,00 100 00 00 1700 1e00 2500 1000 2300 2300 1a00 1800 00 f00 b00 00
wu,6,00 100 00 00 1500 1e00 2500 1000 2300 2300 1a00 1a00 00 f00 d00 00
wu,7,00 100 00 00 1400 1e00 2500 1000 2300 2300 1b00 1900 00 f00 c00 00
wu,8,00 100 00 00 1300 1e00 2600 1000 2300 2300 1b00 1900 00 f00 d00 00
wu,9,00 100 00 00 1400 1d00 2500 f00 2300 2200 1c00 1900 00 f00 e00 00
wu,10,00 100 00 00 1300 1e00 2500 f00 2300 2300 1c00 1700 00 e00 e00 00
wu,11,00 100 00 00 1400 1e00 2500 f00 2300 2300 1b00 1700 00 1000 d00 00
wu,12,00 100 00 00 1500 1e00 2500 1000 2300 2300 1b00 1700 00 d00 d00 00
wu,13,00 100 00 00 1700 1e00 2600 1000 2300 2300 1b00 1700 00 d00 b00 00
wu,14,00 100 00 00 1600 1e00 2500 f00 2300 2300 1c00 1800 00 e00 c00 00
wu,15,00 100 00 00 1600 1e00 2600 1000 2300 2300 1c00 1800 00 1000 c00 00
wu,16,00 100 00 00 1600 1e00 2500 1000 2300 2400 1c00 1900 00 1200 e00 00
wu,17,00 100 00 00 1700 1e00 2500 1000 2300 2400 1c00 1800 00 1000 c00 00
wu,18,00 100 00 00 1600 1e00 2500 1000 2300 2300 1c00 1800 00 e00 c00 00
wu,19,00 100 00 00 1500 1e00 2500 1000 2300 2300 1c00 1900 00 1000 e00 00
wu,20,00 100 00 00 1500 1900 2000 1000 2100 2200 1900 1500 00 d00 a00 00
wu,21,00 100 00 00 1600 1800 1600 1000 2100 1f00 1900 1900 00 f00 900 00
wu,22,00 600 00 00 1300 1800 1700 c00 1100 1900 1c00 1300 00 b00 a00 00
wu,23,00 1700 00 00 1000 1f00 1b00 e00 1d00 1c00 1800 f00 00 a00 900 00
wu,24,00 3200 00 00 e00 2800 1500 d00 2c00 1d00 1c00 1200 00 900 500 00
wu,25,00 3e00 00 00 900 2a00 1600 1100 3b00 1d00 2100 1400 00 400 700 00
wu,26,00 2300 00 00 900 2d00 1500 1000 4500 3000 1b00 1300 00 100 c00 00
wu,27,800 2100 00 00 1a00 3200 e00 e00 5b00 3200 1a00 1500 00 300 b00 00
wu,28,c00 2f00 00 00 2e00 3000 1100 e00 7400 3100 1900 f00 00 900 800 00
wu,29,1500 2200 00 00 4f00 3100 e00 c00 8700 3800 1700 1100 100 500 600 00
wu,30,1300 3300 00 00 7600 4a00 d00 a00 9d00 3c00 2400 1a00 00 100 b00 00
wu,31,1500 4100 00 00 8c00 5d00 c00 d00 9500 4100 1e00 1900 00 a00 700 00
wu,32,1700 6300 00 00 9700 7800 1400 1100 9300 4a00 2600 1600 00 a00 a00 00
wu,33,1800 7300 00 00 8700 8a00 2100 1300 9400 4c00 2500 2200 00 900 800 00
wu,34,1b00 5d00 00 00 9500 7e00 1700 1200 9500 4d00 2500 1900 00 f00 b00 00
wu,35,1b00 4000 00 00 9e00 5300 1700 1400 8c00 3f00 2300 1a00 00 f00 f00 00
wu,36,1e00 4700 00 00 7500 5100 1b00 1200 6200 4100 2400 1c00 00 e00 e00 00
wu,37,1900 3800 00 00 5400 4900 1f00 1200 4e00 3d00 2000 1c00 00 d00 e00 00
wu,38,1700 3b00 00 00 3c00 3f00 1b00 1200 4800 3a00 1e00 1c00 00 d00 c00 00
wu,39,1300 3600 00 00 1f00 3800 1800 1400 3e00 3200 2600 1f00 00 600 c00 00
wu,40,c00 3100 00 00 1f00 2f00 1600 1100 3b00 2800 1c00 1900 00 100 d00 00
wu,41,200 2800 00 00 1b00 2900 1c00 1100 3000 2200 1c00 1000 00 00 800 00
wu,42,00 1f00 00 00 1700 1e00 1700 1000 2b00 1f00 1a00 1600 00 00 00 00
wu,43,00 f00 00 00 1200 1800 1800 c00 2000 1800 1000 1500 00 00 00 00
wu,44,00 a00 00 00 1500 1700 1d00 d00 1e00 1500 1900 1500 00 00 00 00
wu,45,00 c00 00 00 1700 1800 1c00 f00 1b00 1800 1900 1400 00 00 00 00
wu,46,00 900 00 00 1a00 1a00 2100 d00 2000 1900 1a00 1400 00 00 00 00
wu,47,00 200 00 00 1800 1800 1e00 d00 1900 1b00 1100 1500 00 500 00 00
wu,48,00 300 00 00 1700 1300 1500 d00 1a00 1a00 1400 f00 00 800 200 00
wu,49,00 100 00 00 f00 1600 1700 d00 1f00 1b00 1400 1300 00 b00 a00 00
