label,frame_index,hex_packet
wu,0,00 300 00 00 1400 2000 2600 1000 1e00 2100 1a00 1b00 00 b00 a00 00
wu,1,00 300 00 00 1400 2000 2700 1000 1f00 2100 1b00 1b00 00 b00 800 00
wu,2,00 400 00 00 1500 2000 2600 1000 1f00 2200 1b00 1b00 00 1000 900 00
wu,3,00 400 00 00 1400 2000 2600 1000 2000 2200 1a00 1b00 00 f00 a00 00
wu,4,00 300 00 00 1400 1f00 2600 1000 2000 2200 1b00 1b00 00 c00 a00 00
wu,5,00 300 00 00 1400 1f00 2600 1000 1f00 2200 1a00 1b00 00 c00 a00 00
wu,6,00 300 00 00 1400 1f00 2600 1000 1f00 2200 1a00 1a00 00 d00 a00 00
wu,7,00 300 00 00 1400 1f00 2600 1000 1d00 2200 1a00 1a00 00 f00 900 00
wu,8,00 300 00 00 1400 1f00 2600 1000 1e00 2100 1b00 1a00 00 f00 c00 00
wu,9,00 300 00 00 1400 1e00 2500 1000 1f00 2300 1b00 1b00 00 1100 e00 00
wu,10,00 300 00 00 1400 1f00 2500 1000 1e00 2300 1a00 1b00 00 1000 c00 00
wu,11,00 200 00 00 1300 1e00 2500 1000 1e00 2300 1a00 1c00 00 1000 a00 00
wu,12,00 300 00 00 1100 1b00 2200 1200 1400 1900 1500 1900 00 f00 900 00
wu,13,300 600 00 00 1200 1b00 1e00 c00 1500 2000 1f00 1c00 00 e00 900 00
wu,14,00 600 00 00 d00 1300 1a00 c00 1e00 2000 1a00 1500 00 a00 600 00
wu,15,f00 600 00 00 300 a00 1a00 c00 1f00 2d00 1b00 1000 00 900 a00 00
wu,16,4b00 800 00 00 400 1000 1600 d00 3400 3400 1a00 1500 00 900 c00 00
wu,17,5f00 1300 00 00 1800 1b00 e00 f00 5100 3600 1a00 e00 00 c00 c00 00
wu,18,6600 1800 00 00 2b00 2800 f00 d00 7b00 4300 2200 1000 100 1800 1400 00
wu,19,5300 2100 00 00 3c00 2c00 f00 1200 8900 4f00 2600 1100 00 1700 f00 00
wu,20,5e00 2400 00 00 5600 3a00 1300 1700 8f00 5600 2500 1500 00 1300 800 00
wu,21,4b00 3200 00 00 6b00 5300 1c00 1600 9a00 6500 2600 1500 00 1300 600 00
wu,22,5800 5300 00 00 6a00 6f00 4b00 2d00 a000 6600 2d00 1a00 00 e00 d00 00
wu,23,5800 4700 00 00 6b00 6500 3000 1c00 9f00 6c00 2900 1800 00 1200 e00 00
wu,24,5300 3400 00 00 6400 4700 1d00 1700 8600 5a00 2900 1500 00 1500 1000 00
wu,25,4c00 2d00 00 00 6100 4700 1c00 1600 6a00 5000 2a00 1a00 00 1800 1400 00
wu,26,4000 2f00 00 00 4e00 3d00 1b00 1400 5600 4500 2a00 1c00 00 1800 1300 00
wu,27,4200 2e00 00 00 3600 3800 2200 1500 4f00 4300 2600 1800 00 1100 f00 00
wu,28,3e00 3000 00 00 2f00 3900 1c00 1100 4600 2e00 2200 1700 00 e00 f00 00
wu,29,3700 2b00 00 00 2a00 3200 1e00 1500 3e00 3300 1b00 1600 00 600 d00 00
wu,30,2b00 2600 00 00 2c00 2c00 1c00 1200 2d00 2700 1a00 e00 00 600 800 00
wu,31,e00 1700 00 00 2800 2000 1e00 d00 2900 1b00 1700 1100 00 00 300 00
wu,32,b00 e00 00 00 1f00 1d00 1800 f00 2600 1800 1000 1600 00 00 00 00
wu,33,600 1000 00 00 1600 1b00 1f00 d00 2400 1600 1200 1500 00 00 00 00
wu,34,00 500 00 00 1400 1a00 1600 b00 2100 1a00 1200 1200 00 00 00 00
wu,35,00 600 00 00 1500 1600 1400 e00 2000 1700 1800 1000 00 00 00 00
wu,36,00 300 00 00 1600 1500 1900 1000 1800 1400 1000 1200 00 500 00 00
wu,37,00 100 00 00 1300 1600 1c00 d00 1400 1500 1200 1500 00 800 800 00
wu,38,00 200 00 00 1500 1700 2000 f00 1700 1a00 1600 1000 00 1100 b00 00
wu,39,00 400 00 00 1200 1800 1a00 f00 1a00 1900 1300 1600 00 c00 a00 00
wu,40,00 300 00 00 1300 1700 2100 f00 1b00 1d00 1600 1300 00 e00 d00 00
wu,41,00 500 00 00 1400 1800 2100 1300 1e00 1e00 1c00 1200 00 1600 1200 00
wu,42,00 500 00 00 1400 1700 1d00 1200 1c00 2500 1e00 1300 00 1700 1100 00
wu,43,00 500 00 00 1400 1a00 2200 1300 1e00 2800 1f00 1400 00 e00 c00 00
wu,44,00 100 00 00 1600 1b00 2400 1300 2000 2500 1e00 1800 00 b00 900 00
wu,45,00 100 00 00 1800 1b00 2500 1100 1c00 1b00 1400 1600 00 500 900 00
wu,46,00 100 00 00 1300 1b00 2100 1100 1e00 1500 1500 1800 00 200 500 00
wu,47,00 100 00 00 1200 1800 2100 1000 1c00 1800 1b00 1800 00 100 200 00
wu,48,00 100 00 00 1800 1a00 2100 1100 1600 1a00 1200 1700 00 400 100 00
wu,49,00 200 00 00 1800 1900 1c00 1100 1700 1600 1700 1600 00 400 100 00
