label,frame_index,hex_packet
wu,0,00 300 00 00 1400 1900 2500 1000 2000 2500 2200 1900 00 a00 f00 00
wu,1,00 400 00 00 1400 1a00 2500 1000 2000 2300 2300 1900 00 b00 e00 00
wu,2,00 400 00 00 1400 1a00 2600 f00 2000 2300 2200 1900 00 b00 e00 00
wu,3,00 400 00 00 1600 1b00 2300 f00 1600 2100 1c00 1700 00 900 e00 00
wu,4,00 300 00 00 1100 1e00 2400 1000 1700 2100 1a00 1400 00 900 800 00
wu,5,00 300 00 00 1200 1c00 2400 1100 1600 1f00 1900 1500 00 b00 d00 00
wu,6,00 300 00 00 1300 1a00 2300 1000 1600 2000 1500 1600 00 b00 c00 00
wu,7,00 300 00 00 1300 1a00 2300 1100 1900 2300 1a00 1700 00 b00 d00 00
wu,8,00 200 00 00 1900 1a00 2400 1000 1800 2100 1e00 1800 00 d00 c00 00
wu,9,00 300 00 00 1600 1a00 2300 1000 1700 2300 1b00 1800 00 c00 b00 00
wu,10,00 400 00 00 1400 1b00 2200 1100 1700 2600 1b00 1900 100 e00 c00 00
wu,11,00 200 00 00 f00 1c00 1e00 e00 1300 1f00 1f00 1200 00 a00 900 00
wu,12,100 00 00 00 d00 1b00 1c00 d00 1600 1c00 1c00 1400 00 600 600 00
wu,13,900 200 00 00 1000 1200 1900 1200 2200 2500 1b00 1000 00 600 d00 00
wu,14,3700 100 00 00 500 b00 1e00 1600 1f00 2200 2300 f00 00 600 800 00
wu,15,5200 00 00 00 d00 e00 1600 1900 3300 2900 1c00 d00 00 00 00 00
wu,16,5f00 600 00 00 2100 1c00 1000 1600 3b00 2f00 1d00 f00 00 100 100 00
wu,17,7200 900 00 00 2e00 1700 1000 1400 5000 3e00 2000 b00 00 500 800 00
wu,18,6a00 1000 00 00 5300 1d00 1200 1500 5f00 3e00 1e00 1100 00 700 700 00
wu,19,6200 1600 00 00 5700 1c00 1300 1300 5d00 3f00 1d00 d00 00 400 900 00
wu,20,5800 1100 00 00 6a00 2400 1b00 1400 5e00 3f00 2400 f00 00 800 800 00
wu,21,5800 1b00 00 00 8100 2e00 2300 1600 5400 4500 2700 e00 00 d00 800 00
wu,22,5c00 2500 00 00 8500 3b00 3f00 2600 5600 3c00 3200 1000 00 800 d00 00
wu,23,6100 2600 00 00 8300 3600 4700 2600 5600 3d00 2d00 e00 00 a00 900 00
wu,24,5c00 2500 00 00 7800 3200 2900 1e00 5a00 3f00 2400 1400 00 b00 b00 00
wu,25,4300 1b00 00 00 6300 2700 1c00 1800 4800 3700 2200 1200 100 600 a00 00
wu,26,4700 2200 00 00 5500 2600 2100 1c00 4400 3300 2200 1100 00 a00 800 00
wu,27,4b00 2100 00 00 4100 2600 1d00 1900 3900 3300 2200 1100 00 600 900 00
wu,28,4000 2500 00 00 3200 2600 1e00 1700 3300 2f00 2100 1900 00 700 c00 00
wu,29,3900 1e00 00 00 2700 2800 1e00 1a00 3100 2600 2300 1500 00 400 800 00
wu,30,2c00 1a00 00 00 1f00 2200 2300 1b00 2b00 2500 1c00 1200 00 800 a00 00
wu,31,1100 1300 00 00 1a00 1d00 2200 1700 2800 1d00 1b00 1500 00 700 a00 00
wu,32,800 e00 00 00 1500 1900 1b00 1600 1f00 2000 1c00 1200 00 a00 600 00
wu,33,00 a00 00 00 f00 1600 1d00 1000 1e00 2000 1600 1800 00 300 400 00
wu,34,00 800 00 00 1400 1800 1800 1500 1e00 1a00 1b00 1200 00 500 200 00
wu,35,00 500 00 00 1700 1d00 1c00 1000 1f00 1b00 1600 1300 00 700 00 00
wu,36,00 400 00 00 1400 1900 1900 f00 2200 1900 1700 1500 00 600 300 00
wu,37,00 400 00 00 1000 1900 1800 1200 2100 1500 1600 1400 00 300 100 00
wu,38,00 500 00 00 1100 1900 1c00 1000 1d00 1400 1800 1600 00 300 100 00
wu,39,00 300 00 00 1200 1600 1a00 f00 1900 1700 1500 1200 00 800 100 00
wu,40,00 300 00 00 e00 1600 1600 f00 1800 1900 1500 1300 00 500 100 00
wu,41,00 300 00 00 1000 1300 1900 1200 1b00 1500 1800 1500 00 a00 400 00
wu,42,00 300 00 00 1100 1600 1b00 1400 1c00 1500 1800 1600 00 700 500 00
wu,43,00 200 00 00 1100 1500 1b00 1000 1c00 1600 1800 1400 00 500 700 00
wu,44,00 00 00 00 1000 1600 1d00 1000 1800 1600 1900 1500 00 700 500 00
wu,45,00 100 00 00 1000 1800 1f00 f00 1900 1500 1900 1500 00 800 200 00
wu,46,00 100 00 00 1100 1900 1f00 f00 1a00 1700 1900 1500 00 700 100 00
wu,47,00 00 00 00 1000 1900 2000 f00 1800 1600 1800 1400 00 500 00 00
wu,48,00 100 00 00 1200 1a00 1f00 e00 1a00 1800 1400 1500 00 300 00 00
wu,49,00 100 00 00 1000 1800 1d00 e00 1b00 1200 1600 1500 00 200 00 00
