label,frame_index,hex_packet
wu,0,00 200 00 00 1400 1800 2200 1300 1a00 1a00 1900 1600 00 600 300 00
wu,1,00 200 00 00 1300 1800 2200 1300 1800 1a00 1900 1400 00 700 300 00
wu,2,00 200 00 00 1300 1800 2200 1300 1900 1900 1900 1500 00 700 300 00
wu,3,00 200 00 00 1300 1800 2200 1400 1900 1a00 1a00 1500 00 700 400 00
wu,4,00 200 00 00 1300 1800 2300 1400 1700 1900 1900 1500 00 700 300 00
wu,5,00 200 00 00 1200 1800 2300 1400 1900 1900 1900 1500 00 700 300 00
wu,6,00 200 00 00 1200 1800 2300 1400 1800 1900 1900 1700 00 700 400 00
wu,7,00 200 00 00 1300 1800 2200 1400 1800 1800 1900 1700 00 800 400 00
wu,8,00 200 00 00 1300 1800 2200 1400 1900 1800 1900 1700 00 600 300 00
wu,9,00 200 00 00 1300 1800 2300 1400 1800 1800 1900 1700 00 700 400 00
wu,10,00 200 00 00 1300 1800 2300 1400 1800 1800 1a00 1600 00 600 400 00
wu,11,00 200 00 00 1400 1800 2300 1400 1800 1900 1900 1700 00 600 400 00
wu,12,00 200 00 00 1400 1800 2300 1300 1800 1900 1a00 1800 00 600 400 00
wu,13,00 200 00 00 1400 1700 2300 1400 1900 1900 1a00 1700 00 700 400 00
wu,14,00 200 00 00 1400 1800 2300 1400 1800 1800 1b00 1800 00 700 400 00
wu,15,00 700 00 00 f00 1800 e00 d00 1600 1200 1700 e00 00 600 00 00
wu,16,100 2c00 00 00 d00 1d00 1800 d00 1a00 1400 2300 1100 00 00 00 00
wu,17,00 3300 00 00 a00 2100 1500 a00 2300 1d00 2400 1300 00 300 900 00
wu,18,00 3400 00 00 f00 2900 1000 c00 2900 2c00 1e00 1200 00 300 400 00
wu,19,00 3000 00 00 1500 2b00 d00 1000 3400 2900 1800 f00 00 300 700 00
wu,20,00 2500 00 00 3800 2d00 1500 b00 3900 2e00 1c00 1000 00 400 300 00
wu,21,00 1d00 00 00 7800 2b00 e00 b00 4200 2800 1300 e00 00 00 00 00
wu,22,00 1d00 00 00 bc00 2a00 1000 c00 4b00 2b00 1100 c00 00 400 00 00
wu,23,00 2f00 00 00 ec00 5600 b00 a00 4400 2e00 1600 1000 00 300 400 00
wu,24,00 3d00 00 00 be00 6b00 1000 900 4a00 3300 1e00 1400 00 600 400 00
wu,25,00 3500 00 00 cb00 5e00 1c00 1100 4f00 3000 1900 1200 00 500 500 00
wu,26,00 2a00 00 00 b300 3c00 1a00 d00 4a00 2800 1600 1000 00 800 400 00
wu,27,200 2f00 00 00 7d00 3300 1b00 c00 4400 2700 1500 1000 00 300 500 00
wu,28,300 3000 00 00 4b00 2e00 1c00 c00 3900 2100 1800 1200 00 800 500 00
wu,29,400 3400 00 00 2900 3200 1d00 1200 2d00 2000 1d00 1600 00 b00 600 00
wu,30,200 2f00 00 00 1a00 2900 2000 c00 3000 2100 1b00 1100 00 b00 a00 00
wu,31,00 2e00 00 00 1300 2400 1700 d00 2b00 2100 1a00 1800 00 200 700 00
wu,32,00 2000 00 00 1d00 2200 1c00 b00 1d00 1c00 1900 1300 00 300 500 00
wu,33,00 1700 00 00 1300 1c00 1d00 d00 2100 1b00 1900 1000 00 00 00 00
wu,34,00 f00 00 00 1500 1900 1900 c00 1c00 1400 1100 e00 00 00 00 00
wu,35,00 c00 00 00 1500 1400 1600 900 1b00 1400 1100 1300 00 00 00 00
wu,36,00 900 00 00 1400 1400 1500 900 1b00 1600 1300 1100 00 00 00 00
wu,37,00 500 00 00 1100 1500 1700 800 1500 1700 1300 1200 00 500 00 00
wu,38,00 400 00 00 1000 1b00 1700 900 1400 1700 1000 1000 00 500 00 00
wu,39,00 400 00 00 1000 1900 1800 800 1400 1900 1300 1100 00 400 00 00
wu,40,00 500 00 00 1000 1800 1800 900 1200 1700 1100 1200 00 700 00 00
wu,41,00 200 00 00 1100 1500 1700 900 1700 1500 1300 1000 00 b00 00 00
wu,42,00 100 00 00 1000 1b00 1800 b00 1900 1700 1500 e00 00 500 500 00
wu,43,00 100 00 00 1300 1600 1600 b00 1d00 1c00 1a00 1100 00 700 400 00
wu,44,00 100 00 00 f00 1700 1900 b00 2000 1c00 1a00 1200 00 400 300 00
wu,45,00 100 00 00 1200 1900 1b00 c00 1c00 1b00 1b00 1100 00 700 200 00
wu,46,00 200 00 00 1400 1a00 1c00 b00 1e00 1900 1600 1300 00 00 100 00
wu,47,00 300 00 00 1600 1800 1b00 900 1d00 1500 1800 1100 00 00 00 00
wu,48,00 100 00 00 1200 1800 1a00 a00 1500 1200 1b00 1500 00 00 00 00
wu,49,00 100 00 00 1300 1a00 1a00 900 f00 f00 1400 1200 00 00 00 00
