label,frame_index,hex_packet
wu,0,00 400 00 00 1900 1b00 1f00 e00 1a00 2b00 1d00 2100 00 1400 1500 00
wu,1,00 400 00 00 1900 1c00 1f00 e00 1a00 2b00 1d00 2100 00 1500 1500 00
wu,2,00 400 00 00 1800 1c00 1e00 e00 1a00 2b00 1c00 2000 00 1600 1500 00
wu,3,00 400 00 00 1800 1800 1f00 e00 1a00 2800 2100 1500 00 1500 1100 00
wu,4,00 400 00 00 1000 1600 1e00 e00 1900 2000 1a00 1200 00 1200 d00 00
wu,5,00 500 00 00 1600 1700 1c00 900 1a00 2100 2400 1300 00 f00 1000 00
wu,6,00 300 00 00 1200 1800 2200 d00 1e00 2300 2600 1800 00 1000 c00 00
wu,7,00 1400 00 00 b00 1700 2000 1100 1600 1400 1e00 1400 00 e00 a00 00
wu,8,4900 b00 00 00 a00 1700 1500 1100 2500 1600 1f00 1600 00 900 600 00
wu,9,6b00 b00 00 00 2100 1600 1100 f00 4600 1b00 2100 d00 00 a00 800 00
wu,10,5500 700 00 00 4e00 1a00 d00 1000 4e00 3000 2200 1100 00 900 800 00
wu,11,5800 1200 00 00 7800 1f00 1500 1300 5d00 3300 2100 e00 00 d00 400 00
wu,12,5800 1c00 00 00 a400 3600 e00 b00 5d00 4400 2300 1300 00 b00 a00 00
wu,13,5c00 3400 00 00 bf00 6500 2000 1400 7100 4e00 2400 1100 00 900 1000 00
wu,14,6800 4600 00 00 b700 7b00 4000 1f00 7d00 4c00 3500 1000 00 b00 1300 00
wu,15,6e00 4100 00 00 b000 6700 2b00 1800 8200 5400 3500 1100 00 1500 1700 00
wu,16,6900 3200 00 00 9e00 4100 2200 1900 6500 4300 3100 1300 00 1600 1400 00
wu,17,5b00 2a00 00 00 7c00 3c00 2000 1a00 5200 3c00 3200 1600 00 1b00 2000 00
wu,18,4800 2700 00 00 5d00 3800 2200 1500 4200 3400 3200 1700 00 1500 1900 00
wu,19,2c00 1900 00 00 3800 2b00 2400 1200 3600 2f00 2f00 1700 00 1500 1800 00
wu,20,1400 1a00 00 00 2000 2c00 1e00 1c00 2700 3000 2b00 1a00 00 a00 d00 00
wu,21,500 1700 00 00 1b00 2700 2300 1900 2800 2b00 2600 1700 00 300 f00 00
wu,22,100 1200 00 00 1600 2000 2000 1a00 2400 2300 1f00 1300 00 500 900 00
wu,23,00 1100 00 00 1200 1f00 1900 e00 1e00 2100 1500 1100 00 400 600 00
wu,24,00 f00 00 00 1400 2000 1a00 e00 1e00 1900 1200 1000 00 00 00 00
wu,25,00 e00 00 00 1500 1b00 1b00 d00 1f00 1700 1200 1200 00 00 00 00
wu,26,00 800 00 00 1400 1c00 1d00 b00 1b00 1500 1500 1400 00 100 300 00
wu,27,00 800 00 00 1400 1b00 1d00 a00 1a00 1700 1400 1100 00 700 200 00
wu,28,00 600 00 00 1500 1900 1e00 b00 1d00 1600 1100 1500 00 500 100 00
wu,29,00 600 00 00 1300 1a00 1a00 c00 1800 1900 1300 1200 00 800 100 00
wu,30,00 200 00 00 f00 1800 1a00 b00 1800 1500 1700 1200 00 900 100 00
wu,31,00 200 00 00 1100 1900 1f00 d00 1700 1d00 1a00 1100 00 700 900 00
wu,32,00 00 00 00 1100 1b00 2300 d00 1a00 1e00 1c00 1500 00 500 300 00
wu,33,00 00 00 00 1300 1a00 2400 d00 1b00 1f00 1c00 1300 00 600 500 00
wu,34,00 00 00 00 1100 1d00 2600 d00 1900 1a00 1700 1500 00 a00 500 00
wu,35,00 00 00 00 1000 1d00 2400 c00 1c00 1a00 1500 1200 00 700 400 00
wu,36,00 00 00 00 1400 1f00 2000 c00 1a00 1600 1600 f00 00 100 100 00
wu,37,00 00 00 00 1500 1a00 1c00 c00 1800 1400 1600 1600 00 00 00 00
wu,38,00 00 00 00 1500 1f00 1e00 b00 1900 1200 1500 1600 00 00 00 00
wu,39,00 00 00 00 1700 1a00 1d00 b00 1a00 1200 1700 1800 00 00 00 00
wu,40,00 00 00 00 1400 1500 1c00 a00 1800 1400 1800 1600 00 00 00 00
wu,41,00 00 00 00 1300 1500 1f00 b00 1700 1500 1700 1800 00 00 00 00
wu,42,00 00 00 00 1500 1500 1d00 c00 1800 1500 1d00 1800 00 300 00 00
wu,43,00 00 00 00 1500 1500 1e00 a00 1600 1200 1a00 1a00 00 600 00 00
wu,44,00 00 00 00 1500 1500 1f00 900 1b00 1200 1c00 1900 00 700 00 00
wu,45,00 00 00 00 1600 1500 1c00 900 1200 1200 1a00 1900 00 900 00 00
wu,46,00 100 00 00 1400 1500 1e00 900 1800 1400 1a00 1700 00 b00 200 00
wu,47,00 100 00 00 1300 1700 1e00 900 1900 1600 1c00 1500 00 700 600 00
wu,48,00 200 00 00 1400 1600 2100 a00 1b00 1600 1c00 1700 00 500 500 00
wu,49,00 200 00 00 1500 1600 2100 b00 1b00 1500 1c00 1500 00 500 00 00
