label,frame_index,hex_packet
class_a,0,aa 01 00 0b 00 0a 00 03 00 00 00 0a 00 01 00 06 00 01 00 08 00 03 00 07 00 05 00 03 00 11 00 00 00 00 00
class_a,1,aa 01 00 09 00 09 00 01 00 00 00 0b 00 00 00 06 00 02 00 04 00 04 00 09 00 03 00 00 00 10 00 00 00 00 f5
class_a,2,aa 01 00 06 00 07 00 00 00 00 00 05 00 00 00 05 00 01 00 03 00 00 00 06 00 02 00 03 00 0e 00 00 00 00 df
class_a,3,aa 01 00 09 00 07 00 00 00 00 00 05 00 00 00 05 00 01 00 05 00 00 00 03 00 02 00 00 00 12 00 00 00 00 e2
class_a,4,aa 01 00 0b 00 08 00 01 00 00 00 08 00 00 00 03 00 02 00 02 00 01 00 05 00 00 00 00 00 16 00 00 00 00 ea
class_a,5,aa 01 00 07 00 02 00 01 00 00 00 08 00 01 00 04 00 02 00 04 00 01 00 03 00 00 00 00 00 18 00 00 00 00 e4
class_a,6,aa 01 00 0a 00 05 00 00 00 00 00 09 00 00 00 02 00 01 00 03 00 00 00 03 00 01 00 00 00 13 00 00 00 00 e0
class_a,7,aa 01 00 0e 00 01 00 00 00 00 00 06 00 00 00 06 00 02 00 05 00 00 00 07 00 00 00 02 00 0b 00 00 00 00 e1
class_a,8,aa 01 00 07 00 03 00 00 00 00 00 05 00 00 00 03 00 01 00 05 00 01 00 04 00 00 00 03 00 00 00 00 00 00 cb
class_a,9,aa 01 00 08 00 01 00 00 00 00 00 07 00 00 00 01 00 00 00 04 00 00 00 00 00 02 00 00 00 00 00 00 00 00 c2
class_a,10,aa 01 00 07 00 01 00 00 00 00 00 07 00 00 00 00 00 00 00 02 00 00 00 00 00 00 00 00 00 00 00 00 00 00 bc
class_a,11,aa 01 00 06 00 00 00 00 00 00 00 03 00 00 00 00 00 05 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 b9
class_a,12,aa 01 00 07 00 02 00 00 00 00 00 04 00 00 00 00 00 05 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 bd
class_a,13,aa 01 00 03 00 00 00 00 00 00 00 05 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 b3
class_a,14,aa 01 00 04 00 00 00 00 00 00 00 03 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 b2
class_a,15,aa 01 00 02 00 00 00 00 00 00 00 02 00 00 00 00 00 02 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 b1
class_a,16,aa 01 00 08 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 b3
class_a,17,aa 01 00 08 00 00 00 00 00 00 00 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 b4
class_a,18,aa 01 00 06 00 00 00 00 00 00 00 00 00 00 00 05 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 b6
class_a,19,aa 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 ab
class_a,20,aa 01 00 03 00 00 00 00 00 00 00 01 00 00 00 03 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 b2
class_a,21,aa 01 00 02 00 00 00 00 00 00 00 04 00 00 00 03 00 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 b5
class_a,22,aa 01 00 00 00 00 00 00 00 00 00 09 00 00 00 03 00 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 b8
